job_id,customer_id,visit_date,visit_status,customer_feedback
JOB00184614,CUST00197250,2026-07-28,Parts Required,Good
JOB00184615,CUST00197251,2026-07-27,Parts Required,Poor
JOB00184616,CUST00197252,2026-07-28,Parts Required,Good
JOB00184617,CUST00197253,2026-07-26,Parts Required,Poor
JOB00184618,CUST00197254,2026-07-28,Completed,Good
JOB00184619,CUST00197255,2026-07-25,Completed,Average
JOB00184620,CUST00197256,2026-07-23,Completed,Poor
JOB00184621,CUST00197257,2026-07-28,Completed,Average
JOB00184622,CUST00197258,2026-07-28,Completed,Good
JOB00184623,CUST00197259,2026-07-24,Completed,Average
JOB00184624,CUST00197260,2026-07-27,Parts Required,Average
JOB00184625,CUST00197261,2026-07-23,Completed,Poor
JOB00184626,CUST00197262,2026-07-28,Completed,Poor
JOB00184627,CUST00197263,2026-07-28,Completed,Good
JOB00184628,CUST00197264,2026-07-25,Parts Required,Good
JOB00184629,CUST00197265,2026-07-29,Completed,Average
JOB00184630,CUST00197266,2026-07-24,Completed,Average
JOB00184631,CUST00197267,2026-07-25,Parts Required,Good
JOB00184632,CUST00197268,2026-07-29,Parts Required,Poor
JOB00184633,CUST00197269,2026-07-29,Completed,Poor
JOB00184634,CUST00197270,2026-07-26,Parts Required,Poor
JOB00184635,CUST00197271,2026-07-23,Parts Required,Average
JOB00184636,CUST00197272,2026-07-29,Completed,Poor
JOB00184637,CUST00197273,2026-07-23,Completed,Poor
JOB00184638,CUST00197274,2026-07-26,Completed,Average
JOB00184639,CUST00197275,2026-07-29,Parts Required,Average
JOB00184640,CUST00197276,2026-07-29,Completed,Poor
JOB00184641,CUST00197277,2026-07-24,Completed,Poor
JOB00184642,CUST00197278,2026-07-25,Completed,Average
JOB00184643,CUST00197279,2026-07-26,Completed,Average
JOB00184644,CUST00197280,2026-07-29,Completed,Good
JOB00184645,CUST00197281,2026-07-23,Parts Required,Average
JOB00184646,CUST00197282,2026-07-26,Parts Required,Good
JOB00184647,CUST00197283,2026-07-27,Completed,Poor
JOB00184648,CUST00197284,2026-07-23,Completed,Average
JOB00184649,CUST00197285,2026-07-23,Parts Required,Poor
JOB00184650,CUST00197286,2026-07-27,Completed,Average
JOB00184651,CUST00197287,2026-07-23,Parts Required,Average
JOB00184652,CUST00197288,2026-07-28,Completed,Poor
JOB00184653,CUST00197289,2026-07-26,Parts Required,Good
JOB00184654,CUST00197290,2026-07-23,Completed,Poor
JOB00184655,CUST00197291,2026-07-23,Parts Required,Poor
JOB00184656,CUST00197292,2026-07-28,Parts Required,Poor
JOB00184657,CUST00197293,2026-07-23,Parts Required,Average
JOB00184658,CUST00197294,2026-07-26,Completed,Poor
JOB00184659,CUST00197295,2026-07-25,Completed,Poor
JOB00184660,CUST00197296,2026-07-26,Parts Required,Good
JOB00184661,CUST00197297,2026-07-27,Completed,Poor
JOB00184662,CUST00197298,2026-07-23,Parts Required,Poor
JOB00184663,CUST00197299,2026-07-25,Completed,Good
JOB00184664,CUST00197300,2026-07-28,Parts Required,Average
JOB00184665,CUST00197301,2026-07-23,Completed,Average
JOB00184666,CUST00197302,2026-07-23,Completed,Good
JOB00184667,CUST00197303,2026-07-29,Parts Required,Good
JOB00184668,CUST00197304,2026-07-29,Parts Required,Good
JOB00184669,CUST00197305,2026-07-28,Completed,Poor
JOB00184670,CUST00197306,2026-07-28,Completed,Average
JOB00184671,CUST00197307,2026-07-27,Completed,Poor
JOB00184672,CUST00197308,2026-07-25,Parts Required,Good
JOB00184673,CUST00197309,2026-07-27,Completed,Poor
JOB00184674,CUST00197310,2026-07-23,Completed,Average
JOB00184675,CUST00197311,2026-07-23,Completed,Average
JOB00184676,CUST00197312,2026-07-23,Parts Required,Good
JOB00184677,CUST00197313,2026-07-24,Parts Required,Good
JOB00184678,CUST00197314,2026-07-29,Completed,Good
JOB00184679,CUST00197315,2026-07-25,Completed,Average
JOB00184680,CUST00197316,2026-07-24,Completed,Average
JOB00184681,CUST00197317,2026-07-27,Parts Required,Good
JOB00184682,CUST00197318,2026-07-23,Completed,Poor
JOB00184683,CUST00197319,2026-07-27,Parts Required,Average
JOB00184684,CUST00197320,2026-07-24,Parts Required,Poor
JOB00184685,CUST00197321,2026-07-26,Parts Required,Poor
JOB00184686,CUST00197322,2026-07-26,Parts Required,Average
JOB00184687,CUST00197323,2026-07-29,Completed,Average
JOB00184688,CUST00197324,2026-07-23,Completed,Good
JOB00184689,CUST00197325,2026-07-23,Parts Required,Average
JOB00184690,CUST00197326,2026-07-27,Parts Required,Average
JOB00184691,CUST00197327,2026-07-25,Parts Required,Good
JOB00184692,CUST00197328,2026-07-27,Completed,Good
JOB00184693,CUST00197329,2026-07-23,Completed,Poor
JOB00184694,CUST00197330,2026-07-25,Completed,Poor
JOB00184695,CUST00197331,2026-07-28,Parts Required,Average
JOB00184696,CUST00197332,2026-07-29,Parts Required,Average
JOB00184697,CUST00197333,2026-07-29,Parts Required,Poor
JOB00184698,CUST00197334,2026-07-29,Completed,Poor
JOB00184699,CUST00197335,2026-07-27,Completed,Poor
JOB00184700,CUST00197336,2026-07-25,Parts Required,Good
JOB00184701,CUST00197337,2026-07-24,Completed,Poor
JOB00184702,CUST00197338,2026-07-24,Parts Required,Average
JOB00184703,CUST00197339,2026-07-25,Completed,Average
JOB00184704,CUST00197340,2026-07-25,Completed,Poor
JOB00184705,CUST00197341,2026-07-25,Parts Required,Average
JOB00184706,CUST00197342,2026-07-29,Parts Required,Average
JOB00184707,CUST00197343,2026-07-28,Completed,Average
JOB00184708,CUST00197344,2026-07-25,Completed,Good
JOB00184709,CUST00197345,2026-07-28,Completed,Average
JOB00184710,CUST00197346,2026-07-29,Parts Required,Poor
JOB00184711,CUST00197347,2026-07-29,Parts Required,Poor
JOB00184712,CUST00197348,2026-07-25,Completed,Average
JOB00184713,CUST00197349,2026-07-28,Parts Required,Poor
JOB00184714,CUST00197350,2026-07-25,Parts Required,Average
JOB00184715,CUST00197351,2026-07-25,Completed,Average
JOB00184716,CUST00197352,2026-07-28,Parts Required,Good
JOB00184717,CUST00197353,2026-07-25,Completed,Poor
JOB00184718,CUST00197354,2026-07-27,Completed,Average
JOB00184719,CUST00197355,2026-07-29,Parts Required,Poor
JOB00184720,CUST00197356,2026-07-23,Completed,Good
JOB00184721,CUST00197357,2026-07-26,Completed,Poor
JOB00184722,CUST00197358,2026-07-28,Parts Required,Average
JOB00184723,CUST00197359,2026-07-26,Completed,Good
JOB00184724,CUST00197360,2026-07-27,Completed,Good
JOB00184725,CUST00197361,2026-07-29,Completed,Good
JOB00184726,CUST00197362,2026-07-24,Completed,Poor
JOB00184727,CUST00197363,2026-07-23,Parts Required,Average
JOB00184728,CUST00197364,2026-07-28,Completed,Average
JOB00184729,CUST00197365,2026-07-28,Completed,Average
JOB00184730,CUST00197366,2026-07-24,Completed,Good
JOB00184731,CUST00197367,2026-07-28,Completed,Average
JOB00184732,CUST00197368,2026-07-24,Parts Required,Good
JOB00184733,CUST00197369,2026-07-27,Completed,Poor
JOB00184734,CUST00197370,2026-07-25,Parts Required,Poor
JOB00184735,CUST00197371,2026-07-23,Completed,Good
JOB00184736,CUST00197372,2026-07-27,Parts Required,Average
JOB00184737,CUST00197373,2026-07-26,Completed,Good
JOB00184738,CUST00197374,2026-07-27,Parts Required,Poor
JOB00184739,CUST00197375,2026-07-29,Parts Required,Average
JOB00184740,CUST00197376,2026-07-23,Completed,Good
JOB00184741,CUST00197377,2026-07-27,Completed,Poor
JOB00184742,CUST00197378,2026-07-24,Completed,Poor
JOB00184743,CUST00197379,2026-07-27,Completed,Average
JOB00184744,CUST00197380,2026-07-29,Completed,Poor
JOB00184745,CUST00197381,2026-07-25,Parts Required,Poor
JOB00184746,CUST00197382,2026-07-29,Parts Required,Average
JOB00184747,CUST00197383,2026-07-25,Completed,Poor
JOB00184748,CUST00197384,2026-07-29,Completed,Average
JOB00184749,CUST00197385,2026-07-24,Parts Required,Average
JOB00184750,CUST00197386,2026-07-27,Completed,Average
JOB00184751,CUST00197387,2026-07-26,Parts Required,Average
JOB00184752,CUST00197388,2026-07-25,Completed,Poor
JOB00184753,CUST00197389,2026-07-23,Parts Required,Good
JOB00184754,CUST00197390,2026-07-24,Completed,Average
JOB00184755,CUST00197391,2026-07-29,Completed,Poor
JOB00184756,CUST00197392,2026-07-24,Completed,Poor
JOB00184757,CUST00197393,2026-07-29,Parts Required,Average
JOB00184758,CUST00197394,2026-07-26,Completed,Average
JOB00184759,CUST00197395,2026-07-23,Parts Required,Average
JOB00184760,CUST00197396,2026-07-28,Parts Required,Good
JOB00184761,CUST00197397,2026-07-29,Completed,Average
JOB00184762,CUST00197398,2026-07-27,Parts Required,Poor
JOB00184763,CUST00197399,2026-07-24,Parts Required,Good
JOB00184764,CUST00197400,2026-07-23,Parts Required,Average
JOB00184765,CUST00197401,2026-07-26,Parts Required,Average
JOB00184766,CUST00197402,2026-07-29,Parts Required,Poor
JOB00184767,CUST00197403,2026-07-26,Completed,Poor
JOB00184768,CUST00197404,2026-07-29,Completed,Good
JOB00184769,CUST00197405,2026-07-26,Parts Required,Poor
JOB00184770,CUST00197406,2026-07-24,Parts Required,Average
JOB00184771,CUST00197407,2026-07-25,Parts Required,Average
JOB00184772,CUST00197408,2026-07-27,Completed,Poor
JOB00184773,CUST00197409,2026-07-24,Completed,Good
JOB00184774,CUST00197410,2026-07-24,Completed,Good
JOB00184775,CUST00197411,2026-07-23,Parts Required,Good
JOB00184776,CUST00197412,2026-07-23,Parts Required,Average
JOB00184777,CUST00197413,2026-07-26,Parts Required,Poor
JOB00184778,CUST00197414,2026-07-27,Parts Required,Average
JOB00184779,CUST00197415,2026-07-28,Parts Required,Average
JOB00184780,CUST00197416,2026-07-29,Completed,Average
JOB00184781,CUST00197417,2026-07-23,Parts Required,Good
JOB00184782,CUST00197418,2026-07-28,Parts Required,Good
JOB00184783,CUST00197419,2026-07-25,Completed,Good
JOB00184784,CUST00197420,2026-07-25,Completed,Good
JOB00184785,CUST00197421,2026-07-28,Completed,Average
JOB00184786,CUST00197422,2026-07-29,Completed,Poor
JOB00184787,CUST00197423,2026-07-28,Completed,Average
JOB00184788,CUST00197424,2026-07-29,Completed,Poor
JOB00184789,CUST00197425,2026-07-26,Parts Required,Average
JOB00184790,CUST00197426,2026-07-26,Completed,Average
JOB00184791,CUST00197427,2026-07-26,Completed,Good
JOB00184792,CUST00197428,2026-07-29,Parts Required,Poor
JOB00184793,CUST00197429,2026-07-27,Parts Required,Average
JOB00184794,CUST00197430,2026-07-28,Completed,Good
JOB00184795,CUST00197431,2026-07-25,Parts Required,Average
JOB00184796,CUST00197432,2026-07-26,Parts Required,Average
JOB00184797,CUST00197433,2026-07-23,Parts Required,Poor
JOB00184798,CUST00197434,2026-07-25,Parts Required,Good
JOB00184799,CUST00197435,2026-07-25,Completed,Good
JOB00184800,CUST00197436,2026-07-27,Completed,Good
JOB00184801,CUST00197437,2026-07-28,Completed,Poor
JOB00184802,CUST00197438,2026-07-26,Completed,Good
JOB00184803,CUST00197439,2026-07-27,Completed,Average
JOB00184804,CUST00197440,2026-07-24,Completed,Good
JOB00184805,CUST00197441,2026-07-27,Completed,Poor
JOB00184806,CUST00197442,2026-07-26,Parts Required,Poor
JOB00184807,CUST00197443,2026-07-26,Parts Required,Poor
JOB00184808,CUST00197444,2026-07-24,Completed,Poor
JOB00184809,CUST00197445,2026-07-29,Parts Required,Average
JOB00184810,CUST00197446,2026-07-25,Completed,Average
JOB00184811,CUST00197447,2026-07-24,Parts Required,Average
JOB00184812,CUST00197448,2026-07-25,Completed,Good
JOB00184813,CUST00197449,2026-07-29,Parts Required,Good
JOB00184814,CUST00197450,2026-07-23,Parts Required,Good
JOB00184815,CUST00197451,2026-07-29,Parts Required,Average
JOB00184816,CUST00197452,2026-07-29,Completed,Poor
JOB00184817,CUST00197453,2026-07-28,Parts Required,Average
JOB00184818,CUST00197454,2026-07-27,Parts Required,Good
JOB00184819,CUST00197455,2026-07-24,Parts Required,Poor
JOB00184820,CUST00197456,2026-07-25,Parts Required,Good
JOB00184821,CUST00197457,2026-07-26,Completed,Poor
JOB00184822,CUST00197458,2026-07-26,Parts Required,Good
JOB00184823,CUST00197459,2026-07-27,Completed,Average
JOB00184824,CUST00197460,2026-07-24,Completed,Poor
JOB00184825,CUST00197461,2026-07-28,Completed,Poor
JOB00184826,CUST00197462,2026-07-25,Parts Required,Average
JOB00184827,CUST00197463,2026-07-28,Parts Required,Average
JOB00184828,CUST00197464,2026-07-26,Parts Required,Poor
JOB00184829,CUST00197465,2026-07-24,Completed,Poor
JOB00184830,CUST00197466,2026-07-28,Parts Required,Average
JOB00184831,CUST00197467,2026-07-28,Parts Required,Average
JOB00184832,CUST00197468,2026-07-27,Completed,Poor
JOB00184833,CUST00197469,2026-07-26,Completed,Average
JOB00184834,CUST00197470,2026-07-26,Parts Required,Good
JOB00184835,CUST00197471,2026-07-25,Completed,Average
JOB00184836,CUST00197472,2026-07-27,Parts Required,Good
JOB00184837,CUST00197473,2026-07-27,Completed,Good
JOB00184838,CUST00197474,2026-07-29,Completed,Average
JOB00184839,CUST00197475,2026-07-28,Parts Required,Good
JOB00184840,CUST00197476,2026-07-24,Parts Required,Average
JOB00184841,CUST00197477,2026-07-26,Completed,Average
JOB00184842,CUST00197478,2026-07-26,Completed,Average
JOB00184843,CUST00197479,2026-07-28,Completed,Average
JOB00184844,CUST00197480,2026-07-24,Parts Required,Poor
JOB00184845,CUST00197481,2026-07-27,Completed,Good
JOB00184846,CUST00197482,2026-07-24,Completed,Poor
JOB00184847,CUST00197483,2026-07-29,Parts Required,Poor
JOB00184848,CUST00197484,2026-07-29,Completed,Average
JOB00184849,CUST00197485,2026-07-26,Parts Required,Poor
JOB00184850,CUST00197486,2026-07-24,Completed,Average
JOB00184851,CUST00197487,2026-07-27,Completed,Good
JOB00184852,CUST00197488,2026-07-24,Parts Required,Average
JOB00184853,CUST00197489,2026-07-25,Completed,Poor
JOB00184854,CUST00197490,2026-07-28,Completed,Average
JOB00184855,CUST00197491,2026-07-29,Completed,Good
JOB00184856,CUST00197492,2026-07-27,Parts Required,Good
JOB00184857,CUST00197493,2026-07-27,Parts Required,Average
JOB00184858,CUST00197494,2026-07-23,Completed,Poor
JOB00184859,CUST00197495,2026-07-28,Parts Required,Poor
JOB00184860,CUST00197496,2026-07-25,Completed,Good
JOB00184861,CUST00197497,2026-07-27,Completed,Average
JOB00184862,CUST00197498,2026-07-24,Completed,Good
JOB00184863,CUST00197499,2026-07-23,Completed,Average
JOB00184864,CUST00197500,2026-07-26,Completed,Good
JOB00184865,CUST00197501,2026-07-26,Completed,Good
JOB00184866,CUST00197502,2026-07-24,Completed,Average
JOB00184867,CUST00197503,2026-07-29,Completed,Poor
JOB00184868,CUST00197504,2026-07-23,Completed,Poor
JOB00184869,CUST00197505,2026-07-27,Completed,Average
JOB00184870,CUST00197506,2026-07-25,Completed,Good
JOB00184871,CUST00197507,2026-07-26,Parts Required,Average
JOB00184872,CUST00197508,2026-07-25,Parts Required,Poor
JOB00184873,CUST00197509,2026-07-23,Completed,Poor
JOB00184874,CUST00197510,2026-07-25,Parts Required,Good
JOB00184875,CUST00197511,2026-07-23,Completed,Good
JOB00184876,CUST00197512,2026-07-29,Completed,Poor
JOB00184877,CUST00197513,2026-07-24,Completed,Good
JOB00184878,CUST00197514,2026-07-23,Completed,Average
JOB00184879,CUST00197515,2026-07-28,Completed,Good
JOB00184880,CUST00197516,2026-07-27,Parts Required,Poor
JOB00184881,CUST00197517,2026-07-23,Completed,Good
JOB00184882,CUST00197518,2026-07-27,Completed,Average
JOB00184883,CUST00197519,2026-07-23,Completed,Poor
JOB00184884,CUST00197520,2026-07-28,Parts Required,Poor
JOB00184885,CUST00197521,2026-07-25,Parts Required,Poor
JOB00184886,CUST00197522,2026-07-24,Completed,Good
JOB00184887,CUST00197523,2026-07-25,Parts Required,Average
JOB00184888,CUST00197524,2026-07-26,Parts Required,Average
JOB00184889,CUST00197525,2026-07-25,Completed,Good
JOB00184890,CUST00197526,2026-07-28,Parts Required,Poor
JOB00184891,CUST00197527,2026-07-25,Parts Required,Good
JOB00184892,CUST00197528,2026-07-25,Parts Required,Poor
JOB00184893,CUST00197529,2026-07-28,Completed,Poor
JOB00184894,CUST00197530,2026-07-23,Completed,Average
JOB00184895,CUST00197531,2026-07-25,Completed,Good
JOB00184896,CUST00197532,2026-07-29,Parts Required,Good
JOB00184897,CUST00197533,2026-07-25,Completed,Poor
JOB00184898,CUST00197534,2026-07-29,Completed,Poor
JOB00184899,CUST00197535,2026-07-26,Completed,Poor
JOB00184900,CUST00197536,2026-07-27,Completed,Good
JOB00184901,CUST00197537,2026-07-28,Parts Required,Good
JOB00184902,CUST00197538,2026-07-29,Completed,Poor
JOB00184903,CUST00197539,2026-07-25,Completed,Good
JOB00184904,CUST00197540,2026-07-23,Parts Required,Good
JOB00184905,CUST00197541,2026-07-27,Parts Required,Average
JOB00184906,CUST00197542,2026-07-24,Parts Required,Average
JOB00184907,CUST00197543,2026-07-26,Parts Required,Poor
JOB00184908,CUST00197544,2026-07-28,Completed,Good
JOB00184909,CUST00197545,2026-07-29,Parts Required,Good
JOB00184910,CUST00197546,2026-07-28,Completed,Average
JOB00184911,CUST00197547,2026-07-24,Completed,Poor
JOB00184912,CUST00197548,2026-07-27,Completed,Average
JOB00184913,CUST00197549,2026-07-23,Parts Required,Poor
JOB00184914,CUST00197550,2026-07-24,Parts Required,Poor
JOB00184915,CUST00197551,2026-07-24,Completed,Poor
JOB00184916,CUST00197552,2026-07-24,Parts Required,Good
JOB00184917,CUST00197553,2026-07-23,Completed,Good
JOB00184918,CUST00197554,2026-07-26,Parts Required,Poor
JOB00184919,CUST00197555,2026-07-26,Parts Required,Poor
JOB00184920,CUST00197556,2026-07-25,Completed,Good
JOB00184921,CUST00197557,2026-07-25,Completed,Average
JOB00184922,CUST00197558,2026-07-25,Parts Required,Poor
JOB00184923,CUST00197559,2026-07-23,Parts Required,Average
JOB00184924,CUST00197560,2026-07-29,Parts Required,Average
JOB00184925,CUST00197561,2026-07-25,Parts Required,Good
JOB00184926,CUST00197562,2026-07-23,Completed,Poor
JOB00184927,CUST00197563,2026-07-29,Completed,Average
JOB00184928,CUST00197564,2026-07-26,Completed,Poor
JOB00184929,CUST00197565,2026-07-27,Completed,Average
JOB00184930,CUST00197566,2026-07-27,Parts Required,Average
JOB00184931,CUST00197567,2026-07-26,Parts Required,Average
JOB00184932,CUST00197568,2026-07-28,Parts Required,Good
JOB00184933,CUST00197569,2026-07-23,Parts Required,Poor
JOB00184934,CUST00197570,2026-07-23,Parts Required,Average
JOB00184935,CUST00197571,2026-07-25,Parts Required,Poor
JOB00184936,CUST00197572,2026-07-27,Completed,Poor
JOB00184937,CUST00197573,2026-07-27,Completed,Poor
JOB00184938,CUST00197574,2026-07-28,Completed,Poor
JOB00184939,CUST00197575,2026-07-26,Completed,Average
JOB00184940,CUST00197576,2026-07-23,Parts Required,Average
JOB00184941,CUST00197577,2026-07-23,Parts Required,Good
JOB00184942,CUST00197578,2026-07-23,Parts Required,Good
JOB00184943,CUST00197579,2026-07-24,Parts Required,Poor
JOB00184944,CUST00197580,2026-07-25,Parts Required,Good
JOB00184945,CUST00197581,2026-07-24,Parts Required,Poor
JOB00184946,CUST00197582,2026-07-27,Completed,Average
JOB00184947,CUST00197583,2026-07-26,Parts Required,Poor
JOB00184948,CUST00197584,2026-07-29,Completed,Good
JOB00184949,CUST00197585,2026-07-23,Completed,Poor
JOB00184950,CUST00197586,2026-07-23,Parts Required,Poor
JOB00184951,CUST00197587,2026-07-29,Parts Required,Average
JOB00184952,CUST00197588,2026-07-25,Completed,Average
JOB00184953,CUST00197589,2026-07-25,Parts Required,Average
JOB00184954,CUST00197590,2026-07-26,Completed,Poor
JOB00184955,CUST00197591,2026-07-25,Completed,Good
JOB00184956,CUST00197592,2026-07-28,Completed,Average
JOB00184957,CUST00197593,2026-07-25,Parts Required,Poor
JOB00184958,CUST00197594,2026-07-27,Completed,Average
JOB00184959,CUST00197595,2026-07-24,Parts Required,Poor
JOB00184960,CUST00197596,2026-07-26,Completed,Poor
JOB00184961,CUST00197597,2026-07-25,Parts Required,Poor
JOB00184962,CUST00197598,2026-07-26,Parts Required,Average
JOB00184963,CUST00197599,2026-07-26,Completed,Good
JOB00184964,CUST00197600,2026-07-27,Completed,Poor
JOB00184965,CUST00197601,2026-07-28,Completed,Good
JOB00184966,CUST00197602,2026-07-24,Completed,Poor
JOB00184967,CUST00197603,2026-07-28,Parts Required,Average
JOB00184968,CUST00197604,2026-07-27,Parts Required,Good
JOB00184969,CUST00197605,2026-07-28,Parts Required,Good
JOB00184970,CUST00197606,2026-07-26,Completed,Poor
JOB00184971,CUST00197607,2026-07-24,Completed,Poor
JOB00184972,CUST00197608,2026-07-28,Completed,Average
JOB00184973,CUST00197609,2026-07-26,Completed,Poor
JOB00184974,CUST00197610,2026-07-27,Completed,Average
JOB00184975,CUST00197611,2026-07-23,Parts Required,Poor
JOB00184976,CUST00197612,2026-07-24,Completed,Poor
JOB00184977,CUST00197613,2026-07-25,Parts Required,Poor
JOB00184978,CUST00197614,2026-07-24,Completed,Average
JOB00184979,CUST00197615,2026-07-28,Parts Required,Poor
JOB00184980,CUST00197616,2026-07-25,Completed,Poor
JOB00184981,CUST00197617,2026-07-23,Parts Required,Poor
JOB00184982,CUST00197618,2026-07-29,Parts Required,Good
JOB00184983,CUST00197619,2026-07-26,Parts Required,Good
JOB00184984,CUST00197620,2026-07-25,Completed,Average
JOB00184985,CUST00197621,2026-07-25,Completed,Poor
JOB00184986,CUST00197622,2026-07-25,Completed,Good
JOB00184987,CUST00197623,2026-07-23,Completed,Poor
JOB00184988,CUST00197624,2026-07-24,Completed,Good
JOB00184989,CUST00197625,2026-07-27,Completed,Good
JOB00184990,CUST00197626,2026-07-24,Completed,Poor
JOB00184991,CUST00197627,2026-07-27,Completed,Good
JOB00184992,CUST00197628,2026-07-25,Completed,Poor
JOB00184993,CUST00197629,2026-07-24,Completed,Average
JOB00184994,CUST00197630,2026-07-23,Completed,Average
JOB00184995,CUST00197631,2026-07-27,Completed,Average
JOB00184996,CUST00197632,2026-07-25,Parts Required,Average
JOB00184997,CUST00197633,2026-07-23,Completed,Good
JOB00184998,CUST00197634,2026-07-26,Parts Required,Poor
JOB00184999,CUST00197635,2026-07-28,Parts Required,Good
JOB00185000,CUST00197636,2026-07-23,Parts Required,Average
JOB00185001,CUST00197637,2026-07-26,Parts Required,Average
JOB00185002,CUST00197638,2026-07-27,Completed,Average
JOB00185003,CUST00197639,2026-07-24,Completed,Average
JOB00185004,CUST00197640,2026-07-29,Parts Required,Poor
JOB00185005,CUST00197641,2026-07-29,Completed,Good
JOB00185006,CUST00197642,2026-07-28,Completed,Average
JOB00185007,CUST00197643,2026-07-25,Parts Required,Average
JOB00185008,CUST00197644,2026-07-23,Parts Required,Poor
JOB00185009,CUST00197645,2026-07-25,Completed,Good
JOB00185010,CUST00197646,2026-07-28,Completed,Poor
JOB00185011,CUST00197647,2026-07-23,Completed,Average
JOB00185012,CUST00197648,2026-07-24,Parts Required,Good
JOB00185013,CUST00197649,2026-07-25,Parts Required,Average
JOB00185014,CUST00197650,2026-07-27,Parts Required,Average
JOB00185015,CUST00197651,2026-07-24,Parts Required,Poor
JOB00185016,CUST00197652,2026-07-25,Parts Required,Poor
JOB00185017,CUST00197653,2026-07-25,Completed,Average
JOB00185018,CUST00197654,2026-07-28,Parts Required,Average
JOB00185019,CUST00197655,2026-07-24,Parts Required,Good
JOB00185020,CUST00197656,2026-07-26,Parts Required,Poor
JOB00185021,CUST00197657,2026-07-28,Completed,Good
JOB00185022,CUST00197658,2026-07-25,Completed,Average
JOB00185023,CUST00197659,2026-07-25,Parts Required,Poor
JOB00185024,CUST00197660,2026-07-26,Completed,Poor
JOB00185025,CUST00197661,2026-07-23,Completed,Poor
JOB00185026,CUST00197662,2026-07-26,Completed,Average
JOB00185027,CUST00197663,2026-07-27,Parts Required,Poor
JOB00185028,CUST00197664,2026-07-26,Completed,Poor
JOB00185029,CUST00197665,2026-07-24,Completed,Good
JOB00185030,CUST00197666,2026-07-26,Parts Required,Good
JOB00185031,CUST00197667,2026-07-23,Parts Required,Poor
JOB00185032,CUST00197668,2026-07-28,Completed,Average
JOB00185033,CUST00197669,2026-07-29,Completed,Good
JOB00185034,CUST00197670,2026-07-29,Completed,Average
JOB00185035,CUST00197671,2026-07-27,Parts Required,Poor
JOB00185036,CUST00197672,2026-07-29,Parts Required,Good
JOB00185037,CUST00197673,2026-07-23,Parts Required,Average
JOB00185038,CUST00197674,2026-07-24,Completed,Poor
JOB00185039,CUST00197675,2026-07-25,Parts Required,Good
JOB00185040,CUST00197676,2026-07-29,Parts Required,Average
JOB00185041,CUST00197677,2026-07-29,Completed,Poor
JOB00185042,CUST00197678,2026-07-26,Completed,Poor
JOB00185043,CUST00197679,2026-07-25,Completed,Poor
JOB00185044,CUST00197680,2026-07-26,Completed,Average
JOB00185045,CUST00197681,2026-07-25,Parts Required,Poor
JOB00185046,CUST00197682,2026-07-29,Parts Required,Poor
JOB00185047,CUST00197683,2026-07-27,Completed,Poor
JOB00185048,CUST00197684,2026-07-23,Completed,Average
JOB00185049,CUST00197685,2026-07-27,Parts Required,Poor
JOB00185050,CUST00197686,2026-07-29,Parts Required,Average
JOB00185051,CUST00197687,2026-07-24,Parts Required,Good
JOB00185052,CUST00197688,2026-07-23,Parts Required,Good
JOB00185053,CUST00197689,2026-07-24,Parts Required,Average
JOB00185054,CUST00197690,2026-07-23,Parts Required,Poor
JOB00185055,CUST00197691,2026-07-23,Completed,Good
JOB00185056,CUST00197692,2026-07-27,Parts Required,Poor
JOB00185057,CUST00197693,2026-07-28,Completed,Good
JOB00185058,CUST00197694,2026-07-24,Parts Required,Poor
JOB00185059,CUST00197695,2026-07-23,Parts Required,Poor
JOB00185060,CUST00197696,2026-07-28,Completed,Good
JOB00185061,CUST00197697,2026-07-29,Parts Required,Good
JOB00185062,CUST00197698,2026-07-25,Parts Required,Average
JOB00185063,CUST00197699,2026-07-29,Parts Required,Average
JOB00185064,CUST00197700,2026-07-23,Parts Required,Average
JOB00185065,CUST00197701,2026-07-24,Completed,Average
JOB00185066,CUST00197702,2026-07-23,Parts Required,Poor
JOB00185067,CUST00197703,2026-07-24,Completed,Poor
JOB00185068,CUST00197704,2026-07-24,Completed,Average
JOB00185069,CUST00197705,2026-07-27,Completed,Good
JOB00185070,CUST00197706,2026-07-29,Parts Required,Average
JOB00185071,CUST00197707,2026-07-23,Completed,Good
JOB00185072,CUST00197708,2026-07-27,Completed,Poor
JOB00185073,CUST00197709,2026-07-26,Completed,Good
JOB00185074,CUST00197710,2026-07-28,Completed,Poor
JOB00185075,CUST00197711,2026-07-25,Completed,Good
JOB00185076,CUST00197712,2026-07-27,Parts Required,Good
JOB00185077,CUST00197713,2026-07-24,Completed,Good
JOB00185078,CUST00197714,2026-07-24,Parts Required,Good
JOB00185079,CUST00197715,2026-07-26,Parts Required,Poor
JOB00185080,CUST00197716,2026-07-24,Parts Required,Poor
JOB00185081,CUST00197717,2026-07-27,Parts Required,Poor
JOB00185082,CUST00197718,2026-07-23,Parts Required,Good
JOB00185083,CUST00197719,2026-07-27,Completed,Poor
JOB00185084,CUST00197720,2026-07-28,Completed,Poor
JOB00185085,CUST00197721,2026-07-27,Parts Required,Good
JOB00185086,CUST00197722,2026-07-28,Parts Required,Average
JOB00185087,CUST00197723,2026-07-26,Parts Required,Average
JOB00185088,CUST00197724,2026-07-29,Completed,Average
JOB00185089,CUST00197725,2026-07-24,Completed,Average
JOB00185090,CUST00197726,2026-07-26,Parts Required,Good
