job_id,customer_id,repair_date,repair_type,parts_changed,fault_code,fault_reason
JOB00241693,CUST00258300,2026-07-30,Emergency,Part_R16,F69,System error occurred due to component failure
JOB00241694,CUST00258301,2026-08-03,Emergency,Part_C14,F64,System error occurred due to component failure
JOB00241695,CUST00258302,2026-07-30,Emergency,Part_D18,F53,System error occurred due to component failure
JOB00241696,CUST00258303,2026-07-30,Emergency,Part_Q15,F78,System error occurred due to component failure
JOB00241697,CUST00258304,2026-08-02,Emergency,Part_H5,F44,System error occurred due to component failure
JOB00241698,CUST00258305,2026-08-02,Emergency,Part_C12,F53,System error occurred due to component failure
JOB00241699,CUST00258306,2026-08-02,Emergency,Part_R16,F92,System error occurred due to component failure
JOB00241700,CUST00258307,2026-08-04,Emergency,Part_Q11,F53,System error occurred due to component failure
JOB00241701,CUST00258308,2026-08-05,Emergency,Part_F8,F30,System error occurred due to component failure
JOB00241702,CUST00258309,2026-08-01,Emergency,Part_Q15,F16,System error occurred due to component failure
JOB00241703,CUST00258310,2026-08-03,Emergency,Part_A13,F30,System error occurred due to component failure
JOB00241704,CUST00258311,2026-07-30,Emergency,Part_L3,F64,System error occurred due to component failure
JOB00241705,CUST00258312,2026-08-05,Emergency,Part_R16,F44,System error occurred due to component failure
JOB00241706,CUST00258313,2026-08-03,Emergency,Part_M10,F27,System error occurred due to component failure
JOB00241707,CUST00258314,2026-07-31,Emergency,Part_R16,F69,System error occurred due to component failure
JOB00241708,CUST00258315,2026-08-04,Emergency,Part_Z17,F27,System error occurred due to component failure
JOB00241709,CUST00258316,2026-07-31,Emergency,Part_C14,F30,System error occurred due to component failure
JOB00241710,CUST00258317,2026-07-31,Emergency,Part_R16,F16,System error occurred due to component failure
JOB00241711,CUST00258318,2026-08-05,Emergency,Part_L3,F92,System error occurred due to component failure
JOB00241712,CUST00258319,2026-07-30,Emergency,Part_D18,F69,System error occurred due to component failure
JOB00241713,CUST00258320,2026-08-03,Emergency,Part_Y1,F27,System error occurred due to component failure
JOB00241714,CUST00258321,2026-07-31,Emergency,Part_X6,F92,System error occurred due to component failure
JOB00241715,CUST00258322,2026-08-04,Emergency,Part_R16,F27,System error occurred due to component failure
JOB00241716,CUST00258323,2026-07-31,Emergency,Part_R16,F44,System error occurred due to component failure
JOB00241717,CUST00258324,2026-08-01,Emergency,Part_M10,F27,System error occurred due to component failure
JOB00241718,CUST00258325,2026-08-03,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00241719,CUST00258326,2026-08-01,Emergency,Part_D18,F78,System error occurred due to component failure
JOB00241720,CUST00258327,2026-07-30,Emergency,Part_Q11,F27,System error occurred due to component failure
JOB00241721,CUST00258328,2026-08-05,Emergency,Part_Q11,F78,System error occurred due to component failure
JOB00241722,CUST00258329,2026-08-04,Emergency,Part_Y1,F92,System error occurred due to component failure
JOB00241723,CUST00258330,2026-08-02,Emergency,Part_F0,F53,System error occurred due to component failure
JOB00241724,CUST00258331,2026-08-04,Emergency,Part_Y7,F16,System error occurred due to component failure
JOB00241725,CUST00258332,2026-08-04,Emergency,Part_Y7,F11,System error occurred due to component failure
JOB00241726,CUST00258333,2026-08-01,Emergency,Part_F8,F69,System error occurred due to component failure
JOB00241727,CUST00258334,2026-08-02,Emergency,Part_Z17,F64,System error occurred due to component failure
JOB00241728,CUST00258335,2026-07-30,Emergency,Part_M10,F73,System error occurred due to component failure
JOB00241729,CUST00258336,2026-08-01,Emergency,Part_A13,F44,System error occurred due to component failure
JOB00241730,CUST00258337,2026-07-30,Emergency,Part_Q15,F53,System error occurred due to component failure
JOB00241731,CUST00258338,2026-08-05,Emergency,Part_L3,F16,System error occurred due to component failure
JOB00241732,CUST00258339,2026-07-30,Emergency,Part_U2,F82,System error occurred due to component failure
JOB00241733,CUST00258340,2026-08-04,Emergency,Part_Z17,F11,System error occurred due to component failure
JOB00241734,CUST00258341,2026-08-05,Emergency,Part_R9,F27,System error occurred due to component failure
JOB00241735,CUST00258342,2026-08-02,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00241736,CUST00258343,2026-08-02,Emergency,Part_P4,F78,System error occurred due to component failure
JOB00241737,CUST00258344,2026-07-30,Emergency,Part_Z17,F27,System error occurred due to component failure
JOB00241738,CUST00258345,2026-08-01,Emergency,Part_M10,F78,System error occurred due to component failure
JOB00241739,CUST00258346,2026-08-04,Emergency,Part_R9,F53,System error occurred due to component failure
JOB00241740,CUST00258347,2026-08-04,Emergency,Part_F8,F27,System error occurred due to component failure
JOB00241741,CUST00258348,2026-08-03,Emergency,Part_R9,F27,System error occurred due to component failure
JOB00241742,CUST00258349,2026-08-04,Emergency,Part_D18,F69,System error occurred due to component failure
JOB00241743,CUST00258350,2026-08-05,Emergency,Part_P4,F73,System error occurred due to component failure
JOB00241744,CUST00258351,2026-08-05,Emergency,Part_D18,F16,System error occurred due to component failure
JOB00241745,CUST00258352,2026-08-02,Emergency,Part_R9,F69,System error occurred due to component failure
JOB00241746,CUST00258353,2026-08-03,Emergency,Part_X6,F69,System error occurred due to component failure
JOB00241747,CUST00258354,2026-07-31,Emergency,Part_X6,F30,System error occurred due to component failure
JOB00241748,CUST00258355,2026-08-01,Emergency,Part_U2,F16,System error occurred due to component failure
JOB00241749,CUST00258356,2026-07-31,Emergency,Part_C12,F27,System error occurred due to component failure
JOB00241750,CUST00258357,2026-07-30,Emergency,Part_X6,F44,System error occurred due to component failure
JOB00241751,CUST00258358,2026-08-04,Emergency,Part_Q11,F27,System error occurred due to component failure
JOB00241752,CUST00258359,2026-07-31,Emergency,Part_F0,F73,System error occurred due to component failure
JOB00241753,CUST00258360,2026-08-04,Emergency,Part_H5,F64,System error occurred due to component failure
JOB00241754,CUST00258361,2026-07-31,Emergency,Part_Q11,F27,System error occurred due to component failure
JOB00241755,CUST00258362,2026-08-04,Emergency,Part_Y1,F16,System error occurred due to component failure
JOB00241756,CUST00258363,2026-08-03,Emergency,Part_R9,F73,System error occurred due to component failure
JOB00241757,CUST00258364,2026-07-31,Emergency,Part_P4,F78,System error occurred due to component failure
JOB00241758,CUST00258365,2026-08-01,Emergency,Part_F8,F82,System error occurred due to component failure
JOB00241759,CUST00258366,2026-08-03,Emergency,Part_P4,F78,System error occurred due to component failure
JOB00241760,CUST00258367,2026-08-01,Emergency,Part_C14,F53,System error occurred due to component failure
JOB00241761,CUST00258368,2026-08-03,Emergency,Part_L3,F59,System error occurred due to component failure
JOB00241762,CUST00258369,2026-08-03,Emergency,Part_M10,F78,System error occurred due to component failure
JOB00241763,CUST00258370,2026-08-05,Emergency,Part_N19,F27,System error occurred due to component failure
JOB00241764,CUST00258371,2026-07-30,Emergency,Part_A13,F64,System error occurred due to component failure
JOB00241765,CUST00258372,2026-08-05,Emergency,Part_X6,F82,System error occurred due to component failure
JOB00241766,CUST00258373,2026-07-31,Emergency,Part_Z17,F64,System error occurred due to component failure
JOB00241767,CUST00258374,2026-08-04,Emergency,Part_C12,F92,System error occurred due to component failure
JOB00241768,CUST00258375,2026-08-02,Emergency,Part_X6,F53,System error occurred due to component failure
JOB00241769,CUST00258376,2026-08-04,Emergency,Part_R9,F30,System error occurred due to component failure
JOB00241770,CUST00258377,2026-07-30,Emergency,Part_M10,F82,System error occurred due to component failure
JOB00241771,CUST00258378,2026-07-30,Emergency,Part_R9,F53,System error occurred due to component failure
JOB00241772,CUST00258379,2026-08-05,Emergency,Part_D18,F78,System error occurred due to component failure
JOB00241773,CUST00258380,2026-07-31,Emergency,Part_L3,F27,System error occurred due to component failure
JOB00241774,CUST00258381,2026-08-02,Emergency,Part_H5,F30,System error occurred due to component failure
JOB00241775,CUST00258382,2026-08-03,Emergency,Part_M10,F27,System error occurred due to component failure
JOB00241776,CUST00258383,2026-08-03,Emergency,Part_L3,F69,System error occurred due to component failure
JOB00241777,CUST00258384,2026-08-02,Emergency,Part_P4,F53,System error occurred due to component failure
JOB00241778,CUST00258385,2026-08-04,Emergency,Part_F0,F44,System error occurred due to component failure
JOB00241779,CUST00258386,2026-08-05,Emergency,Part_X6,F73,System error occurred due to component failure
JOB00241780,CUST00258387,2026-08-04,Emergency,Part_X6,F78,System error occurred due to component failure
JOB00241781,CUST00258388,2026-07-31,Emergency,Part_D18,F73,System error occurred due to component failure
JOB00241782,CUST00258389,2026-08-05,Emergency,Part_F0,F69,System error occurred due to component failure
JOB00241783,CUST00258390,2026-08-04,Emergency,Part_L3,F73,System error occurred due to component failure
JOB00241784,CUST00258391,2026-08-05,Emergency,Part_F8,F78,System error occurred due to component failure
JOB00241785,CUST00258392,2026-08-05,Emergency,Part_A13,F59,System error occurred due to component failure
JOB00241786,CUST00258393,2026-07-30,Emergency,Part_R16,F16,System error occurred due to component failure
JOB00241787,CUST00258394,2026-08-01,Emergency,Part_X6,F82,System error occurred due to component failure
JOB00241788,CUST00258395,2026-07-31,Emergency,Part_Z17,F73,System error occurred due to component failure
JOB00241789,CUST00258396,2026-08-02,Emergency,Part_P4,F73,System error occurred due to component failure
JOB00241790,CUST00258397,2026-08-05,Emergency,Part_Z17,F82,System error occurred due to component failure
JOB00241791,CUST00258398,2026-08-01,Emergency,Part_Y1,F44,System error occurred due to component failure
JOB00241792,CUST00258399,2026-08-01,Emergency,Part_Q15,F69,System error occurred due to component failure
JOB00241793,CUST00258400,2026-08-03,Emergency,Part_H5,F59,System error occurred due to component failure
JOB00241794,CUST00258401,2026-08-04,Emergency,Part_C14,F82,System error occurred due to component failure
JOB00241795,CUST00258402,2026-08-04,Emergency,Part_C14,F59,System error occurred due to component failure
JOB00241796,CUST00258403,2026-08-04,Emergency,Part_X6,F27,System error occurred due to component failure
JOB00241797,CUST00258404,2026-07-30,Emergency,Part_H5,F73,System error occurred due to component failure
JOB00241798,CUST00258405,2026-07-30,Emergency,Part_R9,F73,System error occurred due to component failure
JOB00241799,CUST00258406,2026-07-30,Emergency,Part_L3,F92,System error occurred due to component failure
JOB00241800,CUST00258407,2026-08-03,Emergency,Part_R9,F92,System error occurred due to component failure
JOB00241801,CUST00258408,2026-07-30,Emergency,Part_C12,F44,System error occurred due to component failure
JOB00241802,CUST00258409,2026-08-01,Emergency,Part_A13,F27,System error occurred due to component failure
JOB00241803,CUST00258410,2026-08-04,Emergency,Part_F0,F59,System error occurred due to component failure
JOB00241804,CUST00258411,2026-08-02,Emergency,Part_X6,F59,System error occurred due to component failure
JOB00241805,CUST00258412,2026-07-30,Emergency,Part_H5,F27,System error occurred due to component failure
JOB00241806,CUST00258413,2026-08-01,Emergency,Part_L3,F64,System error occurred due to component failure
JOB00241807,CUST00258414,2026-07-31,Emergency,Part_X6,F27,System error occurred due to component failure
JOB00241808,CUST00258415,2026-08-03,Emergency,Part_F8,F59,System error occurred due to component failure
JOB00241809,CUST00258416,2026-07-30,Emergency,Part_C14,F92,System error occurred due to component failure
JOB00241810,CUST00258417,2026-08-02,Emergency,Part_P4,F11,System error occurred due to component failure
JOB00241811,CUST00258418,2026-08-01,Emergency,Part_N19,F44,System error occurred due to component failure
JOB00241812,CUST00258419,2026-08-03,Emergency,Part_P4,F59,System error occurred due to component failure
JOB00241813,CUST00258420,2026-08-02,Emergency,Part_M10,F69,System error occurred due to component failure
JOB00241814,CUST00258421,2026-08-04,Emergency,Part_F0,F64,System error occurred due to component failure
JOB00241815,CUST00258422,2026-08-02,Emergency,Part_D18,F92,System error occurred due to component failure
JOB00241816,CUST00258423,2026-08-01,Emergency,Part_D18,F44,System error occurred due to component failure
JOB00241817,CUST00258424,2026-07-30,Emergency,Part_R9,F82,System error occurred due to component failure
JOB00241818,CUST00258425,2026-08-01,Emergency,Part_N19,F78,System error occurred due to component failure
JOB00241819,CUST00258426,2026-08-03,Emergency,Part_X6,F78,System error occurred due to component failure
JOB00241820,CUST00258427,2026-07-30,Emergency,Part_U2,F64,System error occurred due to component failure
JOB00241821,CUST00258428,2026-08-03,Emergency,Part_P4,F82,System error occurred due to component failure
JOB00241822,CUST00258429,2026-07-31,Emergency,Part_M10,F30,System error occurred due to component failure
JOB00241823,CUST00258430,2026-08-05,Emergency,Part_R16,F59,System error occurred due to component failure
JOB00241824,CUST00258431,2026-08-05,Emergency,Part_L3,F16,System error occurred due to component failure
JOB00241825,CUST00258432,2026-07-31,Emergency,Part_F0,F78,System error occurred due to component failure
JOB00241826,CUST00258433,2026-08-01,Emergency,Part_L3,F92,System error occurred due to component failure
JOB00241827,CUST00258434,2026-08-05,Emergency,Part_M10,F64,System error occurred due to component failure
JOB00241828,CUST00258435,2026-08-03,Emergency,Part_P4,F73,System error occurred due to component failure
JOB00241829,CUST00258436,2026-08-03,Emergency,Part_C12,F11,System error occurred due to component failure
JOB00241830,CUST00258437,2026-07-31,Emergency,Part_L3,F59,System error occurred due to component failure
JOB00241831,CUST00258438,2026-07-31,Emergency,Part_X6,F11,System error occurred due to component failure
JOB00241832,CUST00258439,2026-08-04,Emergency,Part_R9,F73,System error occurred due to component failure
JOB00241833,CUST00258440,2026-08-05,Emergency,Part_Y7,F44,System error occurred due to component failure
JOB00241834,CUST00258441,2026-07-30,Emergency,Part_R9,F53,System error occurred due to component failure
JOB00241835,CUST00258442,2026-08-01,Emergency,Part_H5,F27,System error occurred due to component failure
JOB00241836,CUST00258443,2026-08-02,Emergency,Part_R16,F78,System error occurred due to component failure
JOB00241837,CUST00258444,2026-07-30,Emergency,Part_X6,F78,System error occurred due to component failure
JOB00241838,CUST00258445,2026-08-01,Emergency,Part_A13,F64,System error occurred due to component failure
JOB00241839,CUST00258446,2026-08-04,Emergency,Part_Q15,F44,System error occurred due to component failure
JOB00241840,CUST00258447,2026-08-01,Emergency,Part_M10,F11,System error occurred due to component failure
JOB00241841,CUST00258448,2026-08-04,Emergency,Part_Q15,F64,System error occurred due to component failure
JOB00241842,CUST00258449,2026-08-04,Emergency,Part_F0,F78,System error occurred due to component failure
JOB00241843,CUST00258450,2026-08-01,Emergency,Part_C12,F73,System error occurred due to component failure
JOB00241844,CUST00258451,2026-08-01,Emergency,Part_H5,F44,System error occurred due to component failure
JOB00241845,CUST00258452,2026-08-01,Emergency,Part_F8,F78,System error occurred due to component failure
JOB00241846,CUST00258453,2026-07-30,Emergency,Part_F8,F16,System error occurred due to component failure
JOB00241847,CUST00258454,2026-08-01,Emergency,Part_L3,F64,System error occurred due to component failure
JOB00241848,CUST00258455,2026-08-01,Emergency,Part_M10,F30,System error occurred due to component failure
JOB00241849,CUST00258456,2026-08-05,Emergency,Part_C12,F44,System error occurred due to component failure
JOB00241850,CUST00258457,2026-07-30,Emergency,Part_F0,F69,System error occurred due to component failure
JOB00241851,CUST00258458,2026-08-05,Emergency,Part_D18,F16,System error occurred due to component failure
JOB00241852,CUST00258459,2026-07-31,Emergency,Part_F0,F11,System error occurred due to component failure
JOB00241853,CUST00258460,2026-08-02,Emergency,Part_F0,F64,System error occurred due to component failure
JOB00241854,CUST00258461,2026-08-02,Emergency,Part_M10,F16,System error occurred due to component failure
JOB00241855,CUST00258462,2026-07-30,Emergency,Part_C12,F30,System error occurred due to component failure
JOB00241856,CUST00258463,2026-07-31,Emergency,Part_M10,F44,System error occurred due to component failure
JOB00241857,CUST00258464,2026-07-31,Emergency,Part_A13,F82,System error occurred due to component failure
JOB00241858,CUST00258465,2026-08-03,Emergency,Part_C14,F27,System error occurred due to component failure
JOB00241859,CUST00258466,2026-07-30,Emergency,Part_Y1,F27,System error occurred due to component failure
JOB00241860,CUST00258467,2026-08-03,Emergency,Part_Q11,F11,System error occurred due to component failure
JOB00241861,CUST00258468,2026-08-01,Emergency,Part_U2,F53,System error occurred due to component failure
JOB00241862,CUST00258469,2026-07-31,Emergency,Part_X6,F53,System error occurred due to component failure
JOB00241863,CUST00258470,2026-07-31,Emergency,Part_Q11,F59,System error occurred due to component failure
JOB00241864,CUST00258471,2026-07-30,Emergency,Part_Q11,F78,System error occurred due to component failure
JOB00241865,CUST00258472,2026-08-01,Emergency,Part_F8,F69,System error occurred due to component failure
JOB00241866,CUST00258473,2026-08-01,Emergency,Part_Q15,F82,System error occurred due to component failure
JOB00241867,CUST00258474,2026-08-03,Emergency,Part_C14,F64,System error occurred due to component failure
JOB00241868,CUST00258475,2026-08-05,Emergency,Part_Q15,F78,System error occurred due to component failure
JOB00241869,CUST00258476,2026-08-01,Emergency,Part_D18,F92,System error occurred due to component failure
JOB00241870,CUST00258477,2026-08-01,Emergency,Part_Z17,F78,System error occurred due to component failure
JOB00241871,CUST00258478,2026-07-30,Emergency,Part_Q15,F16,System error occurred due to component failure
JOB00241872,CUST00258479,2026-07-31,Emergency,Part_P4,F92,System error occurred due to component failure
JOB00241873,CUST00258480,2026-07-30,Emergency,Part_D18,F30,System error occurred due to component failure
JOB00241874,CUST00258481,2026-08-05,Emergency,Part_R16,F69,System error occurred due to component failure
JOB00241875,CUST00258482,2026-07-31,Emergency,Part_M10,F27,System error occurred due to component failure
JOB00241876,CUST00258483,2026-08-02,Emergency,Part_Y1,F44,System error occurred due to component failure
JOB00241877,CUST00258484,2026-08-04,Emergency,Part_Y7,F69,System error occurred due to component failure
JOB00241878,CUST00258485,2026-08-01,Emergency,Part_R9,F59,System error occurred due to component failure
JOB00241879,CUST00258486,2026-08-01,Emergency,Part_Y7,F30,System error occurred due to component failure
JOB00241880,CUST00258487,2026-07-31,Emergency,Part_M10,F78,System error occurred due to component failure
JOB00241881,CUST00258488,2026-08-02,Emergency,Part_A13,F53,System error occurred due to component failure
JOB00241882,CUST00258489,2026-08-02,Emergency,Part_Q15,F53,System error occurred due to component failure
JOB00241883,CUST00258490,2026-08-02,Emergency,Part_Q11,F78,System error occurred due to component failure
JOB00241884,CUST00258491,2026-08-04,Emergency,Part_U2,F78,System error occurred due to component failure
JOB00241885,CUST00258492,2026-07-30,Emergency,Part_Q11,F53,System error occurred due to component failure
JOB00241886,CUST00258493,2026-08-03,Emergency,Part_H5,F27,System error occurred due to component failure
JOB00241887,CUST00258494,2026-07-31,Emergency,Part_H5,F82,System error occurred due to component failure
JOB00241888,CUST00258495,2026-07-31,Emergency,Part_D18,F59,System error occurred due to component failure
JOB00241889,CUST00258496,2026-08-01,Emergency,Part_L3,F59,System error occurred due to component failure
JOB00241890,CUST00258497,2026-08-02,Emergency,Part_H5,F53,System error occurred due to component failure
JOB00241891,CUST00258498,2026-08-03,Emergency,Part_Y7,F30,System error occurred due to component failure
JOB00241892,CUST00258499,2026-07-31,Emergency,Part_P4,F27,System error occurred due to component failure
JOB00241893,CUST00258500,2026-08-04,Emergency,Part_M10,F27,System error occurred due to component failure
JOB00241894,CUST00258501,2026-07-30,Emergency,Part_F0,F30,System error occurred due to component failure
JOB00241895,CUST00258502,2026-07-30,Emergency,Part_Q11,F78,System error occurred due to component failure
JOB00241896,CUST00258503,2026-07-30,Emergency,Part_C12,F53,System error occurred due to component failure
JOB00241897,CUST00258504,2026-08-02,Emergency,Part_L3,F16,System error occurred due to component failure
JOB00241898,CUST00258505,2026-08-04,Emergency,Part_H5,F27,System error occurred due to component failure
JOB00241899,CUST00258506,2026-08-04,Emergency,Part_Y7,F27,System error occurred due to component failure
JOB00241900,CUST00258507,2026-08-04,Emergency,Part_Y7,F73,System error occurred due to component failure
JOB00241901,CUST00258508,2026-07-30,Emergency,Part_Q11,F11,System error occurred due to component failure
JOB00241902,CUST00258509,2026-08-01,Emergency,Part_Z17,F44,System error occurred due to component failure
JOB00241903,CUST00258510,2026-08-05,Emergency,Part_A13,F73,System error occurred due to component failure
JOB00241904,CUST00258511,2026-08-02,Emergency,Part_C14,F78,System error occurred due to component failure
JOB00241905,CUST00258512,2026-08-02,Emergency,Part_L3,F44,System error occurred due to component failure
JOB00241906,CUST00258513,2026-08-03,Emergency,Part_Q11,F64,System error occurred due to component failure
JOB00241907,CUST00258514,2026-08-03,Emergency,Part_Y7,F82,System error occurred due to component failure
JOB00241908,CUST00258515,2026-08-05,Emergency,Part_F0,F44,System error occurred due to component failure
JOB00241909,CUST00258516,2026-07-30,Emergency,Part_A13,F59,System error occurred due to component failure
JOB00241910,CUST00258517,2026-08-05,Emergency,Part_H5,F78,System error occurred due to component failure
JOB00241911,CUST00258518,2026-07-30,Emergency,Part_L3,F27,System error occurred due to component failure
JOB00241912,CUST00258519,2026-08-02,Emergency,Part_C12,F27,System error occurred due to component failure
JOB00241913,CUST00258520,2026-07-31,Emergency,Part_Q15,F11,System error occurred due to component failure
JOB00241914,CUST00258521,2026-08-01,Emergency,Part_Q11,F30,System error occurred due to component failure
JOB00241915,CUST00258522,2026-08-01,Emergency,Part_P4,F69,System error occurred due to component failure
JOB00241916,CUST00258523,2026-07-30,Emergency,Part_X6,F53,System error occurred due to component failure
JOB00241917,CUST00258524,2026-08-05,Emergency,Part_X6,F27,System error occurred due to component failure
JOB00241918,CUST00258525,2026-08-01,Emergency,Part_C14,F27,System error occurred due to component failure
JOB00241919,CUST00258526,2026-07-31,Emergency,Part_M10,F44,System error occurred due to component failure
JOB00241920,CUST00258527,2026-07-31,Emergency,Part_C14,F44,System error occurred due to component failure
JOB00241921,CUST00258528,2026-07-31,Emergency,Part_R9,F82,System error occurred due to component failure
JOB00241922,CUST00258529,2026-08-03,Emergency,Part_C12,F69,System error occurred due to component failure
JOB00241923,CUST00258530,2026-08-05,Emergency,Part_C14,F64,System error occurred due to component failure
JOB00241924,CUST00258531,2026-07-31,Emergency,Part_A13,F92,System error occurred due to component failure
JOB00241925,CUST00258532,2026-08-03,Emergency,Part_Y7,F69,System error occurred due to component failure
JOB00241926,CUST00258533,2026-08-01,Emergency,Part_X6,F27,System error occurred due to component failure
JOB00241927,CUST00258534,2026-08-02,Emergency,Part_L3,F30,System error occurred due to component failure
JOB00241928,CUST00258535,2026-08-04,Emergency,Part_R9,F16,System error occurred due to component failure
JOB00241929,CUST00258536,2026-08-03,Emergency,Part_Y1,F16,System error occurred due to component failure
JOB00241930,CUST00258537,2026-08-04,Emergency,Part_P4,F59,System error occurred due to component failure
JOB00241931,CUST00258538,2026-08-03,Emergency,Part_X6,F69,System error occurred due to component failure
JOB00241932,CUST00258539,2026-07-30,Emergency,Part_Y7,F73,System error occurred due to component failure
JOB00241933,CUST00258540,2026-08-01,Emergency,Part_C14,F82,System error occurred due to component failure
JOB00241934,CUST00258541,2026-08-01,Emergency,Part_C14,F53,System error occurred due to component failure
JOB00241935,CUST00258542,2026-08-04,Emergency,Part_F8,F30,System error occurred due to component failure
JOB00241936,CUST00258543,2026-08-04,Emergency,Part_Y1,F73,System error occurred due to component failure
JOB00241937,CUST00258544,2026-08-04,Emergency,Part_A13,F44,System error occurred due to component failure
JOB00241938,CUST00258545,2026-08-02,Emergency,Part_C12,F53,System error occurred due to component failure
JOB00241939,CUST00258546,2026-07-30,Emergency,Part_F0,F53,System error occurred due to component failure
JOB00241940,CUST00258547,2026-08-05,Emergency,Part_Q15,F53,System error occurred due to component failure
JOB00241941,CUST00258548,2026-08-03,Emergency,Part_F0,F69,System error occurred due to component failure
JOB00241942,CUST00258549,2026-07-30,Emergency,Part_U2,F27,System error occurred due to component failure
JOB00241943,CUST00258550,2026-07-30,Emergency,Part_R9,F82,System error occurred due to component failure
JOB00241944,CUST00258551,2026-07-31,Emergency,Part_F0,F64,System error occurred due to component failure
JOB00241945,CUST00258552,2026-08-05,Emergency,Part_Y7,F78,System error occurred due to component failure
JOB00241946,CUST00258553,2026-08-04,Emergency,Part_D18,F64,System error occurred due to component failure
JOB00241947,CUST00258554,2026-08-05,Emergency,Part_Q11,F82,System error occurred due to component failure
JOB00241948,CUST00258555,2026-08-01,Emergency,Part_Y1,F59,System error occurred due to component failure
JOB00241949,CUST00258556,2026-08-03,Emergency,Part_C12,F82,System error occurred due to component failure
JOB00241950,CUST00258557,2026-08-02,Emergency,Part_C14,F82,System error occurred due to component failure
JOB00241951,CUST00258558,2026-08-02,Emergency,Part_D18,F69,System error occurred due to component failure
JOB00241952,CUST00258559,2026-08-03,Emergency,Part_F0,F78,System error occurred due to component failure
JOB00241953,CUST00258560,2026-07-31,Emergency,Part_R9,F11,System error occurred due to component failure
JOB00241954,CUST00258561,2026-08-02,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00241955,CUST00258562,2026-07-31,Emergency,Part_U2,F44,System error occurred due to component failure
JOB00241956,CUST00258563,2026-07-31,Emergency,Part_U2,F82,System error occurred due to component failure
JOB00241957,CUST00258564,2026-08-05,Emergency,Part_N19,F44,System error occurred due to component failure
JOB00241958,CUST00258565,2026-08-02,Emergency,Part_D18,F78,System error occurred due to component failure
JOB00241959,CUST00258566,2026-08-01,Emergency,Part_Y1,F16,System error occurred due to component failure
JOB00241960,CUST00258567,2026-08-04,Emergency,Part_H5,F27,System error occurred due to component failure
JOB00241961,CUST00258568,2026-08-04,Emergency,Part_R9,F78,System error occurred due to component failure
JOB00241962,CUST00258569,2026-08-05,Emergency,Part_D18,F64,System error occurred due to component failure
JOB00241963,CUST00258570,2026-08-01,Emergency,Part_A13,F73,System error occurred due to component failure
JOB00241964,CUST00258571,2026-08-03,Emergency,Part_C14,F78,System error occurred due to component failure
JOB00241965,CUST00258572,2026-08-03,Emergency,Part_Q15,F11,System error occurred due to component failure
JOB00241966,CUST00258573,2026-08-03,Emergency,Part_L3,F69,System error occurred due to component failure
JOB00241967,CUST00258574,2026-08-03,Emergency,Part_H5,F44,System error occurred due to component failure
JOB00241968,CUST00258575,2026-08-02,Emergency,Part_Y1,F59,System error occurred due to component failure
JOB00241969,CUST00258576,2026-08-03,Emergency,Part_A13,F27,System error occurred due to component failure
JOB00241970,CUST00258577,2026-08-05,Emergency,Part_R9,F11,System error occurred due to component failure
JOB00241971,CUST00258578,2026-08-03,Emergency,Part_R9,F30,System error occurred due to component failure
JOB00241972,CUST00258579,2026-08-05,Emergency,Part_Z17,F27,System error occurred due to component failure
JOB00241973,CUST00258580,2026-07-30,Emergency,Part_P4,F27,System error occurred due to component failure
JOB00241974,CUST00258581,2026-08-01,Emergency,Part_P4,F16,System error occurred due to component failure
JOB00241975,CUST00258582,2026-07-31,Emergency,Part_Z17,F16,System error occurred due to component failure
JOB00241976,CUST00258583,2026-07-30,Emergency,Part_F8,F69,System error occurred due to component failure
JOB00241977,CUST00258584,2026-08-05,Emergency,Part_Y1,F73,System error occurred due to component failure
JOB00241978,CUST00258585,2026-08-03,Emergency,Part_F0,F82,System error occurred due to component failure
JOB00241979,CUST00258586,2026-08-02,Emergency,Part_L3,F44,System error occurred due to component failure
JOB00241980,CUST00258587,2026-08-01,Emergency,Part_R16,F64,System error occurred due to component failure
JOB00241981,CUST00258588,2026-08-02,Emergency,Part_Y7,F78,System error occurred due to component failure
JOB00241982,CUST00258589,2026-08-04,Emergency,Part_L3,F92,System error occurred due to component failure
JOB00241983,CUST00258590,2026-08-01,Emergency,Part_Y7,F64,System error occurred due to component failure
JOB00241984,CUST00258591,2026-08-05,Emergency,Part_D18,F59,System error occurred due to component failure
JOB00241985,CUST00258592,2026-08-01,Emergency,Part_L3,F92,System error occurred due to component failure
JOB00241986,CUST00258593,2026-08-02,Emergency,Part_R16,F92,System error occurred due to component failure
JOB00241987,CUST00258594,2026-08-03,Emergency,Part_D18,F78,System error occurred due to component failure
JOB00241988,CUST00258595,2026-08-04,Emergency,Part_F0,F30,System error occurred due to component failure
JOB00241989,CUST00258596,2026-08-04,Emergency,Part_H5,F30,System error occurred due to component failure
JOB00241990,CUST00258597,2026-07-31,Emergency,Part_R16,F64,System error occurred due to component failure
JOB00241991,CUST00258598,2026-08-01,Emergency,Part_C12,F64,System error occurred due to component failure
JOB00241992,CUST00258599,2026-07-30,Emergency,Part_R9,F78,System error occurred due to component failure
JOB00241993,CUST00258600,2026-07-31,Emergency,Part_R9,F73,System error occurred due to component failure
JOB00241994,CUST00258601,2026-08-04,Emergency,Part_H5,F11,System error occurred due to component failure
