pincode,customer_id,epc_rating,current_energy_efficiency,potential_energy_efficiency
PC7293,CUST00078672,E,28,80
PC9298,CUST00148346,A,11,53
PC3128,CUST00076133,C,75,80
PC4891,CUST00230404,C,96,67
PC9875,CUST00161000,A,93,51
PC4918,CUST00192535,D,11,91
PC7450,CUST00028455,D,84,61
PC6591,CUST00144678,A,63,81
PC7217,CUST00042231,D,90,99
PC4539,CUST00091252,G,28,93
PC9381,CUST00260476,F,35,52
PC4399,CUST00143576,A,58,92
PC3088,CUST00005958,E,51,68
PC2176,CUST00267213,G,88,65
PC3156,CUST00033871,D,11,53
PC7926,CUST00055680,F,61,57
PC7762,CUST00057757,C,26,79
PC9247,CUST00121183,D,10,88
PC3798,CUST00029129,F,39,86
PC2114,CUST00005598,C,84,88
PC7061,CUST00051216,B,7,79
PC1049,CUST00068070,B,26,76
PC2716,CUST00023944,A,27,92
PC3968,CUST00022191,F,60,63
PC7708,CUST00226815,G,55,74
PC2101,CUST00177839,F,95,58
PC7204,CUST00225022,G,52,50
PC7251,CUST00196231,F,69,77
PC1861,CUST00253231,A,88,93
PC7217,CUST00130423,D,3,54
PC2290,CUST00087739,E,55,71
PC9590,CUST00025297,E,9,62
PC8232,CUST00101727,A,71,84
PC4547,CUST00223294,G,36,60
PC7918,CUST00247151,A,11,76
PC3411,CUST00070035,E,96,94
PC4121,CUST00050270,E,16,74
PC1172,CUST00100812,G,1,72
PC9783,CUST00149002,A,33,65
PC5291,CUST00004714,A,56,52
PC5055,CUST00039145,B,8,64
PC1502,CUST00165993,F,98,60
PC6551,CUST00097870,G,40,69
PC6904,CUST00198007,E,92,82
PC1303,CUST00123463,D,34,88
PC7824,CUST00167722,C,53,97
PC2328,CUST00243282,C,11,79
PC6753,CUST00200389,D,20,86
PC4898,CUST00162756,F,33,87
PC7056,CUST00085079,F,76,85
PC8586,CUST00151574,E,6,98
PC6000,CUST00183491,B,77,76
PC1231,CUST00016034,A,29,63
PC9034,CUST00198611,C,17,87
PC9280,CUST00262891,F,5,82
PC3971,CUST00167530,A,46,75
PC9630,CUST00229564,A,61,78
PC7020,CUST00054313,G,73,75
PC9955,CUST00127239,E,63,77
PC9254,CUST00083728,F,57,55
PC2191,CUST00229304,B,92,72
PC1333,CUST00206557,F,32,75
PC5155,CUST00089355,F,49,93
PC9138,CUST00042468,A,54,79
PC1034,CUST00093107,C,45,78
PC1817,CUST00209767,A,53,89
PC4347,CUST00038704,G,64,75
PC7319,CUST00156523,E,80,99
PC2957,CUST00177691,C,67,56
PC9107,CUST00064972,E,46,83
PC7171,CUST00039172,F,11,81
PC8548,CUST00031849,E,76,77
PC2530,CUST00104086,C,65,83
PC1588,CUST00229095,D,47,65
PC3446,CUST00057006,B,42,56
PC1572,CUST00007478,G,66,86
PC6455,CUST00043448,F,59,80
PC7458,CUST00011011,D,37,61
PC6273,CUST00073150,D,11,75
PC7302,CUST00250199,G,88,95
PC7438,CUST00048492,B,65,68
PC9445,CUST00117195,E,24,50
PC3016,CUST00174874,G,85,89
PC7797,CUST00009654,D,48,84
PC7206,CUST00178569,A,19,60
PC6275,CUST00145810,G,52,59
PC2050,CUST00192457,D,95,55
PC7156,CUST00211145,A,87,66
PC9887,CUST00242948,E,8,76
PC8254,CUST00187915,B,80,65
PC6485,CUST00035230,G,72,94
PC1452,CUST00147759,D,50,98
PC1928,CUST00139301,B,37,80
PC7903,CUST00024747,C,84,91
PC5119,CUST00087668,B,67,92
PC4544,CUST00228183,D,61,65
PC1545,CUST00182340,G,34,97
PC2850,CUST00032264,A,92,76
PC4814,CUST00162717,G,52,59
PC5634,CUST00182050,G,87,71
PC2716,CUST00050031,B,9,99
PC4436,CUST00082254,C,35,95
PC8098,CUST00249647,D,1,73
PC4304,CUST00163994,G,56,60
PC8652,CUST00058661,F,14,57
PC6595,CUST00133092,F,24,78
PC4247,CUST00040638,B,69,67
PC5320,CUST00084638,C,69,96
PC1634,CUST00042185,C,68,70
PC6128,CUST00116098,C,81,75
PC9434,CUST00247864,G,11,67
PC9113,CUST00251669,B,59,50
PC6513,CUST00139900,F,63,74
PC4829,CUST00006267,B,63,61
PC2785,CUST00127388,B,11,83
PC1773,CUST00105606,F,98,70
PC1278,CUST00071086,A,94,86
PC2585,CUST00239914,B,60,52
PC8187,CUST00039466,A,12,93
PC7744,CUST00154620,E,2,96
PC6072,CUST00175746,A,21,85
PC4562,CUST00065725,D,80,50
PC9347,CUST00039015,G,84,61
PC7370,CUST00141676,B,6,55
PC1623,CUST00072682,A,8,65
PC4549,CUST00162559,E,7,56
PC8813,CUST00250316,E,12,58
PC1648,CUST00088948,F,28,92
PC7944,CUST00180908,A,39,71
PC4377,CUST00055827,C,67,84
PC7827,CUST00193618,B,93,57
PC4203,CUST00216108,A,66,58
PC5500,CUST00099522,D,89,95
PC6480,CUST00104488,A,26,59
PC4237,CUST00091824,B,88,95
PC4536,CUST00221509,A,4,53
PC7342,CUST00251087,A,70,60
PC4632,CUST00034852,G,59,91
PC5684,CUST00230708,C,37,76
PC1082,CUST00105338,A,76,62
PC8964,CUST00136418,B,41,94
PC3632,CUST00145631,F,26,60
PC4307,CUST00020882,A,52,72
PC8061,CUST00131984,G,69,92
PC7904,CUST00038158,G,16,84
PC6998,CUST00178376,D,20,94
PC6445,CUST00021657,G,86,69
PC7027,CUST00027382,D,92,74
PC2883,CUST00029770,A,52,53
PC3571,CUST00256761,C,2,90
PC5425,CUST00131604,F,67,51
PC1295,CUST00202519,B,9,57
PC4930,CUST00261668,A,85,94
PC2822,CUST00116812,G,99,72
PC8300,CUST00076523,C,95,52
PC6303,CUST00246165,G,72,53
PC3436,CUST00256694,C,7,56
PC8078,CUST00038668,A,3,69
PC6379,CUST00064017,B,60,95
PC4299,CUST00079859,B,38,77
PC8154,CUST00089943,E,11,56
PC7137,CUST00269441,C,61,86
PC2725,CUST00030392,E,97,97
PC2315,CUST00139355,C,21,70
PC4933,CUST00027177,G,88,68
PC2062,CUST00028716,D,61,51
PC3532,CUST00209641,C,43,93
PC2323,CUST00265223,A,75,76
PC7126,CUST00232793,D,87,78
PC5223,CUST00220704,E,59,73
PC8202,CUST00090984,E,20,96
PC2715,CUST00152723,E,42,74
PC9395,CUST00066840,G,14,84
PC7906,CUST00036348,G,13,92
PC1472,CUST00208218,A,38,73
PC7520,CUST00159708,D,41,97
PC4022,CUST00209703,G,47,93
PC3638,CUST00198998,E,2,80
PC2136,CUST00204363,B,79,71
PC6549,CUST00070812,F,91,57
PC8794,CUST00005590,G,6,74
PC7149,CUST00040967,F,35,88
PC3818,CUST00054221,C,9,83
PC6082,CUST00036466,B,10,94
PC9702,CUST00255861,B,30,74
PC3764,CUST00244458,A,30,80
PC1511,CUST00014247,F,4,76
PC3569,CUST00148031,B,32,55
PC3142,CUST00066122,D,22,64
PC7997,CUST00251661,A,25,79
PC1641,CUST00265340,A,70,93
PC1939,CUST00187846,C,20,89
PC6753,CUST00170140,G,89,76
PC8973,CUST00214241,G,93,80
PC1915,CUST00101290,C,32,72
PC1192,CUST00124052,C,68,84
PC1799,CUST00138914,B,12,61
PC1447,CUST00063037,F,77,83
PC3723,CUST00117961,F,64,51
PC3625,CUST00143370,F,11,86
PC1715,CUST00124747,B,17,55
PC7982,CUST00061143,D,15,66
PC5215,CUST00061929,E,67,84
PC5075,CUST00181686,C,10,90
PC6657,CUST00179122,C,40,66
PC1599,CUST00168284,E,97,93
PC2231,CUST00053611,A,51,99
PC7530,CUST00262857,E,89,88
PC3181,CUST00243351,F,77,57
PC4579,CUST00120357,C,34,68
PC1453,CUST00018007,G,13,63
PC7257,CUST00213997,G,32,57
PC3052,CUST00165438,B,51,74
PC9811,CUST00099728,E,99,60
PC3543,CUST00191473,E,40,68
PC1077,CUST00233334,F,27,91
PC5350,CUST00116202,A,53,97
PC8963,CUST00168053,F,13,94
PC6268,CUST00170113,C,11,52
PC8210,CUST00095773,F,50,69
PC2662,CUST00143465,D,79,55
PC4653,CUST00152192,C,15,77
PC4994,CUST00022817,D,32,77
PC2354,CUST00244230,B,67,67
PC9279,CUST00118130,D,16,58
PC9648,CUST00001940,D,66,94
PC2465,CUST00084980,F,63,88
PC8319,CUST00167069,E,57,97
PC6900,CUST00152898,D,33,54
PC3818,CUST00221852,A,10,97
PC2133,CUST00260732,E,55,86
PC3269,CUST00262615,G,99,62
PC8821,CUST00068285,E,9,76
PC5779,CUST00082691,A,70,80
PC4323,CUST00203903,F,17,89
PC8139,CUST00042925,A,40,75
PC7070,CUST00133982,F,62,70
PC2267,CUST00018495,B,96,58
PC8547,CUST00094198,D,62,54
PC2774,CUST00124732,F,14,89
PC1318,CUST00271808,C,33,70
PC6762,CUST00221063,E,17,92
PC8051,CUST00133325,B,44,65
PC6604,CUST00088184,B,93,81
PC3553,CUST00104979,E,11,52
PC7132,CUST00124826,E,83,71
PC3560,CUST00001251,F,60,62
PC4787,CUST00088400,B,71,79
PC2538,CUST00142396,B,72,53
PC2763,CUST00088968,E,5,81
PC9180,CUST00210657,G,83,76
PC9814,CUST00230682,C,7,70
PC9914,CUST00025404,C,31,71
PC4897,CUST00172328,B,39,62
PC8670,CUST00084382,A,61,52
PC5533,CUST00244988,G,50,52
PC9750,CUST00094841,B,51,61
PC1670,CUST00269041,F,82,83
PC1282,CUST00012871,F,14,52
PC3869,CUST00111115,B,44,85
PC8641,CUST00256136,F,29,52
PC4142,CUST00094778,F,60,89
PC1521,CUST00123778,B,40,65
PC9944,CUST00113341,C,78,70
PC9702,CUST00201869,A,28,68
PC1801,CUST00012345,F,59,93
PC8471,CUST00001520,E,32,99
PC9105,CUST00010878,F,98,58
PC7995,CUST00095058,D,44,62
PC2760,CUST00241258,D,61,92
PC7743,CUST00004621,E,81,76
PC8931,CUST00030166,B,94,91
PC4740,CUST00010624,B,95,68
PC7558,CUST00100326,C,7,58
PC2089,CUST00109951,F,66,73
PC1541,CUST00219380,G,4,51
PC4564,CUST00227790,C,31,65
PC7963,CUST00247336,F,45,84
PC5373,CUST00043188,A,48,78
PC5882,CUST00118511,C,1,82
PC7532,CUST00075991,A,60,92
PC6624,CUST00036141,G,68,87
PC9722,CUST00106132,C,35,75
PC1692,CUST00226670,A,87,91
PC8211,CUST00102740,C,15,67
PC8389,CUST00231653,D,43,58
PC9171,CUST00060334,F,62,85
PC9669,CUST00018165,E,69,50
PC8948,CUST00055642,G,69,80
PC6723,CUST00020829,F,65,99
PC6343,CUST00142499,C,94,65
PC9181,CUST00128026,F,80,63
PC8125,CUST00019439,C,93,93
PC6237,CUST00126475,D,99,53
PC9254,CUST00084370,D,92,65
PC6451,CUST00001677,D,86,75
PC9492,CUST00107811,E,82,73
PC6528,CUST00155801,G,18,97
PC4945,CUST00216076,E,87,53
PC9610,CUST00041733,E,12,79
PC4677,CUST00085771,E,75,66
PC6014,CUST00256545,A,95,89
PC9140,CUST00140936,C,47,54
PC3508,CUST00254448,D,69,63
PC2911,CUST00237255,F,46,92
PC5048,CUST00081112,E,14,98
PC8048,CUST00149695,E,39,92
PC2841,CUST00251484,E,90,52
PC6274,CUST00105205,G,5,54
PC9169,CUST00232681,D,6,85
PC1807,CUST00011040,B,50,82
PC8459,CUST00134819,D,48,68
PC4642,CUST00032712,D,29,91
PC2305,CUST00080849,E,84,69
PC2485,CUST00112472,E,20,89
PC9764,CUST00243625,D,82,59
PC3040,CUST00225986,F,29,57
PC9820,CUST00255087,G,23,79
PC1253,CUST00137574,D,21,68
PC4773,CUST00084291,F,81,74
PC1195,CUST00099786,F,1,52
PC7732,CUST00161489,G,86,77
PC4003,CUST00240326,G,70,86
PC2741,CUST00225604,C,99,88
PC5262,CUST00042670,D,71,55
PC2305,CUST00137576,E,77,96
PC4401,CUST00243901,E,27,52
PC4932,CUST00011382,A,88,60
PC1777,CUST00050138,G,44,67
PC6465,CUST00117628,C,87,99
PC2618,CUST00185960,F,32,97
PC9220,CUST00195097,C,35,99
PC1346,CUST00161710,D,15,60
PC7581,CUST00055131,A,72,86
PC2957,CUST00113284,C,95,82
PC1321,CUST00067118,C,53,64
PC1125,CUST00155792,G,29,92
PC2365,CUST00041973,E,12,69
PC9577,CUST00051221,A,24,54
PC5439,CUST00090574,F,36,73
PC9744,CUST00058683,D,48,63
PC4605,CUST00258922,E,92,85
PC2236,CUST00104478,A,8,74
PC6692,CUST00139831,B,55,89
PC4622,CUST00132337,G,76,53
PC1981,CUST00197519,D,9,64
PC7578,CUST00018676,A,84,97
PC2997,CUST00061605,C,79,63
PC2476,CUST00157288,A,27,54
PC2183,CUST00015596,F,93,98
PC8479,CUST00017279,A,19,69
PC5561,CUST00231900,E,81,64
PC4736,CUST00039159,G,32,54
PC4370,CUST00271826,A,95,64
PC6004,CUST00230854,F,17,87
PC3710,CUST00254815,C,31,74
PC8904,CUST00165214,G,49,72
PC6299,CUST00097116,G,91,56
PC6085,CUST00081958,G,44,72
PC8493,CUST00231420,F,67,56
PC3914,CUST00139601,D,2,97
PC8255,CUST00124822,D,42,55
PC4393,CUST00116898,E,57,67
PC3093,CUST00180840,C,82,59
PC4350,CUST00006770,B,49,89
PC8259,CUST00132477,A,73,97
PC2557,CUST00270817,E,18,68
PC8309,CUST00038282,G,72,62
PC2823,CUST00094876,C,25,86
PC7753,CUST00101826,E,8,66
PC6681,CUST00026152,B,58,85
PC8874,CUST00102045,G,79,98
PC5846,CUST00205070,G,98,65
PC9970,CUST00107421,B,88,66
PC1266,CUST00225490,E,25,65
PC9240,CUST00139757,B,9,91
PC3174,CUST00040173,D,16,91
PC2070,CUST00009304,B,1,62
PC6828,CUST00182323,E,35,85
PC3338,CUST00059107,C,66,60
PC3916,CUST00053083,E,24,87
PC7330,CUST00265919,A,80,77
PC1165,CUST00267867,B,95,71
PC7740,CUST00155600,D,29,82
PC2817,CUST00053114,E,86,89
PC5530,CUST00197559,C,55,89
PC5824,CUST00174104,G,94,61
PC8437,CUST00140152,F,63,59
PC6837,CUST00242424,G,26,56
PC4619,CUST00003753,C,14,74
PC3819,CUST00206653,C,62,56
PC7401,CUST00267207,D,91,50
PC4211,CUST00044283,F,68,89
PC1790,CUST00220529,E,48,51
PC8020,CUST00081231,D,28,89
PC2422,CUST00263104,C,74,73
PC4184,CUST00023286,C,84,85
PC7422,CUST00201386,A,48,66
PC9785,CUST00228702,A,76,97
PC9426,CUST00018629,C,70,89
PC1713,CUST00115592,B,50,58
PC4426,CUST00152566,C,53,85
PC8045,CUST00188173,B,19,76
PC3257,CUST00178175,D,85,66
PC2432,CUST00257469,G,69,62
PC5355,CUST00124373,B,83,59
PC5031,CUST00265653,C,52,97
PC4771,CUST00261550,A,23,62
PC8463,CUST00096988,B,72,63
PC9862,CUST00245115,F,84,54
PC5541,CUST00190671,A,76,55
PC4285,CUST00179645,B,91,75
PC9595,CUST00016177,G,93,55
PC9882,CUST00166151,A,57,75
PC6244,CUST00165730,A,7,56
PC5724,CUST00251017,A,34,61
PC7608,CUST00202638,D,66,58
PC9387,CUST00143304,C,94,97
PC7915,CUST00017048,D,1,98
PC7139,CUST00022991,D,57,99
PC7498,CUST00033247,G,59,84
PC9172,CUST00150041,D,56,63
PC2924,CUST00166265,E,78,56
PC2126,CUST00220922,F,50,98
PC5303,CUST00083347,G,80,89
PC9422,CUST00152422,E,25,68
PC7190,CUST00213602,B,40,90
PC5308,CUST00225071,B,42,60
PC8868,CUST00096448,E,91,91
PC7780,CUST00181166,C,27,87
PC2231,CUST00128242,F,49,55
PC9375,CUST00048868,F,82,57
PC5082,CUST00106892,B,80,84
PC9001,CUST00196474,G,57,62
PC3449,CUST00015936,D,51,59
PC5074,CUST00137770,C,21,84
PC2124,CUST00073492,C,4,99
PC8475,CUST00199740,B,59,80
PC3723,CUST00263671,E,87,85
PC5509,CUST00240572,F,61,89
PC6934,CUST00017579,B,23,98
PC8707,CUST00144856,G,2,86
PC8106,CUST00253986,B,37,67
PC9048,CUST00162305,F,82,68
PC7010,CUST00262814,G,20,51
PC6373,CUST00225379,D,36,95
PC5524,CUST00222836,D,68,62
PC3759,CUST00083410,G,75,69
PC6326,CUST00156635,A,52,50
PC8199,CUST00177321,E,85,71
PC1076,CUST00227767,G,58,85
PC3904,CUST00104454,G,39,94
PC3463,CUST00165506,D,51,60
PC4984,CUST00057173,D,93,84
PC7583,CUST00271382,C,44,83
PC7953,CUST00158368,C,65,99
PC1002,CUST00119257,A,80,65
PC1893,CUST00157278,D,4,71
PC7424,CUST00224949,F,82,54
PC4770,CUST00131297,F,51,81
PC9364,CUST00258049,F,73,54
PC4249,CUST00121785,C,40,59
PC3613,CUST00017110,F,18,55
PC2703,CUST00161116,B,19,80
PC4902,CUST00162806,C,19,79
PC5087,CUST00261245,D,31,99
PC9412,CUST00162740,B,12,98
PC5629,CUST00189921,C,97,69
PC7830,CUST00201042,D,38,52
PC8634,CUST00049876,F,67,77
PC8078,CUST00234509,D,32,66
PC3481,CUST00253346,C,80,66
PC3107,CUST00044878,D,81,90
PC6670,CUST00134728,G,60,62
PC2250,CUST00143356,G,81,55
PC3764,CUST00207400,D,58,96
PC9635,CUST00245910,B,57,54
PC1425,CUST00250369,C,73,71
PC5981,CUST00250050,G,53,90
PC6671,CUST00174558,A,71,91
PC1703,CUST00193529,G,16,52
PC8914,CUST00004515,B,85,81
PC3869,CUST00128672,B,27,60
PC8467,CUST00135076,A,41,70
PC1880,CUST00009285,A,87,94
PC9371,CUST00103309,D,90,62
PC4936,CUST00014915,E,54,69
PC2801,CUST00270759,B,39,64
PC4534,CUST00021151,C,36,71
PC4327,CUST00107662,A,50,64
PC1004,CUST00148842,D,54,95
PC3434,CUST00074124,E,15,91
PC8196,CUST00247334,F,12,66
PC3268,CUST00186266,C,95,84
PC5188,CUST00152076,E,95,62
PC4085,CUST00215908,E,46,60
PC7391,CUST00202439,A,98,83
PC2426,CUST00012009,B,40,63
PC1408,CUST00106995,C,57,59
PC7964,CUST00146276,F,1,63
PC2404,CUST00010274,F,40,80
PC8648,CUST00170689,B,93,97
PC4142,CUST00218827,E,47,76
PC2933,CUST00226534,C,70,99
PC8756,CUST00227562,F,4,94
PC8975,CUST00239273,G,16,88
PC4303,CUST00147955,B,68,85
PC3624,CUST00212785,E,40,58
PC7770,CUST00090575,E,29,90
PC5911,CUST00100005,G,70,99
PC2528,CUST00062779,A,94,81
PC8859,CUST00260109,G,33,85
PC1137,CUST00073022,F,18,99
PC5975,CUST00127094,G,7,57
PC4090,CUST00003529,G,3,89
PC1550,CUST00091859,A,26,66
PC4286,CUST00224556,A,20,97
PC5191,CUST00190052,G,57,63
PC8775,CUST00202079,A,45,52
PC1706,CUST00184393,B,75,59
PC6224,CUST00237179,A,93,76
PC4981,CUST00187342,A,30,69
PC3155,CUST00089112,E,12,72
PC2411,CUST00065720,A,13,63
PC9133,CUST00024323,E,50,71
PC6975,CUST00026168,C,28,65
PC2331,CUST00135138,D,8,81
PC7606,CUST00074947,F,67,52
PC9878,CUST00063134,B,46,94
PC8272,CUST00092194,E,73,66
PC2309,CUST00245071,B,78,93
PC2160,CUST00124151,E,52,82
PC2160,CUST00263760,D,72,84
PC8870,CUST00103827,F,40,67
PC5427,CUST00004315,A,14,60
PC8320,CUST00239295,D,38,59
PC8027,CUST00056767,D,37,61
PC3980,CUST00113475,D,82,97
PC3040,CUST00226334,F,51,77
PC9101,CUST00095419,A,42,96
PC9144,CUST00215747,C,46,55
PC7373,CUST00252194,B,37,98
PC3115,CUST00116268,D,41,91
PC4859,CUST00052841,B,76,79
PC2755,CUST00185048,C,2,81
PC9570,CUST00264650,B,50,81
PC6611,CUST00080637,F,81,97
PC7636,CUST00083553,C,91,88
PC2300,CUST00044078,E,26,51
PC2165,CUST00090524,D,25,60
PC4590,CUST00232054,E,85,57
PC6739,CUST00174807,A,58,86
PC4918,CUST00230302,B,7,78
PC2489,CUST00082896,E,80,73
PC1994,CUST00224158,C,94,56
PC9495,CUST00002567,F,63,69
PC7617,CUST00078911,D,66,96
PC3864,CUST00171513,B,94,87
PC6087,CUST00058980,E,27,71
PC7087,CUST00131459,E,84,86
PC5758,CUST00262163,E,14,94
PC5233,CUST00006885,G,83,98
PC4010,CUST00102493,G,64,53
PC3653,CUST00066981,F,10,87
PC5460,CUST00113563,A,22,61
PC1619,CUST00010808,B,76,74
PC6069,CUST00094976,B,14,54
PC6887,CUST00028444,A,38,59
PC1092,CUST00155886,F,96,93
PC1006,CUST00162017,E,59,54
PC6132,CUST00149579,G,72,71
PC7924,CUST00196517,B,90,89
PC9996,CUST00243055,D,66,50
PC6235,CUST00170647,F,89,75
PC4521,CUST00224486,G,38,91
PC5197,CUST00237045,A,18,81
PC7891,CUST00041982,D,31,53
PC5220,CUST00110063,G,83,51
PC5478,CUST00190027,B,2,63
PC5651,CUST00168432,B,47,65
PC8930,CUST00072613,A,74,96
PC7252,CUST00073032,A,69,65
PC3786,CUST00266119,F,28,66
PC2783,CUST00083299,A,1,73
PC8670,CUST00013165,D,27,83
PC3474,CUST00075823,D,70,83
PC9931,CUST00016048,C,2,92
PC2645,CUST00160740,A,52,56
PC3035,CUST00126668,D,16,55
PC5733,CUST00200755,C,58,91
PC5763,CUST00184426,A,5,80
PC6079,CUST00021990,D,46,50
PC8899,CUST00265350,F,17,53
PC2504,CUST00180888,D,35,53
PC5814,CUST00085810,A,66,57
PC5882,CUST00236616,D,97,50
PC2778,CUST00054544,D,3,59
PC7418,CUST00253253,F,44,67
PC6900,CUST00098748,B,3,82
PC8120,CUST00194379,F,67,91
PC9238,CUST00263734,F,78,65
PC7112,CUST00060809,D,55,78
PC5391,CUST00224104,D,89,64
PC6633,CUST00144003,B,73,70
PC6080,CUST00085249,D,75,94
PC4271,CUST00186995,E,56,73
PC8209,CUST00266710,D,6,74
PC8712,CUST00270765,A,47,61
PC1157,CUST00026316,B,5,64
PC8626,CUST00091906,A,88,64
PC4644,CUST00112267,C,42,58
PC7612,CUST00033666,B,81,69
PC5299,CUST00245041,A,57,77
PC8288,CUST00211731,G,48,92
PC5551,CUST00108622,D,75,59
PC7190,CUST00178826,B,7,92
PC8783,CUST00131600,A,18,90
PC2377,CUST00058241,D,95,71
PC7159,CUST00001436,E,57,66
PC7969,CUST00096066,C,56,93
PC2290,CUST00090836,B,49,98
PC5108,CUST00172311,G,37,93
PC6624,CUST00050746,C,92,96
PC5056,CUST00185539,D,93,94
PC1150,CUST00063268,C,12,96
PC9018,CUST00235536,D,95,95
PC7591,CUST00208152,B,57,86
PC7209,CUST00135811,E,74,81
PC6135,CUST00220340,C,89,81
PC4600,CUST00026777,B,45,91
PC3259,CUST00081485,E,83,76
PC4103,CUST00224553,G,19,74
PC4673,CUST00192596,A,27,57
PC1004,CUST00200436,A,74,84
PC3475,CUST00165960,E,13,88
PC1626,CUST00216381,A,55,89
PC3587,CUST00063399,A,76,67
PC6003,CUST00204825,C,55,77
PC5527,CUST00158593,G,91,81
PC8107,CUST00192027,E,16,59
PC1717,CUST00255685,A,67,55
PC2913,CUST00116940,B,85,60
PC3170,CUST00241528,D,25,77
PC2591,CUST00184439,C,29,82
PC1121,CUST00113176,A,62,98
PC6235,CUST00162882,F,39,73
PC9607,CUST00220732,C,55,64
PC9813,CUST00130679,A,6,56
PC5926,CUST00111485,A,95,56
PC5569,CUST00179207,C,80,97
PC1211,CUST00118708,B,4,92
PC1914,CUST00259214,F,7,98
PC4664,CUST00230291,C,58,95
PC4926,CUST00161534,B,28,68
PC2872,CUST00035938,F,10,76
PC2869,CUST00041665,D,1,66
PC2910,CUST00269723,E,45,69
PC1376,CUST00056718,D,97,52
PC2361,CUST00181415,C,13,61
PC3038,CUST00172064,G,58,90
PC7782,CUST00212194,E,52,85
PC9302,CUST00213084,A,32,65
PC4346,CUST00235150,B,94,56
PC8354,CUST00012188,B,38,72
PC7732,CUST00254670,G,52,55
PC1420,CUST00204848,E,76,68
PC5849,CUST00025591,A,92,99
PC7645,CUST00220020,G,28,77
PC8113,CUST00107818,G,11,77
PC6135,CUST00171597,F,25,87
PC9853,CUST00026488,C,9,51
PC4998,CUST00138039,B,13,51
PC7511,CUST00137804,E,23,84
PC7446,CUST00144178,F,54,88
PC2724,CUST00135624,E,7,80
PC5683,CUST00197443,E,48,64
PC5141,CUST00095807,A,76,90
PC2784,CUST00080428,A,4,71
PC7164,CUST00198238,B,73,73
PC1333,CUST00112075,B,46,53
PC4242,CUST00058038,G,72,52
PC1895,CUST00006525,F,11,79
PC6493,CUST00223139,A,13,95
PC3847,CUST00258770,F,63,59
PC2709,CUST00231580,C,49,57
PC6376,CUST00176411,C,65,67
PC7298,CUST00090715,E,3,59
PC9048,CUST00192904,D,13,52
PC2335,CUST00029675,F,63,65
PC1329,CUST00173611,F,66,93
PC1757,CUST00270326,A,29,50
PC5645,CUST00239199,C,66,76
PC1500,CUST00229130,C,98,52
PC9718,CUST00246724,C,7,62
PC6252,CUST00227469,A,90,75
PC7554,CUST00115506,F,38,97
PC3578,CUST00092121,D,47,74
PC4258,CUST00021519,D,28,73
PC8265,CUST00093647,F,85,68
PC6005,CUST00161229,B,24,81
PC2063,CUST00262868,G,17,63
PC1257,CUST00073544,B,51,58
PC5959,CUST00188287,C,30,74
PC4120,CUST00114452,C,91,96
PC9908,CUST00155901,D,19,50
PC3481,CUST00117396,C,48,94
PC8154,CUST00199642,B,73,63
PC4372,CUST00090201,E,5,98
PC2246,CUST00109444,E,87,71
PC9064,CUST00088148,F,97,63
PC4565,CUST00109777,B,6,73
PC4477,CUST00253219,E,56,59
PC4779,CUST00259267,G,59,78
PC5509,CUST00093372,D,39,60
PC5460,CUST00127732,E,7,64
PC3784,CUST00191045,F,91,69
PC2855,CUST00058878,F,44,65
PC9493,CUST00096241,A,45,67
PC1439,CUST00179607,G,97,56
PC2912,CUST00084753,F,28,61
PC2631,CUST00051059,D,24,80
PC3025,CUST00059592,D,84,61
PC6701,CUST00173035,B,60,81
PC5109,CUST00108859,E,22,87
PC9324,CUST00090923,F,8,76
PC2106,CUST00161613,C,3,71
PC5470,CUST00021341,D,81,56
PC1708,CUST00131112,A,21,76
PC2165,CUST00188562,E,48,51
PC8298,CUST00189789,F,30,92
PC9356,CUST00082174,C,90,93
PC1626,CUST00225917,F,79,87
PC6519,CUST00071157,G,86,50
PC9216,CUST00261712,B,78,94
PC2613,CUST00131905,B,15,83
PC4877,CUST00138963,E,16,53
PC7738,CUST00024639,E,27,89
PC3592,CUST00151013,E,26,60
PC2161,CUST00053309,A,99,88
PC1894,CUST00211422,E,84,81
PC1937,CUST00015736,G,72,72
PC4141,CUST00252789,A,79,55
PC8459,CUST00236350,F,81,88
PC5389,CUST00152763,G,90,89
PC9660,CUST00249683,E,63,66
PC5681,CUST00189037,F,89,86
PC8256,CUST00164824,C,28,84
PC9544,CUST00260071,C,98,74
PC3279,CUST00147334,C,9,89
PC2405,CUST00225123,G,85,89
PC7889,CUST00236817,E,83,62
PC8178,CUST00078233,B,71,74
PC5981,CUST00125274,D,93,76
PC5234,CUST00116687,E,27,76
PC3000,CUST00048905,F,46,67
PC9642,CUST00120563,E,47,94
PC1979,CUST00141285,E,96,68
PC8897,CUST00049935,G,15,66
PC9295,CUST00056326,E,8,64
PC3459,CUST00024777,E,66,76
PC5512,CUST00072942,A,15,83
PC1371,CUST00188487,B,99,94
PC7700,CUST00183331,C,90,87
PC1724,CUST00049218,E,76,81
PC3187,CUST00236320,G,43,60
PC5900,CUST00127244,B,84,73
PC8097,CUST00229900,E,50,69
PC4071,CUST00055899,G,63,66
PC3696,CUST00206072,G,18,97
PC5365,CUST00025246,C,58,62
PC8379,CUST00127968,C,85,59
PC9308,CUST00261613,F,39,95
PC9543,CUST00149592,E,41,91
PC3298,CUST00131730,E,9,54
PC6544,CUST00228941,B,81,75
