customer_id,boiler_id,installation_date,boiler_type,boiler_manufacturer,model,energy_rating,voltage,have_insurance,last_service_date,fault_history
CUST00264607,PROD005,2022-04-23,Combi,Ideal,Model X,C,230V,No,,F22
CUST00073465,PROD008,2019-03-12,Combi,Baxi,Model X,C,230V,Yes,,None
CUST00143981,PROD009,2026-03-28,System,Worcester Bosch,Model X,D,230V,No,,F22
CUST00017184,PROD001,2023-07-07,System,Viessmann,Model X,C,230V,Yes,,F22
CUST00153315,PROD003,2021-03-18,System,Ideal,Model X,B,230V,Yes,,None
CUST00057721,PROD009,2019-03-16,System,Vaillant,Model X,C,230V,No,,None
CUST00093834,PROD008,2021-11-29,System,Viessmann,Model X,B,230V,No,,EA
CUST00065860,PROD009,2022-07-27,System,Baxi,Model X,C,230V,Yes,,Ignition Failure
CUST00159062,PROD009,2021-10-15,System,Viessmann,Model X,C,230V,Yes,,None
CUST00020113,PROD005,2018-04-05,System,Vaillant,Model X,D,230V,Yes,,F22
CUST00234438,PROD009,2021-01-14,System,Viessmann,Model X,D,230V,Yes,,None
CUST00234736,PROD003,2024-01-25,System,Glow-worm,Model X,A,230V,Yes,,Ignition Failure
CUST00127518,PROD003,2021-02-12,System,Baxi,Model X,C,230V,No,,None
CUST00210866,PROD010,2024-02-20,Conventional,Glow-worm,Model X,C,230V,Yes,,None
CUST00174536,PROD004,2022-11-28,System,Baxi,Model X,B,230V,No,,None
CUST00177794,PROD006,2025-01-06,System,Viessmann,Model X,C,230V,No,,F22
CUST00135659,PROD009,2018-09-30,Conventional,Baxi,Model X,B,230V,No,,F75
CUST00174595,PROD007,2023-11-04,Conventional,Baxi,Model X,C,230V,Yes,,F75
CUST00024616,PROD008,2019-02-12,Conventional,Vaillant,Model X,B,230V,No,,EA
CUST00149278,PROD004,2018-02-16,System,Worcester Bosch,Model X,D,230V,No,,F75
CUST00206793,PROD003,2024-10-09,Conventional,Ideal,Model X,C,230V,Yes,,F22
CUST00250281,PROD006,2021-11-22,System,Glow-worm,Model X,D,230V,No,,F75
CUST00102781,PROD004,2019-01-20,Combi,Vaillant,Model X,A,230V,No,,F75
CUST00110052,PROD004,2023-12-28,Conventional,Baxi,Model X,D,230V,Yes,,EA
CUST00051225,PROD004,2023-11-27,Combi,Viessmann,Model X,B,230V,No,,F75
CUST00199367,PROD002,2019-01-26,System,Baxi,Model X,A,230V,Yes,,None
CUST00269940,PROD007,2020-10-07,Combi,Vaillant,Model X,D,230V,Yes,,F22
CUST00164767,PROD005,2023-02-28,Conventional,Viessmann,Model X,C,230V,No,,F22
CUST00033077,PROD009,2026-01-26,System,Viessmann,Model X,B,230V,No,,Ignition Failure
CUST00188894,PROD010,2019-01-10,Combi,Glow-worm,Model X,D,230V,Yes,,F75
CUST00172425,PROD009,2021-07-22,Combi,Vaillant,Model X,D,230V,Yes,,EA
CUST00223567,PROD009,2021-05-03,System,Glow-worm,Model X,A,230V,Yes,,None
CUST00059978,PROD010,2018-12-26,Combi,Worcester Bosch,Model X,C,230V,Yes,,F22
CUST00105717,PROD006,2022-09-07,Conventional,Baxi,Model X,A,230V,Yes,,None
CUST00128624,PROD010,2024-03-01,Conventional,Viessmann,Model X,B,230V,No,,EA
CUST00021635,PROD001,2023-08-06,Conventional,Ideal,Model X,C,230V,Yes,,Ignition Failure
CUST00235076,PROD002,2018-11-17,Conventional,Worcester Bosch,Model X,C,230V,No,,F75
CUST00059954,PROD005,2022-03-03,System,Vaillant,Model X,A,230V,Yes,,F22
CUST00149829,PROD010,2019-01-26,System,Ideal,Model X,C,230V,Yes,,Ignition Failure
CUST00227235,PROD008,2023-10-06,Conventional,Viessmann,Model X,C,230V,No,,EA
CUST00130267,PROD006,2021-02-19,Conventional,Viessmann,Model X,C,230V,Yes,,None
CUST00178682,PROD006,2025-06-06,Conventional,Worcester Bosch,Model X,B,230V,Yes,,EA
CUST00195813,PROD010,2026-01-30,Combi,Glow-worm,Model X,C,230V,Yes,,F75
CUST00044518,PROD002,2018-07-16,Conventional,Worcester Bosch,Model X,B,230V,No,,EA
CUST00136056,PROD002,2021-10-29,Combi,Glow-worm,Model X,A,230V,Yes,,F22
CUST00139031,PROD004,2022-02-27,Conventional,Worcester Bosch,Model X,D,230V,Yes,,F22
CUST00072967,PROD001,2019-01-04,System,Glow-worm,Model X,D,230V,Yes,,F75
CUST00231877,PROD007,2022-11-22,Combi,Vaillant,Model X,D,230V,No,,F22
CUST00016594,PROD007,2019-08-16,Conventional,Ideal,Model X,A,230V,Yes,,F22
CUST00264586,PROD006,2022-11-30,Combi,Worcester Bosch,Model X,B,230V,No,,F75
CUST00002822,PROD010,2025-09-11,Conventional,Glow-worm,Model X,B,230V,Yes,,Ignition Failure
CUST00244212,PROD004,2021-01-30,Conventional,Worcester Bosch,Model X,D,230V,No,,EA
CUST00224971,PROD006,2020-11-08,Combi,Vaillant,Model X,B,230V,Yes,,F75
CUST00093987,PROD010,2025-09-23,System,Ideal,Model X,B,230V,Yes,,F22
CUST00037116,PROD004,2020-08-26,Conventional,Viessmann,Model X,A,230V,Yes,,F22
CUST00070806,PROD004,2018-06-17,Conventional,Worcester Bosch,Model X,D,230V,Yes,,None
CUST00088718,PROD006,2021-07-07,Combi,Ideal,Model X,C,230V,Yes,,None
CUST00017752,PROD005,2026-01-24,System,Baxi,Model X,B,230V,No,,F75
CUST00063458,PROD008,2019-11-07,System,Glow-worm,Model X,C,230V,No,,F75
CUST00018334,PROD009,2026-01-23,Combi,Worcester Bosch,Model X,D,230V,Yes,,None
CUST00196583,PROD005,2026-04-15,Combi,Viessmann,Model X,B,230V,No,,EA
CUST00079978,PROD006,2019-05-06,Conventional,Glow-worm,Model X,C,230V,Yes,,Ignition Failure
CUST00245901,PROD006,2018-07-28,System,Vaillant,Model X,C,230V,No,,F75
CUST00260914,PROD008,2025-02-17,Combi,Viessmann,Model X,B,230V,Yes,,EA
CUST00126927,PROD001,2023-03-24,Combi,Worcester Bosch,Model X,A,230V,No,,EA
CUST00046736,PROD002,2025-01-24,Combi,Glow-worm,Model X,A,230V,No,,Ignition Failure
CUST00226254,PROD007,2021-01-25,Conventional,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00026258,PROD004,2018-04-16,System,Worcester Bosch,Model X,A,230V,Yes,,F22
CUST00202482,PROD002,2018-01-12,System,Worcester Bosch,Model X,B,230V,Yes,,EA
CUST00165292,PROD003,2023-12-05,System,Worcester Bosch,Model X,C,230V,No,,Ignition Failure
CUST00030834,PROD007,2018-12-10,System,Glow-worm,Model X,A,230V,Yes,,Ignition Failure
CUST00072965,PROD009,2022-07-27,Combi,Baxi,Model X,A,230V,Yes,,None
CUST00264245,PROD008,2024-07-09,Combi,Baxi,Model X,D,230V,No,,None
CUST00072971,PROD010,2024-12-15,Conventional,Viessmann,Model X,D,230V,No,,None
CUST00030586,PROD006,2022-06-12,System,Baxi,Model X,A,230V,No,,F75
CUST00027264,PROD006,2023-11-14,Combi,Worcester Bosch,Model X,A,230V,No,,F22
CUST00082926,PROD001,2023-10-26,System,Ideal,Model X,D,230V,No,,None
CUST00128340,PROD009,2024-03-30,System,Ideal,Model X,C,230V,No,,F75
CUST00060105,PROD005,2023-09-19,Combi,Viessmann,Model X,C,230V,No,,Ignition Failure
CUST00214088,PROD006,2021-04-16,System,Baxi,Model X,A,230V,Yes,,F75
CUST00262827,PROD007,2023-04-10,System,Baxi,Model X,D,230V,Yes,,None
CUST00181897,PROD010,2022-10-04,System,Worcester Bosch,Model X,D,230V,Yes,,F75
CUST00058821,PROD004,2020-08-15,System,Worcester Bosch,Model X,C,230V,No,,F75
CUST00169555,PROD004,2024-08-01,Conventional,Glow-worm,Model X,D,230V,Yes,,EA
CUST00066946,PROD005,2022-08-26,Combi,Viessmann,Model X,D,230V,Yes,,EA
CUST00092653,PROD001,2021-09-02,Combi,Viessmann,Model X,A,230V,Yes,,F22
CUST00027492,PROD008,2019-04-11,Combi,Baxi,Model X,C,230V,No,,EA
CUST00018265,PROD008,2024-12-12,System,Worcester Bosch,Model X,D,230V,No,,F75
CUST00172197,PROD007,2025-09-21,Conventional,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00130658,PROD008,2019-12-01,Conventional,Baxi,Model X,C,230V,Yes,,F22
CUST00014873,PROD005,2023-02-27,Combi,Vaillant,Model X,A,230V,No,,F75
CUST00179259,PROD010,2025-10-21,Conventional,Baxi,Model X,C,230V,Yes,,F75
CUST00152383,PROD003,2021-09-10,Conventional,Vaillant,Model X,D,230V,No,,EA
CUST00019956,PROD004,2020-03-28,Combi,Vaillant,Model X,A,230V,Yes,,F75
CUST00048101,PROD010,2021-05-31,System,Glow-worm,Model X,D,230V,Yes,,F75
CUST00166032,PROD008,2023-06-23,Combi,Viessmann,Model X,A,230V,Yes,,F22
CUST00262500,PROD002,2021-10-02,System,Viessmann,Model X,D,230V,Yes,,EA
CUST00174587,PROD007,2020-10-22,Combi,Glow-worm,Model X,C,230V,Yes,,F22
CUST00259985,PROD006,2018-03-06,Conventional,Ideal,Model X,C,230V,No,,F75
CUST00257719,PROD004,2019-02-09,Conventional,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00004022,PROD006,2022-09-13,Combi,Viessmann,Model X,D,230V,Yes,,None
CUST00032096,PROD006,2018-05-22,System,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00087878,PROD006,2022-06-25,Combi,Vaillant,Model X,A,230V,Yes,,F22
CUST00178443,PROD003,2024-07-16,System,Ideal,Model X,C,230V,No,,F75
CUST00121069,PROD007,2022-06-11,Combi,Glow-worm,Model X,C,230V,No,,F75
CUST00133988,PROD006,2023-05-04,Conventional,Vaillant,Model X,A,230V,Yes,,F22
CUST00269288,PROD008,2020-01-26,System,Worcester Bosch,Model X,B,230V,Yes,,Ignition Failure
CUST00259130,PROD005,2019-04-24,Combi,Baxi,Model X,B,230V,Yes,,F75
CUST00248196,PROD004,2022-12-12,Combi,Glow-worm,Model X,A,230V,No,,Ignition Failure
CUST00102769,PROD006,2024-09-30,Combi,Ideal,Model X,C,230V,No,,None
CUST00249653,PROD006,2019-02-16,System,Ideal,Model X,A,230V,Yes,,None
CUST00270263,PROD001,2023-02-13,Combi,Viessmann,Model X,B,230V,Yes,,None
CUST00191437,PROD004,2026-01-26,Combi,Worcester Bosch,Model X,D,230V,No,,F22
CUST00242271,PROD001,2019-10-02,System,Baxi,Model X,B,230V,Yes,,EA
CUST00207188,PROD010,2024-04-27,Combi,Ideal,Model X,A,230V,Yes,,None
CUST00101526,PROD002,2022-06-28,Combi,Viessmann,Model X,D,230V,Yes,,F75
CUST00035353,PROD007,2020-12-27,Conventional,Worcester Bosch,Model X,B,230V,No,,EA
CUST00212773,PROD007,2025-06-01,System,Viessmann,Model X,A,230V,No,,None
CUST00228573,PROD008,2024-02-28,System,Glow-worm,Model X,D,230V,No,,None
CUST00009505,PROD008,2024-04-07,Conventional,Worcester Bosch,Model X,A,230V,Yes,,F75
CUST00185481,PROD009,2023-09-13,Conventional,Vaillant,Model X,A,230V,Yes,,None
CUST00244104,PROD009,2022-05-29,Combi,Baxi,Model X,D,230V,Yes,,EA
CUST00221386,PROD001,2026-04-07,System,Viessmann,Model X,D,230V,Yes,,EA
CUST00210876,PROD003,2025-01-08,Conventional,Glow-worm,Model X,B,230V,Yes,,F75
CUST00220558,PROD007,2024-01-10,Combi,Glow-worm,Model X,C,230V,No,,Ignition Failure
CUST00130134,PROD005,2022-01-25,Conventional,Ideal,Model X,A,230V,No,,Ignition Failure
CUST00069248,PROD007,2021-10-07,System,Glow-worm,Model X,C,230V,No,,None
CUST00227075,PROD002,2026-04-24,System,Vaillant,Model X,C,230V,Yes,,EA
CUST00053778,PROD009,2021-11-04,System,Worcester Bosch,Model X,C,230V,No,,F75
CUST00090519,PROD007,2023-01-05,Combi,Viessmann,Model X,D,230V,Yes,,EA
CUST00096865,PROD003,2025-05-19,System,Baxi,Model X,D,230V,No,,EA
CUST00068663,PROD008,2022-11-16,Combi,Baxi,Model X,C,230V,Yes,,F22
CUST00031391,PROD003,2021-08-06,Conventional,Vaillant,Model X,B,230V,Yes,,None
CUST00095564,PROD004,2022-03-21,System,Worcester Bosch,Model X,D,230V,No,,Ignition Failure
CUST00099778,PROD002,2022-10-31,Combi,Viessmann,Model X,A,230V,Yes,,EA
CUST00161957,PROD004,2019-05-02,Combi,Ideal,Model X,A,230V,Yes,,F75
CUST00119451,PROD004,2025-02-01,Combi,Worcester Bosch,Model X,A,230V,Yes,,EA
CUST00263738,PROD002,2022-03-28,System,Glow-worm,Model X,C,230V,No,,F22
CUST00270368,PROD010,2026-05-12,Combi,Vaillant,Model X,D,230V,Yes,,EA
CUST00165605,PROD005,2024-10-04,System,Viessmann,Model X,D,230V,No,,F75
CUST00100463,PROD005,2022-10-21,System,Glow-worm,Model X,B,230V,No,,F75
CUST00230295,PROD003,2022-06-20,Combi,Worcester Bosch,Model X,A,230V,No,,None
CUST00224961,PROD007,2018-06-15,Conventional,Ideal,Model X,A,230V,No,,None
CUST00267379,PROD007,2023-04-30,System,Ideal,Model X,A,230V,No,,Ignition Failure
CUST00031866,PROD008,2022-06-04,Conventional,Ideal,Model X,A,230V,No,,EA
CUST00252861,PROD003,2022-10-26,System,Glow-worm,Model X,A,230V,Yes,,F22
CUST00039517,PROD002,2023-02-16,System,Vaillant,Model X,C,230V,No,,F75
CUST00019565,PROD007,2021-09-27,Combi,Worcester Bosch,Model X,C,230V,No,,Ignition Failure
CUST00183879,PROD010,2025-08-20,Conventional,Glow-worm,Model X,A,230V,Yes,,F22
CUST00072880,PROD003,2022-07-18,Combi,Ideal,Model X,B,230V,No,,F22
CUST00209825,PROD007,2020-05-14,Conventional,Worcester Bosch,Model X,D,230V,No,,None
CUST00194459,PROD005,2024-01-16,Conventional,Baxi,Model X,A,230V,Yes,,None
CUST00001376,PROD005,2019-12-16,Combi,Viessmann,Model X,A,230V,No,,EA
CUST00113263,PROD008,2022-09-01,Conventional,Viessmann,Model X,C,230V,Yes,,F22
CUST00187210,PROD007,2020-09-14,Combi,Vaillant,Model X,A,230V,Yes,,Ignition Failure
CUST00072571,PROD005,2024-10-18,System,Baxi,Model X,D,230V,No,,F75
CUST00067241,PROD008,2019-02-25,Conventional,Viessmann,Model X,C,230V,No,,F22
CUST00088716,PROD006,2018-02-06,Combi,Worcester Bosch,Model X,D,230V,No,,None
CUST00182062,PROD005,2023-03-23,System,Ideal,Model X,D,230V,No,,F22
CUST00186736,PROD004,2021-08-01,Conventional,Worcester Bosch,Model X,B,230V,Yes,,F22
CUST00037503,PROD001,2023-02-16,System,Glow-worm,Model X,D,230V,No,,F75
CUST00084724,PROD009,2025-03-11,System,Baxi,Model X,C,230V,No,,Ignition Failure
CUST00072118,PROD010,2021-09-17,Combi,Worcester Bosch,Model X,D,230V,No,,Ignition Failure
CUST00113293,PROD008,2020-04-21,System,Ideal,Model X,B,230V,No,,F75
CUST00164721,PROD004,2019-12-13,Conventional,Worcester Bosch,Model X,B,230V,Yes,,Ignition Failure
CUST00223285,PROD010,2024-01-14,Conventional,Baxi,Model X,B,230V,Yes,,Ignition Failure
CUST00061093,PROD004,2024-04-22,Combi,Viessmann,Model X,A,230V,Yes,,Ignition Failure
CUST00256921,PROD010,2021-02-15,System,Baxi,Model X,B,230V,Yes,,F75
CUST00130474,PROD001,2021-02-16,System,Glow-worm,Model X,B,230V,No,,F75
CUST00051661,PROD001,2024-12-07,Combi,Viessmann,Model X,A,230V,No,,Ignition Failure
CUST00096984,PROD010,2019-11-04,Conventional,Baxi,Model X,B,230V,Yes,,F75
CUST00158221,PROD007,2022-04-01,System,Baxi,Model X,C,230V,No,,None
CUST00219884,PROD009,2018-06-21,Combi,Worcester Bosch,Model X,C,230V,Yes,,F75
CUST00205105,PROD008,2018-04-08,Conventional,Ideal,Model X,B,230V,No,,EA
CUST00106839,PROD007,2018-06-27,System,Baxi,Model X,B,230V,Yes,,EA
CUST00062110,PROD007,2021-02-17,Conventional,Vaillant,Model X,A,230V,No,,Ignition Failure
CUST00020160,PROD003,2021-02-10,System,Vaillant,Model X,A,230V,Yes,,EA
CUST00242320,PROD005,2025-06-05,Combi,Vaillant,Model X,B,230V,No,,F75
CUST00037751,PROD003,2020-11-16,Conventional,Viessmann,Model X,C,230V,Yes,,None
CUST00197467,PROD002,2019-07-18,System,Ideal,Model X,B,230V,No,,F75
CUST00196685,PROD003,2022-05-06,Conventional,Worcester Bosch,Model X,A,230V,No,,EA
CUST00150981,PROD005,2022-06-17,Combi,Ideal,Model X,A,230V,Yes,,EA
CUST00131192,PROD008,2025-03-17,System,Worcester Bosch,Model X,B,230V,Yes,,F75
CUST00060254,PROD004,2024-08-19,Conventional,Ideal,Model X,D,230V,No,,EA
CUST00142279,PROD005,2025-12-07,Combi,Glow-worm,Model X,A,230V,No,,F75
CUST00199159,PROD008,2024-09-07,System,Ideal,Model X,C,230V,No,,F75
CUST00005836,PROD009,2022-06-23,Conventional,Worcester Bosch,Model X,B,230V,No,,F22
CUST00001733,PROD006,2026-04-23,Conventional,Viessmann,Model X,B,230V,Yes,,Ignition Failure
CUST00017585,PROD008,2023-03-13,System,Vaillant,Model X,A,230V,No,,F22
CUST00265489,PROD005,2022-07-01,Combi,Ideal,Model X,A,230V,No,,F22
CUST00219941,PROD004,2020-04-30,Conventional,Viessmann,Model X,C,230V,Yes,,Ignition Failure
CUST00202610,PROD001,2024-02-15,Conventional,Ideal,Model X,D,230V,Yes,,EA
CUST00034424,PROD007,2020-09-01,Conventional,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00023917,PROD004,2018-07-01,Combi,Vaillant,Model X,C,230V,Yes,,EA
CUST00201397,PROD005,2019-05-29,Combi,Ideal,Model X,B,230V,Yes,,F75
CUST00060061,PROD008,2024-08-27,Conventional,Worcester Bosch,Model X,B,230V,No,,None
CUST00078294,PROD010,2025-05-12,Combi,Glow-worm,Model X,C,230V,No,,None
CUST00074158,PROD008,2025-04-24,Combi,Vaillant,Model X,D,230V,Yes,,Ignition Failure
CUST00236258,PROD003,2023-08-30,Conventional,Viessmann,Model X,B,230V,No,,F22
CUST00094749,PROD009,2025-08-23,Combi,Ideal,Model X,A,230V,Yes,,F75
CUST00254882,PROD006,2018-05-29,Conventional,Viessmann,Model X,C,230V,No,,F22
CUST00174353,PROD002,2018-06-21,Combi,Viessmann,Model X,B,230V,No,,F22
CUST00171818,PROD001,2022-05-03,System,Worcester Bosch,Model X,B,230V,Yes,,F75
CUST00160038,PROD009,2018-12-13,Conventional,Viessmann,Model X,C,230V,No,,F22
CUST00105473,PROD003,2026-04-27,System,Vaillant,Model X,B,230V,Yes,,F75
CUST00082097,PROD001,2022-11-10,System,Viessmann,Model X,D,230V,No,,F75
CUST00264135,PROD009,2025-03-10,Conventional,Worcester Bosch,Model X,C,230V,Yes,,F75
CUST00108469,PROD009,2018-10-08,Conventional,Viessmann,Model X,B,230V,No,,EA
CUST00226816,PROD010,2020-11-15,Conventional,Glow-worm,Model X,C,230V,No,,None
CUST00241496,PROD008,2026-01-02,Conventional,Viessmann,Model X,D,230V,No,,None
CUST00205098,PROD009,2023-07-27,Conventional,Baxi,Model X,C,230V,No,,Ignition Failure
CUST00005024,PROD002,2018-08-01,System,Worcester Bosch,Model X,B,230V,No,,Ignition Failure
CUST00037010,PROD004,2022-10-11,System,Worcester Bosch,Model X,B,230V,Yes,,F75
CUST00117613,PROD003,2019-07-02,Combi,Viessmann,Model X,D,230V,Yes,,F75
CUST00264432,PROD006,2019-09-06,Combi,Worcester Bosch,Model X,D,230V,No,,F22
CUST00165496,PROD007,2018-02-17,Combi,Worcester Bosch,Model X,B,230V,Yes,,None
CUST00164026,PROD002,2020-10-29,Combi,Vaillant,Model X,B,230V,No,,None
CUST00089244,PROD010,2019-05-21,Conventional,Ideal,Model X,A,230V,Yes,,F22
CUST00160182,PROD004,2021-03-19,Conventional,Vaillant,Model X,A,230V,Yes,,EA
CUST00231376,PROD003,2018-09-12,System,Ideal,Model X,A,230V,No,,EA
CUST00095798,PROD008,2023-03-18,Conventional,Baxi,Model X,D,230V,No,,F75
CUST00238889,PROD007,2018-09-05,System,Glow-worm,Model X,C,230V,Yes,,F22
CUST00128443,PROD006,2023-03-02,Conventional,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00125214,PROD002,2020-06-21,Combi,Glow-worm,Model X,D,230V,No,,F22
CUST00116609,PROD003,2018-09-11,System,Worcester Bosch,Model X,A,230V,Yes,,EA
CUST00168867,PROD006,2023-09-10,System,Worcester Bosch,Model X,C,230V,Yes,,None
CUST00134096,PROD010,2023-12-21,System,Vaillant,Model X,A,230V,No,,None
CUST00204580,PROD009,2023-08-24,Conventional,Viessmann,Model X,D,230V,Yes,,EA
CUST00224483,PROD008,2021-02-19,System,Baxi,Model X,A,230V,No,,F22
CUST00266001,PROD002,2019-03-29,System,Glow-worm,Model X,C,230V,Yes,,Ignition Failure
CUST00098978,PROD002,2021-07-11,Conventional,Ideal,Model X,B,230V,Yes,,F22
CUST00233765,PROD010,2026-03-31,Conventional,Ideal,Model X,D,230V,No,,F22
CUST00141479,PROD002,2026-03-16,Conventional,Vaillant,Model X,C,230V,No,,EA
CUST00055108,PROD005,2019-01-23,System,Ideal,Model X,A,230V,No,,F22
CUST00054108,PROD009,2021-07-03,Conventional,Viessmann,Model X,C,230V,No,,Ignition Failure
CUST00138144,PROD005,2025-05-31,Combi,Ideal,Model X,D,230V,Yes,,F75
CUST00034282,PROD004,2020-09-15,System,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00067944,PROD007,2020-03-18,System,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00215048,PROD007,2022-04-05,Conventional,Ideal,Model X,D,230V,Yes,,F75
CUST00233983,PROD009,2022-10-30,System,Baxi,Model X,A,230V,Yes,,Ignition Failure
CUST00062200,PROD006,2021-07-15,System,Vaillant,Model X,B,230V,Yes,,EA
CUST00215872,PROD009,2026-04-02,Combi,Vaillant,Model X,D,230V,No,,F75
CUST00008970,PROD007,2022-12-23,Conventional,Baxi,Model X,D,230V,No,,F22
CUST00237754,PROD002,2025-04-02,Conventional,Viessmann,Model X,D,230V,Yes,,F75
CUST00233617,PROD006,2021-11-12,System,Worcester Bosch,Model X,D,230V,No,,EA
CUST00228882,PROD003,2025-02-14,System,Viessmann,Model X,A,230V,Yes,,Ignition Failure
CUST00265188,PROD008,2021-11-21,Conventional,Viessmann,Model X,A,230V,No,,F75
CUST00011713,PROD003,2021-06-19,System,Glow-worm,Model X,A,230V,No,,F75
CUST00271746,PROD007,2018-11-05,System,Glow-worm,Model X,D,230V,Yes,,Ignition Failure
CUST00124897,PROD008,2026-07-08,System,Glow-worm,Model X,C,230V,No,,None
CUST00265868,PROD010,2020-07-07,Combi,Worcester Bosch,Model X,A,230V,Yes,,None
CUST00177480,PROD002,2019-01-31,Combi,Viessmann,Model X,B,230V,Yes,,F22
CUST00098154,PROD010,2025-05-02,Combi,Vaillant,Model X,B,230V,No,,F22
CUST00033568,PROD002,2022-03-07,System,Ideal,Model X,B,230V,Yes,,Ignition Failure
CUST00229244,PROD006,2018-07-05,System,Baxi,Model X,C,230V,Yes,,EA
CUST00232457,PROD009,2025-01-19,System,Vaillant,Model X,A,230V,No,,Ignition Failure
CUST00126275,PROD007,2022-08-28,Conventional,Glow-worm,Model X,D,230V,No,,F75
CUST00267507,PROD002,2021-01-06,System,Viessmann,Model X,D,230V,Yes,,F75
CUST00208580,PROD008,2026-06-05,System,Worcester Bosch,Model X,C,230V,No,,EA
CUST00227792,PROD009,2024-12-20,System,Ideal,Model X,B,230V,No,,F22
CUST00239089,PROD009,2020-03-30,Conventional,Worcester Bosch,Model X,C,230V,No,,F22
CUST00036371,PROD002,2026-03-28,Combi,Worcester Bosch,Model X,B,230V,No,,Ignition Failure
CUST00014386,PROD004,2019-09-01,Conventional,Viessmann,Model X,A,230V,Yes,,F75
CUST00267110,PROD009,2025-05-31,System,Viessmann,Model X,D,230V,Yes,,F75
CUST00053022,PROD009,2022-02-12,Conventional,Vaillant,Model X,C,230V,No,,F22
CUST00063398,PROD008,2022-06-22,Conventional,Ideal,Model X,D,230V,Yes,,Ignition Failure
CUST00184131,PROD004,2018-02-28,Combi,Glow-worm,Model X,C,230V,Yes,,F22
CUST00105213,PROD010,2025-01-19,System,Glow-worm,Model X,A,230V,Yes,,F22
CUST00267292,PROD008,2020-07-31,Conventional,Ideal,Model X,A,230V,No,,None
CUST00011166,PROD008,2022-12-14,System,Baxi,Model X,B,230V,No,,Ignition Failure
CUST00045447,PROD009,2022-11-12,Combi,Worcester Bosch,Model X,C,230V,Yes,,Ignition Failure
CUST00214736,PROD001,2022-09-27,Conventional,Worcester Bosch,Model X,A,230V,No,,F22
CUST00141609,PROD007,2018-12-08,Conventional,Viessmann,Model X,B,230V,No,,F22
CUST00182411,PROD007,2022-06-06,Conventional,Baxi,Model X,B,230V,No,,F75
CUST00163806,PROD003,2022-06-28,System,Viessmann,Model X,A,230V,Yes,,None
CUST00252390,PROD007,2025-12-04,System,Vaillant,Model X,D,230V,No,,F75
CUST00171950,PROD004,2018-01-29,Conventional,Worcester Bosch,Model X,A,230V,Yes,,None
CUST00122965,PROD009,2024-06-22,System,Vaillant,Model X,C,230V,Yes,,Ignition Failure
CUST00100334,PROD004,2023-01-15,Combi,Ideal,Model X,C,230V,Yes,,F75
CUST00112342,PROD001,2020-11-05,Combi,Worcester Bosch,Model X,A,230V,No,,Ignition Failure
CUST00181975,PROD008,2024-10-30,Combi,Vaillant,Model X,C,230V,Yes,,EA
CUST00210232,PROD001,2025-08-21,Conventional,Worcester Bosch,Model X,A,230V,No,,F22
CUST00264042,PROD003,2024-04-29,System,Worcester Bosch,Model X,C,230V,No,,Ignition Failure
CUST00241022,PROD001,2018-07-20,System,Baxi,Model X,C,230V,No,,F75
CUST00162253,PROD005,2018-12-19,System,Worcester Bosch,Model X,B,230V,Yes,,Ignition Failure
CUST00133108,PROD005,2023-02-23,System,Baxi,Model X,D,230V,No,,Ignition Failure
CUST00169094,PROD005,2019-11-18,Combi,Vaillant,Model X,A,230V,Yes,,Ignition Failure
CUST00035024,PROD002,2020-06-26,Combi,Vaillant,Model X,B,230V,Yes,,F75
CUST00070948,PROD003,2019-05-13,Conventional,Vaillant,Model X,A,230V,No,,F22
CUST00103160,PROD008,2025-07-02,System,Viessmann,Model X,D,230V,Yes,,Ignition Failure
CUST00240627,PROD010,2023-03-25,Conventional,Viessmann,Model X,B,230V,No,,F75
CUST00024700,PROD001,2021-05-05,Conventional,Glow-worm,Model X,A,230V,No,,F75
CUST00175867,PROD006,2020-01-20,Combi,Worcester Bosch,Model X,C,230V,No,,None
CUST00227423,PROD009,2026-02-08,Combi,Ideal,Model X,C,230V,Yes,,EA
CUST00079138,PROD004,2026-05-22,Conventional,Ideal,Model X,D,230V,No,,F75
CUST00053556,PROD007,2020-05-13,Combi,Vaillant,Model X,D,230V,No,,F75
CUST00132897,PROD006,2018-07-23,Combi,Vaillant,Model X,C,230V,No,,F75
CUST00028211,PROD009,2018-10-24,Conventional,Ideal,Model X,B,230V,Yes,,F75
CUST00238216,PROD005,2025-09-14,Conventional,Glow-worm,Model X,B,230V,No,,Ignition Failure
CUST00170050,PROD004,2019-02-06,Combi,Vaillant,Model X,D,230V,No,,EA
CUST00143148,PROD009,2024-09-18,Conventional,Baxi,Model X,A,230V,Yes,,EA
CUST00120672,PROD010,2018-05-22,System,Baxi,Model X,C,230V,Yes,,F75
CUST00152965,PROD005,2024-02-25,Conventional,Viessmann,Model X,B,230V,Yes,,F22
CUST00152274,PROD004,2026-01-24,System,Baxi,Model X,B,230V,Yes,,EA
