customer_id,property_type,number_of_floors,rooms,have_gas_pipeline,external_or_internal_electricity_source,property_built_date
CUST00031999,Detached,2,7,Yes,Grid + Solar,1974-12-07
CUST00266916,Detached,2,5,Yes,Grid + Solar,2019-05-24
CUST00067465,Terraced,2,7,No,Grid + Solar,1983-12-21
CUST00035969,Flat,2,7,No,Company Provided,2001-04-18
CUST00219670,Terraced,3,5,No,Company Provided,2019-11-23
CUST00132925,Bungalow,3,5,Yes,Company Provided,2002-03-15
CUST00260631,Flat,2,2,Yes,Grid + Solar,1980-03-22
CUST00055686,Bungalow,3,5,Yes,Solar,2012-10-02
CUST00268274,Flat,3,2,Yes,Company Provided,2016-11-07
CUST00076522,Terraced,1,3,No,Solar,1982-01-01
CUST00063524,Bungalow,3,6,No,Grid + Solar,1985-06-17
CUST00008259,Terraced,3,2,No,Company Provided,1978-06-16
CUST00184191,Detached,1,2,No,Company Provided,1981-05-10
CUST00260463,Semi-Detached,1,4,No,Company Provided,1993-02-04
CUST00074105,Terraced,2,6,Yes,Grid + Solar,2016-10-26
CUST00223843,Semi-Detached,1,7,Yes,Company Provided,1980-02-14
CUST00216485,Flat,1,4,Yes,Grid + Solar,1990-07-16
CUST00061961,Terraced,1,3,No,Grid + Solar,2014-03-11
CUST00124980,Flat,3,3,No,Grid + Solar,1989-04-13
CUST00045326,Bungalow,2,5,No,Solar,1971-06-29
CUST00185682,Detached,1,2,Yes,Company Provided,2018-07-28
CUST00007904,Terraced,1,7,Yes,Grid + Solar,1992-03-25
CUST00117801,Flat,2,5,Yes,Solar,2013-10-30
CUST00021706,Terraced,1,4,No,Grid + Solar,1983-09-06
CUST00006470,Detached,1,4,Yes,Grid + Solar,1979-07-01
CUST00121626,Bungalow,2,3,Yes,Solar,1994-07-30
CUST00213498,Detached,2,7,Yes,Company Provided,1991-10-23
CUST00102101,Detached,3,3,Yes,Company Provided,1989-07-22
CUST00173790,Flat,3,6,Yes,Grid + Solar,2011-04-23
CUST00185562,Semi-Detached,2,6,No,Grid + Solar,2008-07-15
CUST00205062,Flat,2,6,Yes,Company Provided,2007-09-21
CUST00023126,Bungalow,1,6,No,Solar,1972-03-05
CUST00145712,Terraced,3,4,Yes,Solar,1979-10-11
CUST00258098,Terraced,1,4,Yes,Company Provided,2006-02-01
CUST00261783,Terraced,3,6,Yes,Solar,2013-03-12
CUST00040815,Bungalow,2,6,No,Company Provided,1979-10-21
CUST00192046,Bungalow,3,4,Yes,Solar,2004-12-03
CUST00196864,Bungalow,1,6,Yes,Company Provided,1981-04-15
CUST00227921,Flat,1,2,Yes,Grid + Solar,1992-05-26
CUST00184288,Semi-Detached,1,5,No,Company Provided,1984-04-20
CUST00238854,Flat,1,6,Yes,Company Provided,1986-03-01
CUST00060502,Detached,3,7,Yes,Grid + Solar,2004-10-05
CUST00226557,Flat,2,6,No,Company Provided,2016-03-01
CUST00121885,Flat,3,2,No,Company Provided,1999-01-12
CUST00103345,Terraced,2,6,No,Company Provided,2014-11-14
CUST00241760,Semi-Detached,1,3,Yes,Grid + Solar,1995-11-10
CUST00173968,Terraced,2,5,No,Company Provided,2018-01-25
CUST00033474,Terraced,2,2,No,Company Provided,2018-05-14
CUST00153347,Detached,2,2,No,Grid + Solar,2016-11-15
CUST00101841,Detached,1,5,No,Grid + Solar,2018-01-25
CUST00169812,Flat,3,3,Yes,Grid + Solar,1970-04-28
CUST00131916,Semi-Detached,3,5,Yes,Grid + Solar,1996-04-27
CUST00016046,Detached,1,5,No,Grid + Solar,1999-11-30
CUST00057691,Bungalow,2,6,Yes,Company Provided,2016-12-24
CUST00170138,Flat,3,6,No,Company Provided,2000-09-03
CUST00198457,Detached,2,5,No,Solar,2002-01-19
CUST00025110,Bungalow,3,3,Yes,Grid + Solar,1992-04-19
CUST00187879,Semi-Detached,1,5,No,Solar,1974-11-27
CUST00065586,Bungalow,2,5,Yes,Company Provided,1988-08-21
CUST00005673,Terraced,3,5,No,Solar,2012-03-31
CUST00059749,Flat,1,7,No,Company Provided,2002-01-08
CUST00074827,Semi-Detached,3,7,Yes,Solar,1971-03-10
CUST00191654,Flat,2,3,Yes,Solar,1974-07-16
CUST00095527,Detached,2,7,No,Solar,2009-11-18
CUST00164831,Detached,2,4,No,Company Provided,2011-01-06
CUST00176937,Semi-Detached,1,3,No,Solar,1976-07-03
CUST00199208,Flat,3,5,No,Company Provided,1989-07-20
CUST00092036,Bungalow,1,4,Yes,Grid + Solar,2001-02-27
CUST00126776,Detached,1,4,No,Solar,2000-06-11
CUST00266815,Terraced,1,3,No,Solar,2008-05-27
CUST00147277,Flat,2,6,Yes,Solar,1978-01-30
CUST00093775,Flat,1,4,No,Grid + Solar,1987-10-24
CUST00123366,Semi-Detached,3,7,No,Solar,2005-11-30
CUST00118319,Detached,3,5,No,Company Provided,2009-11-27
CUST00215762,Flat,3,7,No,Grid + Solar,2008-01-11
CUST00220958,Terraced,1,2,Yes,Company Provided,1988-11-09
CUST00139748,Semi-Detached,2,5,No,Company Provided,2016-09-27
CUST00077393,Flat,1,4,Yes,Company Provided,2016-01-30
CUST00175881,Semi-Detached,2,7,Yes,Solar,2000-03-24
CUST00158908,Semi-Detached,3,2,No,Solar,1977-11-06
CUST00081524,Bungalow,1,7,Yes,Grid + Solar,1988-02-20
CUST00065687,Terraced,2,3,No,Grid + Solar,1978-07-23
CUST00094271,Terraced,1,4,Yes,Grid + Solar,2013-05-27
CUST00133060,Terraced,1,5,Yes,Grid + Solar,2002-10-05
CUST00197057,Bungalow,3,3,No,Grid + Solar,1991-10-08
CUST00115517,Terraced,3,7,No,Grid + Solar,2006-01-31
CUST00157190,Semi-Detached,2,4,No,Solar,2018-10-29
CUST00058710,Detached,2,5,Yes,Company Provided,1993-06-13
CUST00084522,Semi-Detached,1,2,No,Company Provided,1970-10-21
CUST00117556,Detached,2,6,Yes,Solar,1994-09-24
CUST00187787,Flat,1,5,Yes,Grid + Solar,2011-06-09
CUST00145078,Terraced,1,3,No,Company Provided,1992-03-31
CUST00082654,Detached,3,3,No,Grid + Solar,2015-05-25
CUST00002564,Bungalow,3,4,No,Company Provided,2015-12-31
CUST00065950,Semi-Detached,1,2,No,Grid + Solar,1986-12-15
CUST00256221,Semi-Detached,2,3,Yes,Company Provided,1991-10-18
CUST00124619,Flat,2,2,Yes,Solar,1998-08-29
CUST00134785,Flat,1,7,Yes,Solar,2012-08-29
CUST00020867,Flat,1,3,Yes,Company Provided,1977-04-16
CUST00178174,Semi-Detached,1,2,Yes,Grid + Solar,1991-12-02
CUST00029447,Bungalow,1,2,Yes,Solar,1990-08-24
CUST00209941,Flat,2,5,Yes,Grid + Solar,1980-09-14
CUST00202024,Terraced,2,3,No,Company Provided,1974-06-30
CUST00265851,Terraced,1,2,No,Solar,2006-06-10
CUST00246291,Terraced,2,3,Yes,Solar,1979-10-07
CUST00026224,Terraced,3,4,No,Grid + Solar,1975-04-17
CUST00264605,Detached,1,5,No,Grid + Solar,1992-09-17
CUST00067713,Detached,1,3,Yes,Grid + Solar,2011-03-10
CUST00141169,Bungalow,1,2,No,Grid + Solar,1984-08-06
CUST00163428,Detached,1,2,No,Grid + Solar,1975-11-20
CUST00062180,Detached,3,5,Yes,Grid + Solar,2017-07-22
CUST00095897,Bungalow,3,3,No,Grid + Solar,2002-11-11
CUST00031694,Bungalow,2,7,No,Grid + Solar,2016-02-18
CUST00047613,Detached,1,6,Yes,Solar,2001-05-07
CUST00034814,Flat,2,4,No,Company Provided,2003-07-12
CUST00048999,Flat,2,3,No,Company Provided,2011-03-28
CUST00208929,Bungalow,1,4,Yes,Company Provided,2002-08-24
CUST00227964,Detached,2,7,Yes,Company Provided,1993-07-26
CUST00253170,Detached,1,4,Yes,Company Provided,1993-07-14
CUST00269685,Flat,2,7,Yes,Solar,2007-03-12
CUST00039831,Bungalow,3,2,No,Solar,1985-08-17
CUST00144361,Semi-Detached,1,4,No,Grid + Solar,2011-12-12
CUST00088638,Terraced,3,4,No,Company Provided,1978-03-10
CUST00160912,Bungalow,2,7,No,Grid + Solar,1985-03-03
CUST00176455,Detached,3,3,Yes,Company Provided,1989-12-17
CUST00253390,Detached,1,4,Yes,Solar,2009-07-22
CUST00259574,Semi-Detached,2,5,Yes,Grid + Solar,2001-08-30
CUST00164023,Semi-Detached,1,2,Yes,Grid + Solar,2013-11-01
CUST00252527,Semi-Detached,3,3,No,Solar,1978-06-28
CUST00105745,Terraced,2,6,No,Company Provided,1971-06-13
CUST00083788,Detached,3,3,Yes,Solar,1996-04-17
CUST00004295,Semi-Detached,1,2,No,Company Provided,1972-04-13
CUST00010186,Terraced,3,6,No,Grid + Solar,1976-11-17
CUST00029488,Flat,3,3,No,Solar,1984-12-21
CUST00222745,Flat,1,4,No,Grid + Solar,1989-06-16
CUST00126682,Flat,2,3,Yes,Grid + Solar,2014-04-12
CUST00198693,Detached,3,2,No,Grid + Solar,1982-07-18
CUST00121097,Terraced,3,2,Yes,Company Provided,1992-02-29
CUST00078005,Bungalow,3,6,No,Solar,1991-02-28
CUST00158633,Detached,2,5,Yes,Grid + Solar,2007-01-06
CUST00002115,Semi-Detached,2,3,Yes,Grid + Solar,2011-02-22
CUST00018275,Semi-Detached,1,3,No,Grid + Solar,1983-09-23
CUST00254963,Bungalow,3,5,No,Grid + Solar,2005-10-31
CUST00187391,Semi-Detached,3,4,Yes,Company Provided,2004-10-10
CUST00067838,Detached,1,2,Yes,Company Provided,2009-02-23
CUST00099428,Detached,2,6,No,Company Provided,1976-05-21
CUST00207781,Detached,2,3,Yes,Company Provided,1995-04-19
CUST00149103,Semi-Detached,2,2,No,Grid + Solar,1993-05-01
CUST00250958,Flat,1,7,No,Company Provided,2008-03-27
CUST00229828,Bungalow,1,5,No,Solar,1976-09-15
CUST00218247,Detached,1,7,Yes,Grid + Solar,2009-05-22
CUST00133868,Detached,3,2,Yes,Company Provided,1981-01-10
CUST00203856,Bungalow,1,2,No,Company Provided,1980-03-26
CUST00031383,Terraced,1,5,Yes,Grid + Solar,2008-11-21
CUST00070330,Terraced,2,5,No,Grid + Solar,1992-01-05
CUST00080084,Semi-Detached,2,6,Yes,Grid + Solar,1997-06-17
CUST00128213,Detached,3,2,Yes,Company Provided,2014-12-22
CUST00204258,Semi-Detached,3,6,No,Solar,2012-04-02
CUST00061128,Terraced,3,3,Yes,Company Provided,1991-10-27
CUST00119260,Terraced,1,6,Yes,Company Provided,1972-08-04
CUST00129556,Semi-Detached,2,3,No,Solar,1994-09-09
CUST00180425,Flat,2,4,No,Solar,1988-09-27
CUST00245582,Bungalow,2,7,No,Grid + Solar,1987-01-24
CUST00031857,Terraced,2,6,Yes,Solar,1982-10-13
CUST00228119,Flat,1,3,No,Company Provided,1998-03-15
CUST00119777,Semi-Detached,2,7,No,Company Provided,1980-10-08
CUST00060946,Terraced,3,7,Yes,Solar,1970-03-13
CUST00266673,Terraced,2,7,Yes,Company Provided,2013-06-23
CUST00075692,Flat,2,5,No,Grid + Solar,2004-05-25
CUST00237052,Semi-Detached,1,2,No,Company Provided,1982-02-09
CUST00142450,Terraced,3,3,No,Grid + Solar,1970-06-20
CUST00031099,Flat,2,7,No,Company Provided,1992-08-16
CUST00082898,Bungalow,2,6,No,Company Provided,2008-05-15
CUST00214731,Bungalow,1,6,Yes,Company Provided,2015-07-25
CUST00239991,Bungalow,3,2,Yes,Solar,1985-08-12
CUST00123744,Bungalow,1,4,No,Solar,2009-09-14
CUST00035242,Terraced,3,7,No,Company Provided,2006-04-19
CUST00247339,Detached,2,3,Yes,Grid + Solar,1979-12-07
CUST00242788,Bungalow,3,7,Yes,Solar,2011-12-28
CUST00169112,Semi-Detached,1,6,Yes,Company Provided,2014-11-08
CUST00256878,Detached,1,6,Yes,Grid + Solar,1998-08-30
CUST00264319,Semi-Detached,2,7,Yes,Company Provided,2002-07-22
CUST00076017,Flat,1,4,No,Solar,1977-09-18
CUST00078327,Flat,3,5,Yes,Company Provided,2002-10-13
CUST00019414,Semi-Detached,3,7,Yes,Company Provided,1976-03-04
CUST00268007,Flat,1,4,No,Solar,2005-10-13
CUST00094540,Flat,3,2,No,Grid + Solar,2015-05-11
CUST00162252,Bungalow,2,6,Yes,Solar,1988-04-18
CUST00048322,Bungalow,2,6,Yes,Company Provided,1986-08-31
CUST00100331,Detached,3,2,No,Grid + Solar,1979-02-11
CUST00180324,Detached,1,4,Yes,Grid + Solar,2009-10-08
CUST00259138,Flat,3,3,Yes,Company Provided,2010-09-28
CUST00207330,Semi-Detached,3,3,No,Solar,2017-06-04
CUST00134868,Semi-Detached,1,5,Yes,Grid + Solar,2008-11-29
CUST00220078,Detached,1,6,No,Grid + Solar,1970-02-19
CUST00240015,Terraced,3,6,No,Grid + Solar,1978-05-15
CUST00032626,Semi-Detached,3,5,Yes,Grid + Solar,2014-03-03
CUST00265960,Terraced,3,6,Yes,Solar,2002-01-14
CUST00267304,Bungalow,2,4,No,Solar,2013-05-14
CUST00137554,Flat,2,2,No,Company Provided,1973-04-14
CUST00137946,Bungalow,2,3,No,Company Provided,2015-07-02
CUST00080684,Semi-Detached,1,7,Yes,Solar,2000-10-08
CUST00212251,Bungalow,2,3,Yes,Company Provided,2010-01-13
CUST00269683,Detached,3,6,No,Company Provided,1982-10-29
CUST00009533,Bungalow,2,6,Yes,Grid + Solar,2007-02-11
CUST00234687,Bungalow,2,7,Yes,Solar,2014-05-31
CUST00254968,Flat,3,6,No,Company Provided,1986-05-21
CUST00217098,Detached,3,5,Yes,Grid + Solar,2014-03-02
CUST00108542,Semi-Detached,3,7,Yes,Solar,2005-04-30
CUST00263193,Semi-Detached,2,4,No,Solar,1993-12-03
CUST00075073,Flat,3,7,No,Grid + Solar,1976-12-06
CUST00165981,Detached,3,6,No,Solar,1996-05-06
CUST00168856,Terraced,3,6,No,Grid + Solar,2019-03-29
CUST00022296,Terraced,2,2,No,Company Provided,1970-05-30
CUST00139477,Detached,2,4,Yes,Grid + Solar,1974-09-08
CUST00002353,Terraced,3,7,Yes,Company Provided,1994-04-14
CUST00179127,Flat,2,2,Yes,Solar,2002-10-17
CUST00193503,Detached,2,5,No,Solar,1994-09-16
CUST00147641,Flat,2,2,No,Solar,2009-02-08
CUST00073068,Bungalow,3,7,Yes,Solar,1972-06-03
CUST00020921,Bungalow,1,4,Yes,Grid + Solar,2016-06-25
CUST00144004,Bungalow,1,3,No,Company Provided,1973-04-08
CUST00239915,Flat,2,6,Yes,Grid + Solar,2005-05-26
CUST00192177,Flat,2,2,Yes,Grid + Solar,1985-08-20
CUST00216326,Detached,1,7,No,Grid + Solar,1976-08-15
CUST00020661,Semi-Detached,1,5,No,Grid + Solar,2001-05-10
CUST00022250,Flat,2,4,No,Company Provided,1973-07-27
CUST00246498,Terraced,2,5,No,Solar,1975-01-25
CUST00024527,Bungalow,1,3,Yes,Solar,2005-09-16
CUST00062787,Flat,1,4,Yes,Company Provided,1994-01-23
CUST00101013,Flat,2,6,Yes,Company Provided,2016-06-20
CUST00050565,Terraced,3,2,Yes,Grid + Solar,1993-09-02
CUST00070918,Flat,3,2,No,Solar,1987-03-30
CUST00024492,Detached,2,3,No,Company Provided,1996-05-04
CUST00160738,Bungalow,3,2,No,Solar,1995-05-26
CUST00227430,Bungalow,1,5,Yes,Solar,1982-12-08
CUST00246714,Flat,1,6,No,Solar,2008-10-16
CUST00264908,Terraced,2,2,No,Grid + Solar,2016-02-15
CUST00038847,Bungalow,3,4,Yes,Grid + Solar,1996-09-23
CUST00227730,Terraced,2,2,Yes,Grid + Solar,2013-03-15
CUST00223357,Detached,2,7,Yes,Company Provided,2013-04-25
CUST00143177,Terraced,1,7,No,Solar,1995-03-11
CUST00040321,Detached,1,5,Yes,Solar,1980-02-27
CUST00257897,Terraced,1,3,No,Company Provided,1992-01-28
CUST00161772,Detached,1,3,No,Company Provided,2011-10-27
CUST00092111,Bungalow,3,2,Yes,Company Provided,2015-06-23
CUST00200225,Bungalow,1,6,Yes,Grid + Solar,2005-12-21
CUST00107729,Semi-Detached,1,6,Yes,Company Provided,1974-09-16
CUST00156651,Terraced,2,6,Yes,Company Provided,1991-05-24
CUST00054234,Semi-Detached,3,3,Yes,Company Provided,1982-12-04
CUST00191357,Terraced,3,6,Yes,Company Provided,2020-01-01
CUST00008265,Semi-Detached,2,4,No,Grid + Solar,2017-01-31
CUST00135001,Flat,1,7,No,Company Provided,2010-03-09
CUST00026537,Flat,2,5,No,Solar,1979-08-11
CUST00100422,Terraced,2,7,Yes,Company Provided,1976-06-26
CUST00233271,Terraced,3,5,Yes,Grid + Solar,2003-03-27
CUST00258228,Detached,1,4,Yes,Company Provided,1971-05-13
CUST00197350,Semi-Detached,3,5,Yes,Solar,1989-08-18
CUST00032848,Detached,3,5,Yes,Grid + Solar,1976-10-08
CUST00096462,Terraced,3,4,No,Company Provided,2003-03-21
CUST00106865,Flat,3,5,Yes,Grid + Solar,1992-07-15
CUST00115888,Bungalow,2,7,Yes,Company Provided,1983-10-28
CUST00213439,Terraced,1,4,Yes,Company Provided,1997-12-17
CUST00008014,Bungalow,1,3,No,Company Provided,2005-01-13
CUST00053722,Detached,3,5,No,Solar,2002-09-13
CUST00206738,Semi-Detached,2,6,Yes,Grid + Solar,2009-10-25
CUST00172964,Bungalow,1,7,No,Company Provided,1972-10-01
CUST00023076,Semi-Detached,2,3,No,Grid + Solar,1981-03-31
CUST00173026,Semi-Detached,2,4,Yes,Company Provided,2012-05-20
CUST00087961,Terraced,2,4,No,Solar,1974-08-07
CUST00253870,Terraced,3,2,Yes,Company Provided,1991-05-15
CUST00186421,Bungalow,3,4,No,Company Provided,1989-01-14
CUST00057614,Flat,3,4,No,Solar,1975-08-26
CUST00113957,Flat,1,7,Yes,Company Provided,1985-11-30
CUST00108683,Flat,3,4,Yes,Solar,1990-06-01
CUST00209342,Terraced,2,5,No,Company Provided,2011-12-29
CUST00211645,Bungalow,1,2,Yes,Company Provided,2008-02-27
CUST00106427,Flat,1,6,No,Grid + Solar,2011-11-29
CUST00095818,Semi-Detached,3,3,Yes,Grid + Solar,1979-10-12
CUST00142379,Bungalow,1,2,Yes,Solar,1984-03-12
CUST00171840,Terraced,2,7,No,Company Provided,1974-05-03
CUST00012276,Bungalow,2,3,Yes,Company Provided,1983-01-26
CUST00163129,Terraced,1,4,No,Company Provided,1979-01-15
CUST00027083,Detached,2,5,Yes,Company Provided,1992-11-30
CUST00206348,Flat,2,4,Yes,Grid + Solar,2018-09-29
CUST00151112,Semi-Detached,2,2,Yes,Grid + Solar,1999-12-24
CUST00269336,Flat,1,4,Yes,Company Provided,1970-09-21
CUST00039183,Terraced,1,6,Yes,Solar,2014-04-09
CUST00160086,Terraced,3,3,Yes,Company Provided,1973-11-14
CUST00253654,Bungalow,3,7,No,Solar,2014-03-30
CUST00270480,Semi-Detached,2,5,Yes,Solar,2019-03-10
CUST00239659,Bungalow,3,5,No,Grid + Solar,2014-02-07
CUST00045991,Semi-Detached,3,3,Yes,Grid + Solar,1983-11-24
CUST00201207,Terraced,2,5,No,Company Provided,1987-11-30
CUST00235923,Semi-Detached,1,4,Yes,Company Provided,1986-05-05
CUST00200977,Detached,1,3,No,Company Provided,2009-07-21
CUST00087760,Detached,3,6,Yes,Solar,2007-07-14
CUST00090303,Bungalow,1,7,Yes,Grid + Solar,2013-12-06
CUST00035995,Bungalow,2,5,No,Solar,1976-03-23
CUST00231356,Terraced,2,2,No,Grid + Solar,1983-07-21
CUST00232990,Semi-Detached,3,6,Yes,Solar,2010-12-06
CUST00239022,Terraced,3,3,Yes,Grid + Solar,1974-11-30
CUST00058296,Flat,2,2,Yes,Solar,1983-08-01
CUST00131486,Flat,2,2,No,Solar,1983-09-05
CUST00140308,Bungalow,1,3,No,Solar,1974-12-31
CUST00169918,Flat,3,2,Yes,Solar,1971-05-14
CUST00046844,Terraced,3,7,No,Company Provided,2005-07-01
CUST00271312,Bungalow,3,6,Yes,Grid + Solar,1999-02-10
CUST00135519,Flat,1,7,Yes,Solar,1982-11-05
CUST00179115,Semi-Detached,1,3,Yes,Company Provided,2015-11-09
CUST00087682,Flat,1,7,Yes,Grid + Solar,1989-04-16
CUST00033458,Bungalow,1,6,No,Solar,2000-06-08
CUST00130322,Terraced,2,2,Yes,Company Provided,1998-07-25
CUST00082127,Terraced,3,5,Yes,Grid + Solar,1997-09-24
CUST00039674,Bungalow,3,3,No,Company Provided,1991-05-13
CUST00114511,Semi-Detached,1,7,Yes,Company Provided,1986-07-01
CUST00197531,Detached,3,2,No,Grid + Solar,1986-09-09
CUST00018698,Terraced,3,4,No,Solar,1970-11-25
CUST00270706,Semi-Detached,1,4,No,Solar,2017-06-23
CUST00221358,Flat,2,5,Yes,Company Provided,2017-12-09
CUST00115609,Flat,2,7,Yes,Solar,1989-08-30
CUST00057828,Detached,2,6,No,Grid + Solar,2016-04-18
CUST00011605,Semi-Detached,3,4,Yes,Solar,2012-10-09
CUST00017379,Terraced,2,6,No,Grid + Solar,2000-08-05
CUST00046540,Terraced,3,2,Yes,Grid + Solar,1974-08-01
CUST00153916,Terraced,3,6,Yes,Solar,1970-02-28
CUST00247845,Bungalow,3,7,No,Grid + Solar,1993-03-03
CUST00252482,Bungalow,2,4,No,Company Provided,2011-02-14
CUST00199368,Semi-Detached,3,3,No,Solar,2011-05-06
CUST00039113,Flat,2,6,Yes,Solar,2013-01-10
CUST00202266,Flat,2,2,Yes,Grid + Solar,2014-08-22
CUST00136538,Semi-Detached,2,7,No,Grid + Solar,2007-09-20
CUST00067434,Bungalow,1,5,No,Grid + Solar,1978-05-12
CUST00197582,Bungalow,3,3,Yes,Grid + Solar,2014-05-21
CUST00009282,Detached,3,4,Yes,Grid + Solar,1977-05-13
CUST00130844,Flat,2,2,Yes,Grid + Solar,1981-04-15
CUST00074800,Flat,3,3,No,Solar,1974-03-30
CUST00206608,Detached,1,6,No,Grid + Solar,2007-07-31
CUST00179333,Detached,2,2,Yes,Solar,2010-05-14
CUST00229626,Bungalow,3,4,No,Solar,2018-12-19
CUST00182968,Semi-Detached,1,4,Yes,Solar,1975-05-10
CUST00183242,Bungalow,1,6,Yes,Solar,1995-01-15
CUST00193194,Detached,3,6,Yes,Grid + Solar,1985-10-11
CUST00268510,Flat,3,5,No,Solar,2018-08-22
CUST00002073,Flat,3,2,Yes,Solar,1970-05-25
CUST00086468,Terraced,1,3,Yes,Company Provided,1991-07-15
CUST00175983,Bungalow,3,5,No,Company Provided,2014-07-29
CUST00050367,Bungalow,2,4,Yes,Company Provided,2003-01-25
CUST00077622,Terraced,2,2,No,Company Provided,2011-08-26
CUST00106796,Detached,1,5,No,Solar,2019-02-16
CUST00250662,Detached,1,3,No,Grid + Solar,1972-04-22
CUST00117534,Detached,3,3,Yes,Solar,1973-11-12
CUST00228115,Flat,1,3,Yes,Grid + Solar,1992-03-12
CUST00084337,Bungalow,3,5,No,Grid + Solar,1996-03-04
CUST00005532,Terraced,3,6,No,Solar,2019-01-17
CUST00208341,Flat,3,3,No,Company Provided,2015-05-13
CUST00145074,Bungalow,3,2,No,Solar,1988-06-15
CUST00069153,Flat,2,5,Yes,Solar,1992-12-09
CUST00021197,Terraced,3,4,No,Company Provided,2006-02-23
CUST00136017,Bungalow,3,4,No,Solar,1974-07-14
CUST00224060,Flat,1,4,Yes,Grid + Solar,1997-09-20
CUST00056597,Terraced,2,7,Yes,Company Provided,1973-12-05
CUST00136212,Semi-Detached,3,7,Yes,Grid + Solar,1975-10-30
CUST00193299,Flat,2,7,No,Company Provided,1984-04-01
CUST00001971,Bungalow,1,3,No,Grid + Solar,1974-10-12
CUST00180003,Bungalow,3,5,Yes,Company Provided,1998-05-03
CUST00150878,Bungalow,3,2,Yes,Solar,1977-11-09
CUST00235740,Semi-Detached,1,7,Yes,Solar,2013-06-18
CUST00193905,Terraced,3,2,Yes,Grid + Solar,1970-03-19
CUST00001108,Flat,1,6,No,Solar,2016-06-21
CUST00185937,Detached,3,7,No,Solar,1998-09-26
CUST00072512,Semi-Detached,1,7,No,Company Provided,2010-07-31
CUST00160692,Terraced,3,5,No,Company Provided,1982-12-06
CUST00186608,Terraced,2,5,Yes,Company Provided,2012-09-12
CUST00168166,Flat,1,6,No,Company Provided,2016-02-15
CUST00079386,Detached,2,7,No,Company Provided,1997-11-17
CUST00028600,Terraced,3,7,Yes,Company Provided,1983-11-19
CUST00106331,Terraced,3,6,Yes,Grid + Solar,2019-11-06
CUST00200391,Bungalow,1,6,No,Company Provided,1982-05-16
CUST00174312,Bungalow,2,6,Yes,Company Provided,1980-10-27
CUST00105336,Semi-Detached,3,3,No,Company Provided,1991-07-25
CUST00009508,Bungalow,2,5,No,Grid + Solar,2002-03-19
CUST00158994,Detached,2,4,No,Company Provided,2006-08-18
CUST00226300,Flat,2,3,No,Solar,1998-06-24
CUST00118892,Terraced,2,2,Yes,Solar,1998-12-16
CUST00048016,Terraced,2,3,Yes,Grid + Solar,1999-04-19
CUST00176499,Bungalow,1,5,No,Company Provided,1977-04-22
CUST00068925,Bungalow,2,3,Yes,Solar,2014-12-20
CUST00195851,Flat,3,7,Yes,Company Provided,2012-01-16
CUST00183231,Flat,3,5,Yes,Grid + Solar,1991-04-07
CUST00185224,Terraced,3,6,No,Grid + Solar,1974-04-26
CUST00082575,Terraced,1,4,Yes,Solar,1982-03-13
CUST00011451,Terraced,1,3,Yes,Grid + Solar,1979-03-17
CUST00153269,Bungalow,3,3,Yes,Grid + Solar,2002-05-07
CUST00243996,Semi-Detached,3,5,Yes,Solar,2001-05-09
CUST00051592,Semi-Detached,2,2,Yes,Grid + Solar,1979-07-24
CUST00193313,Terraced,3,6,Yes,Solar,1970-08-21
CUST00260159,Semi-Detached,3,2,Yes,Solar,1999-06-10
CUST00103917,Detached,2,2,No,Grid + Solar,2006-03-11
CUST00038163,Bungalow,2,5,Yes,Company Provided,1988-12-15
CUST00223473,Detached,2,5,No,Grid + Solar,1992-07-19
CUST00238743,Terraced,3,6,Yes,Company Provided,1979-01-14
CUST00250167,Terraced,1,3,No,Solar,2002-04-26
CUST00075213,Detached,1,5,No,Grid + Solar,1984-12-27
CUST00070433,Flat,2,6,Yes,Company Provided,1988-01-26
CUST00190700,Detached,3,3,Yes,Company Provided,1997-05-21
CUST00129721,Semi-Detached,2,2,Yes,Company Provided,1985-02-26
CUST00103392,Detached,1,2,No,Grid + Solar,1987-12-10
CUST00212431,Terraced,3,5,No,Company Provided,2005-03-23
CUST00242181,Semi-Detached,1,3,Yes,Grid + Solar,1982-01-13
CUST00147843,Flat,2,5,Yes,Solar,1996-10-12
CUST00185733,Semi-Detached,2,4,No,Company Provided,1997-09-20
CUST00086012,Detached,3,6,No,Solar,1998-11-02
CUST00173078,Flat,1,3,No,Grid + Solar,1997-06-12
CUST00224309,Bungalow,2,4,No,Grid + Solar,1984-10-29
CUST00057774,Semi-Detached,3,5,Yes,Solar,2010-08-04
CUST00205655,Detached,3,7,No,Solar,1995-08-22
CUST00032609,Bungalow,2,6,Yes,Solar,2002-10-16
CUST00105000,Terraced,2,3,No,Grid + Solar,2012-05-26
CUST00157472,Bungalow,1,7,Yes,Grid + Solar,1975-01-06
CUST00121415,Detached,2,6,Yes,Company Provided,1987-02-03
CUST00220396,Semi-Detached,1,4,No,Company Provided,2007-06-11
CUST00111885,Bungalow,1,5,Yes,Solar,1987-04-09
CUST00061700,Bungalow,2,4,No,Company Provided,2016-02-06
CUST00004046,Terraced,2,5,Yes,Grid + Solar,1982-09-02
CUST00141901,Terraced,2,5,Yes,Grid + Solar,1970-11-23
CUST00066855,Semi-Detached,2,3,No,Solar,1994-10-08
CUST00101960,Terraced,3,7,Yes,Solar,1985-06-27
CUST00074896,Bungalow,1,4,Yes,Solar,1999-01-13
