pay_id,shift_date,productivity
ENG02967,2026-07-16,5.69
ENG02967,2026-07-17,4.02
ENG02967,2026-07-18,4.62
ENG02967,2026-07-19,4.92
ENG02967,2026-07-20,6.85
ENG02967,2026-07-21,4.74
ENG02967,2026-07-22,7.52
ENG02967,2026-07-23,7.16
ENG02967,2026-07-24,5.1
ENG02967,2026-07-25,6.87
ENG02967,2026-07-26,6.99
ENG02967,2026-07-27,5.67
ENG02967,2026-07-28,5.95
ENG02967,2026-07-29,5.49
ENG02967,2026-07-30,6.73
ENG02967,2026-07-31,6.83
ENG02967,2026-08-01,4.16
ENG02967,2026-08-02,7.06
ENG02967,2026-08-03,4.4
ENG02967,2026-08-04,7.63
ENG02967,2026-08-05,5.94
ENG02968,2026-07-09,6.15
ENG02968,2026-07-10,6.37
ENG02968,2026-07-11,6.5
ENG02968,2026-07-12,6.29
ENG02968,2026-07-13,4.03
ENG02968,2026-07-14,7.17
ENG02968,2026-07-15,5.49
ENG02968,2026-07-16,5.63
ENG02968,2026-07-17,6.58
ENG02968,2026-07-18,7.62
ENG02968,2026-07-19,6.42
ENG02968,2026-07-20,4.4
ENG02968,2026-07-21,7.78
ENG02968,2026-07-22,6.99
ENG02968,2026-07-23,6.61
ENG02968,2026-07-24,7.6
ENG02968,2026-07-25,7.53
ENG02968,2026-07-26,4.94
ENG02968,2026-07-27,5.6
ENG02968,2026-07-28,4.61
ENG02968,2026-07-29,4.74
ENG02968,2026-07-30,5.19
ENG02968,2026-07-31,7.4
ENG02968,2026-08-01,5.04
ENG02968,2026-08-02,4.08
ENG02968,2026-08-03,4.57
ENG02968,2026-08-04,4.63
ENG02968,2026-08-05,5.84
ENG02969,2026-07-09,7.08
ENG02969,2026-07-10,4.72
ENG02969,2026-07-11,6.17
ENG02969,2026-07-12,6.09
ENG02969,2026-07-13,6.51
ENG02969,2026-07-14,4.07
ENG02969,2026-07-15,4.75
ENG02969,2026-07-16,7.88
ENG02969,2026-07-17,7.51
ENG02969,2026-07-18,5.61
ENG02969,2026-07-19,7.51
ENG02969,2026-07-20,4.05
ENG02969,2026-07-21,6.51
ENG02969,2026-07-22,4.57
ENG02969,2026-07-23,5.51
ENG02969,2026-07-24,6.81
ENG02969,2026-07-25,6.85
ENG02969,2026-07-26,6.93
ENG02969,2026-07-27,7.07
ENG02969,2026-07-28,6.19
ENG02969,2026-07-29,7.32
ENG02969,2026-07-30,4.21
ENG02969,2026-07-31,4.39
ENG02969,2026-08-01,7.59
ENG02969,2026-08-02,4.93
ENG02969,2026-08-03,5.12
ENG02969,2026-08-04,7.04
ENG02969,2026-08-05,4.91
ENG02970,2026-07-09,6.24
ENG02970,2026-07-10,7.63
ENG02970,2026-07-11,7.55
ENG02970,2026-07-12,7.46
ENG02970,2026-07-13,5.8
ENG02970,2026-07-14,5.26
ENG02970,2026-07-15,6.82
ENG02970,2026-07-16,7.89
ENG02970,2026-07-17,7.5
ENG02970,2026-07-18,5.85
ENG02970,2026-07-19,4.16
ENG02970,2026-07-20,5.68
ENG02970,2026-07-21,6.52
ENG02970,2026-07-22,6.16
ENG02970,2026-07-23,7.27
ENG02970,2026-07-24,6.64
ENG02970,2026-07-25,5.43
ENG02970,2026-07-26,4.32
ENG02970,2026-07-27,6.92
ENG02970,2026-07-28,5.2
ENG02970,2026-07-29,7.44
ENG02970,2026-07-30,4.5
ENG02970,2026-07-31,5.66
ENG02970,2026-08-01,6.09
ENG02970,2026-08-02,4.45
ENG02970,2026-08-03,5.45
ENG02970,2026-08-04,4.1
ENG02970,2026-08-05,8.0
ENG02971,2026-07-09,4.11
ENG02971,2026-07-10,4.83
ENG02971,2026-07-11,6.3
ENG02971,2026-07-12,7.17
ENG02971,2026-07-13,5.04
ENG02971,2026-07-14,7.92
ENG02971,2026-07-15,6.02
ENG02971,2026-07-16,6.11
ENG02971,2026-07-17,4.32
ENG02971,2026-07-18,4.1
ENG02971,2026-07-19,7.84
ENG02971,2026-07-20,4.92
ENG02971,2026-07-21,4.7
ENG02971,2026-07-22,6.35
ENG02971,2026-07-23,7.06
ENG02971,2026-07-24,7.76
ENG02971,2026-07-25,7.27
ENG02971,2026-07-26,4.6
ENG02971,2026-07-27,7.24
ENG02971,2026-07-28,6.97
ENG02971,2026-07-29,7.1
ENG02971,2026-07-30,4.7
ENG02971,2026-07-31,7.99
ENG02971,2026-08-01,4.65
ENG02971,2026-08-02,6.48
ENG02971,2026-08-03,4.48
ENG02971,2026-08-04,5.18
ENG02971,2026-08-05,4.03
ENG02972,2026-07-09,7.5
ENG02972,2026-07-10,6.34
ENG02972,2026-07-11,7.03
ENG02972,2026-07-12,7.99
ENG02972,2026-07-13,4.66
ENG02972,2026-07-14,7.53
ENG02972,2026-07-15,5.28
ENG02972,2026-07-16,4.27
ENG02972,2026-07-17,5.08
ENG02972,2026-07-18,7.12
ENG02972,2026-07-19,5.19
ENG02972,2026-07-20,5.37
ENG02972,2026-07-21,6.54
ENG02972,2026-07-22,7.55
ENG02972,2026-07-23,5.26
ENG02972,2026-07-24,4.69
ENG02972,2026-07-25,6.32
ENG02972,2026-07-26,5.68
ENG02972,2026-07-27,6.27
ENG02972,2026-07-28,4.57
ENG02972,2026-07-29,5.5
ENG02972,2026-07-30,5.63
ENG02972,2026-07-31,6.16
ENG02972,2026-08-01,5.67
ENG02972,2026-08-02,7.08
ENG02972,2026-08-03,4.57
ENG02972,2026-08-04,6.38
ENG02972,2026-08-05,4.77
ENG02973,2026-07-09,5.66
ENG02973,2026-07-10,7.99
ENG02973,2026-07-11,4.14
ENG02973,2026-07-12,6.48
ENG02973,2026-07-13,4.15
ENG02973,2026-07-14,4.31
ENG02973,2026-07-15,4.77
ENG02973,2026-07-16,5.84
ENG02973,2026-07-17,4.92
ENG02973,2026-07-18,4.51
ENG02973,2026-07-19,6.76
ENG02973,2026-07-20,7.88
ENG02973,2026-07-21,6.38
ENG02973,2026-07-22,6.22
ENG02973,2026-07-23,4.13
ENG02973,2026-07-24,6.1
ENG02973,2026-07-25,7.89
ENG02973,2026-07-26,4.61
ENG02973,2026-07-27,6.22
ENG02973,2026-07-28,5.96
ENG02973,2026-07-29,6.15
ENG02973,2026-07-30,5.42
ENG02973,2026-07-31,7.08
ENG02973,2026-08-01,6.66
ENG02973,2026-08-02,7.33
ENG02973,2026-08-03,7.0
ENG02973,2026-08-04,7.42
ENG02973,2026-08-05,4.93
ENG02974,2026-07-09,7.72
ENG02974,2026-07-10,5.87
ENG02974,2026-07-11,5.19
ENG02974,2026-07-12,5.42
ENG02974,2026-07-13,6.01
ENG02974,2026-07-14,6.96
ENG02974,2026-07-15,4.09
ENG02974,2026-07-16,7.9
ENG02974,2026-07-17,7.78
ENG02974,2026-07-18,4.41
ENG02974,2026-07-19,4.21
ENG02974,2026-07-20,4.43
ENG02974,2026-07-21,7.56
ENG02974,2026-07-22,7.83
ENG02974,2026-07-23,6.21
ENG02974,2026-07-24,6.3
ENG02974,2026-07-25,7.14
ENG02974,2026-07-26,7.9
ENG02974,2026-07-27,5.07
ENG02974,2026-07-28,7.1
ENG02974,2026-07-29,6.01
ENG02974,2026-07-30,4.05
ENG02974,2026-07-31,4.1
ENG02974,2026-08-01,5.06
ENG02974,2026-08-02,5.18
ENG02974,2026-08-03,6.82
ENG02974,2026-08-04,4.03
ENG02974,2026-08-05,5.26
ENG02975,2026-07-09,4.45
ENG02975,2026-07-10,6.48
ENG02975,2026-07-11,7.98
ENG02975,2026-07-12,5.72
ENG02975,2026-07-13,6.98
ENG02975,2026-07-14,4.04
ENG02975,2026-07-15,7.95
ENG02975,2026-07-16,5.4
ENG02975,2026-07-17,7.95
ENG02975,2026-07-18,4.18
ENG02975,2026-07-19,4.15
ENG02975,2026-07-20,4.87
ENG02975,2026-07-21,6.85
ENG02975,2026-07-22,7.67
ENG02975,2026-07-23,6.51
ENG02975,2026-07-24,6.66
ENG02975,2026-07-25,7.52
ENG02975,2026-07-26,5.6
ENG02975,2026-07-27,5.69
ENG02975,2026-07-28,7.32
ENG02975,2026-07-29,4.28
ENG02975,2026-07-30,4.06
ENG02975,2026-07-31,7.38
ENG02975,2026-08-01,4.92
ENG02975,2026-08-02,6.8
ENG02975,2026-08-03,6.13
ENG02975,2026-08-04,7.04
ENG02975,2026-08-05,4.62
ENG02976,2026-07-09,4.67
ENG02976,2026-07-10,6.37
ENG02976,2026-07-11,7.98
ENG02976,2026-07-12,5.57
ENG02976,2026-07-13,4.02
ENG02976,2026-07-14,7.0
ENG02976,2026-07-15,6.44
ENG02976,2026-07-16,5.72
ENG02976,2026-07-17,7.48
ENG02976,2026-07-18,7.55
ENG02976,2026-07-19,4.84
ENG02976,2026-07-20,6.55
ENG02976,2026-07-21,5.07
ENG02976,2026-07-22,7.77
ENG02976,2026-07-23,5.47
ENG02976,2026-07-24,5.61
ENG02976,2026-07-25,4.82
ENG02976,2026-07-26,7.14
ENG02976,2026-07-27,4.85
ENG02976,2026-07-28,7.57
ENG02976,2026-07-29,7.29
ENG02976,2026-07-30,4.83
ENG02976,2026-07-31,7.51
ENG02976,2026-08-01,5.11
ENG02976,2026-08-02,5.12
ENG02976,2026-08-03,5.46
ENG02976,2026-08-04,4.9
ENG02976,2026-08-05,5.86
ENG02977,2026-07-09,7.25
ENG02977,2026-07-10,5.58
ENG02977,2026-07-11,6.34
ENG02977,2026-07-12,6.61
ENG02977,2026-07-13,5.97
ENG02977,2026-07-14,4.04
ENG02977,2026-07-15,6.9
ENG02977,2026-07-16,5.28
ENG02977,2026-07-17,6.01
ENG02977,2026-07-18,6.02
ENG02977,2026-07-19,7.27
ENG02977,2026-07-20,7.77
ENG02977,2026-07-21,5.44
ENG02977,2026-07-22,4.28
ENG02977,2026-07-23,8.0
ENG02977,2026-07-24,6.26
ENG02977,2026-07-25,6.87
ENG02977,2026-07-26,4.4
ENG02977,2026-07-27,4.47
ENG02977,2026-07-28,5.11
ENG02977,2026-07-29,4.36
ENG02977,2026-07-30,7.25
ENG02977,2026-07-31,4.58
ENG02977,2026-08-01,4.25
ENG02977,2026-08-02,4.94
ENG02977,2026-08-03,5.13
ENG02977,2026-08-04,6.38
ENG02977,2026-08-05,7.6
ENG02978,2026-07-09,4.25
ENG02978,2026-07-10,7.49
ENG02978,2026-07-11,6.88
ENG02978,2026-07-12,7.89
ENG02978,2026-07-13,5.44
ENG02978,2026-07-14,6.31
ENG02978,2026-07-15,7.37
ENG02978,2026-07-16,7.75
ENG02978,2026-07-17,5.31
ENG02978,2026-07-18,4.21
ENG02978,2026-07-19,5.39
ENG02978,2026-07-20,7.36
ENG02978,2026-07-21,4.7
ENG02978,2026-07-22,5.75
ENG02978,2026-07-23,7.12
ENG02978,2026-07-24,5.78
ENG02978,2026-07-25,5.64
ENG02978,2026-07-26,4.15
ENG02978,2026-07-27,4.65
ENG02978,2026-07-28,6.37
ENG02978,2026-07-29,4.35
ENG02978,2026-07-30,5.93
ENG02978,2026-07-31,4.79
ENG02978,2026-08-01,7.16
ENG02978,2026-08-02,4.32
ENG02978,2026-08-03,5.78
ENG02978,2026-08-04,4.17
ENG02978,2026-08-05,6.61
ENG02979,2026-07-09,5.95
ENG02979,2026-07-10,4.54
ENG02979,2026-07-11,7.58
ENG02979,2026-07-12,4.13
ENG02979,2026-07-13,5.1
ENG02979,2026-07-14,6.31
ENG02979,2026-07-15,6.72
ENG02979,2026-07-16,4.62
ENG02979,2026-07-17,6.99
ENG02979,2026-07-18,6.59
ENG02979,2026-07-19,7.31
ENG02979,2026-07-20,4.81
ENG02979,2026-07-21,6.18
ENG02979,2026-07-22,6.75
ENG02979,2026-07-23,4.79
ENG02979,2026-07-24,5.75
ENG02979,2026-07-25,4.74
ENG02979,2026-07-26,5.14
ENG02979,2026-07-27,4.31
ENG02979,2026-07-28,6.18
ENG02979,2026-07-29,5.81
ENG02979,2026-07-30,6.1
ENG02979,2026-07-31,4.97
ENG02979,2026-08-01,7.29
ENG02979,2026-08-02,6.11
ENG02979,2026-08-03,4.84
ENG02979,2026-08-04,6.26
ENG02979,2026-08-05,6.55
ENG02980,2026-07-09,5.53
ENG02980,2026-07-10,4.83
ENG02980,2026-07-11,7.02
ENG02980,2026-07-12,7.74
ENG02980,2026-07-13,4.24
ENG02980,2026-07-14,7.96
ENG02980,2026-07-15,7.7
ENG02980,2026-07-16,7.15
ENG02980,2026-07-17,5.98
ENG02980,2026-07-18,6.18
ENG02980,2026-07-19,7.14
ENG02980,2026-07-20,6.52
ENG02980,2026-07-21,5.03
ENG02980,2026-07-22,5.84
ENG02980,2026-07-23,7.62
ENG02980,2026-07-24,6.07
ENG02980,2026-07-25,6.68
ENG02980,2026-07-26,4.11
ENG02980,2026-07-27,6.91
ENG02980,2026-07-28,4.05
ENG02980,2026-07-29,6.16
ENG02980,2026-07-30,7.3
ENG02980,2026-07-31,7.29
ENG02980,2026-08-01,7.29
ENG02980,2026-08-02,7.88
ENG02980,2026-08-03,4.64
ENG02980,2026-08-04,4.78
ENG02980,2026-08-05,4.93
ENG02981,2026-07-09,7.67
ENG02981,2026-07-10,5.35
ENG02981,2026-07-11,4.32
ENG02981,2026-07-12,4.02
ENG02981,2026-07-13,4.77
ENG02981,2026-07-14,6.45
ENG02981,2026-07-15,6.34
ENG02981,2026-07-16,5.88
ENG02981,2026-07-17,4.23
ENG02981,2026-07-18,7.88
ENG02981,2026-07-19,7.91
ENG02981,2026-07-20,5.82
ENG02981,2026-07-21,6.01
ENG02981,2026-07-22,4.26
ENG02981,2026-07-23,6.18
ENG02981,2026-07-24,6.11
ENG02981,2026-07-25,7.14
ENG02981,2026-07-26,4.38
ENG02981,2026-07-27,5.47
ENG02981,2026-07-28,4.86
ENG02981,2026-07-29,5.81
ENG02981,2026-07-30,4.53
ENG02981,2026-07-31,5.41
ENG02981,2026-08-01,5.98
ENG02981,2026-08-02,6.16
ENG02981,2026-08-03,6.59
ENG02981,2026-08-04,6.8
ENG02981,2026-08-05,5.6
ENG02982,2026-07-09,5.41
ENG02982,2026-07-10,5.28
ENG02982,2026-07-11,7.85
ENG02982,2026-07-12,6.05
ENG02982,2026-07-13,5.52
ENG02982,2026-07-14,4.79
ENG02982,2026-07-15,5.26
ENG02982,2026-07-16,4.18
ENG02982,2026-07-17,5.17
ENG02982,2026-07-18,4.17
ENG02982,2026-07-19,5.45
ENG02982,2026-07-20,7.65
ENG02982,2026-07-21,5.17
ENG02982,2026-07-22,7.78
ENG02982,2026-07-23,4.8
ENG02982,2026-07-24,7.63
ENG02982,2026-07-25,4.78
ENG02982,2026-07-26,4.63
ENG02982,2026-07-27,5.75
ENG02982,2026-07-28,5.04
ENG02982,2026-07-29,7.39
ENG02982,2026-07-30,7.98
ENG02982,2026-07-31,6.52
ENG02982,2026-08-01,4.96
ENG02982,2026-08-02,6.26
ENG02982,2026-08-03,5.57
ENG02982,2026-08-04,4.54
ENG02982,2026-08-05,5.11
ENG02983,2026-07-09,5.1
ENG02983,2026-07-10,7.14
ENG02983,2026-07-11,5.22
ENG02983,2026-07-12,4.18
ENG02983,2026-07-13,5.07
ENG02983,2026-07-14,4.92
ENG02983,2026-07-15,6.87
ENG02983,2026-07-16,5.94
ENG02983,2026-07-17,5.36
ENG02983,2026-07-18,6.88
ENG02983,2026-07-19,4.18
ENG02983,2026-07-20,6.85
ENG02983,2026-07-21,5.9
ENG02983,2026-07-22,5.04
ENG02983,2026-07-23,4.64
ENG02983,2026-07-24,4.21
ENG02983,2026-07-25,4.88
ENG02983,2026-07-26,5.47
ENG02983,2026-07-27,5.11
ENG02983,2026-07-28,5.28
ENG02983,2026-07-29,7.29
ENG02983,2026-07-30,7.59
ENG02983,2026-07-31,4.01
ENG02983,2026-08-01,6.71
ENG02983,2026-08-02,4.09
ENG02983,2026-08-03,6.51
ENG02983,2026-08-04,7.97
ENG02983,2026-08-05,5.55
ENG02984,2026-07-09,5.57
ENG02984,2026-07-10,4.69
ENG02984,2026-07-11,4.83
ENG02984,2026-07-12,4.05
ENG02984,2026-07-13,6.73
ENG02984,2026-07-14,4.01
ENG02984,2026-07-15,5.66
ENG02984,2026-07-16,4.42
ENG02984,2026-07-17,5.57
ENG02984,2026-07-18,4.97
ENG02984,2026-07-19,7.39
ENG02984,2026-07-20,5.54
ENG02984,2026-07-21,6.36
ENG02984,2026-07-22,6.75
ENG02984,2026-07-23,5.65
ENG02984,2026-07-24,7.27
ENG02984,2026-07-25,6.65
ENG02984,2026-07-26,6.72
ENG02984,2026-07-27,4.4
ENG02984,2026-07-28,6.72
ENG02984,2026-07-29,7.23
ENG02984,2026-07-30,4.72
ENG02984,2026-07-31,4.6
ENG02984,2026-08-01,4.94
ENG02984,2026-08-02,4.82
ENG02984,2026-08-03,6.61
ENG02984,2026-08-04,4.5
ENG02984,2026-08-05,6.18
ENG02985,2026-07-09,7.93
ENG02985,2026-07-10,7.27
ENG02985,2026-07-11,5.77
ENG02985,2026-07-12,5.42
ENG02985,2026-07-13,4.17
ENG02985,2026-07-14,4.43
ENG02985,2026-07-15,4.56
ENG02985,2026-07-16,6.28
ENG02985,2026-07-17,6.97
ENG02985,2026-07-18,4.69
ENG02985,2026-07-19,4.6
ENG02985,2026-07-20,5.42
ENG02985,2026-07-21,7.16
ENG02985,2026-07-22,6.57
ENG02985,2026-07-23,7.45
ENG02985,2026-07-24,6.94
ENG02985,2026-07-25,6.8
ENG02985,2026-07-26,7.38
ENG02985,2026-07-27,6.11
ENG02985,2026-07-28,6.57
ENG02985,2026-07-29,7.28
ENG02985,2026-07-30,6.53
ENG02985,2026-07-31,4.9
ENG02985,2026-08-01,4.93
ENG02985,2026-08-02,5.6
ENG02985,2026-08-03,4.36
ENG02985,2026-08-04,5.82
ENG02985,2026-08-05,7.6
ENG02986,2026-07-09,7.07
ENG02986,2026-07-10,6.87
ENG02986,2026-07-11,5.47
ENG02986,2026-07-12,6.34
ENG02986,2026-07-13,5.82
ENG02986,2026-07-14,7.1
ENG02986,2026-07-15,4.11
ENG02986,2026-07-16,6.85
ENG02986,2026-07-17,7.28
ENG02986,2026-07-18,6.54
ENG02986,2026-07-19,4.76
ENG02986,2026-07-20,6.3
ENG02986,2026-07-21,4.77
ENG02986,2026-07-22,6.35
ENG02986,2026-07-23,6.26
ENG02986,2026-07-24,7.47
ENG02986,2026-07-25,6.59
ENG02986,2026-07-26,4.86
ENG02986,2026-07-27,7.28
ENG02986,2026-07-28,5.21
ENG02986,2026-07-29,5.79
ENG02986,2026-07-30,5.86
ENG02986,2026-07-31,7.04
ENG02986,2026-08-01,5.0
ENG02986,2026-08-02,5.24
ENG02986,2026-08-03,4.55
ENG02986,2026-08-04,7.42
ENG02986,2026-08-05,4.27
ENG02987,2026-07-09,6.74
ENG02987,2026-07-10,5.5
ENG02987,2026-07-11,7.93
ENG02987,2026-07-12,6.64
ENG02987,2026-07-13,6.33
ENG02987,2026-07-14,4.52
ENG02987,2026-07-15,6.26
ENG02987,2026-07-16,6.24
ENG02987,2026-07-17,6.9
ENG02987,2026-07-18,4.11
ENG02987,2026-07-19,4.64
ENG02987,2026-07-20,7.13
ENG02987,2026-07-21,6.21
ENG02987,2026-07-22,4.96
ENG02987,2026-07-23,6.63
ENG02987,2026-07-24,4.81
ENG02987,2026-07-25,5.47
ENG02987,2026-07-26,5.11
ENG02987,2026-07-27,5.09
ENG02987,2026-07-28,4.58
ENG02987,2026-07-29,6.17
ENG02987,2026-07-30,6.71
ENG02987,2026-07-31,6.99
ENG02987,2026-08-01,5.7
ENG02987,2026-08-02,4.51
ENG02987,2026-08-03,5.37
ENG02987,2026-08-04,6.01
ENG02987,2026-08-05,7.53
ENG02988,2026-07-09,6.34
ENG02988,2026-07-10,6.04
ENG02988,2026-07-11,4.18
ENG02988,2026-07-12,6.01
ENG02988,2026-07-13,4.47
ENG02988,2026-07-14,6.92
ENG02988,2026-07-15,6.97
ENG02988,2026-07-16,5.06
ENG02988,2026-07-17,4.28
ENG02988,2026-07-18,4.05
ENG02988,2026-07-19,4.64
ENG02988,2026-07-20,6.86
ENG02988,2026-07-21,7.73
ENG02988,2026-07-22,6.72
ENG02988,2026-07-23,7.93
ENG02988,2026-07-24,4.6
ENG02988,2026-07-25,6.44
ENG02988,2026-07-26,4.98
ENG02988,2026-07-27,5.61
ENG02988,2026-07-28,7.05
ENG02988,2026-07-29,7.44
ENG02988,2026-07-30,6.93
ENG02988,2026-07-31,5.97
ENG02988,2026-08-01,4.08
ENG02988,2026-08-02,6.68
ENG02988,2026-08-03,5.14
ENG02988,2026-08-04,5.31
ENG02988,2026-08-05,7.38
ENG02989,2026-07-09,7.73
ENG02989,2026-07-10,7.18
ENG02989,2026-07-11,6.06
ENG02989,2026-07-12,5.25
ENG02989,2026-07-13,7.37
ENG02989,2026-07-14,4.36
ENG02989,2026-07-15,6.01
ENG02989,2026-07-16,7.89
ENG02989,2026-07-17,7.68
ENG02989,2026-07-18,5.69
ENG02989,2026-07-19,6.02
ENG02989,2026-07-20,6.48
ENG02989,2026-07-21,7.92
ENG02989,2026-07-22,7.06
ENG02989,2026-07-23,5.5
ENG02989,2026-07-24,7.08
ENG02989,2026-07-25,5.83
ENG02989,2026-07-26,6.16
ENG02989,2026-07-27,4.15
ENG02989,2026-07-28,4.15
ENG02989,2026-07-29,4.87
ENG02989,2026-07-30,7.59
ENG02989,2026-07-31,4.47
ENG02989,2026-08-01,7.01
ENG02989,2026-08-02,7.51
ENG02989,2026-08-03,7.79
ENG02989,2026-08-04,7.05
ENG02989,2026-08-05,7.86
ENG02990,2026-07-09,5.97
ENG02990,2026-07-10,6.71
ENG02990,2026-07-11,5.86
ENG02990,2026-07-12,6.76
ENG02990,2026-07-13,5.36
ENG02990,2026-07-14,5.8
ENG02990,2026-07-15,5.13
ENG02990,2026-07-16,4.84
ENG02990,2026-07-17,6.28
ENG02990,2026-07-18,6.07
ENG02990,2026-07-19,5.83
ENG02990,2026-07-20,4.67
ENG02990,2026-07-21,4.62
ENG02990,2026-07-22,5.98
ENG02990,2026-07-23,5.56
ENG02990,2026-07-24,7.1
ENG02990,2026-07-25,4.08
ENG02990,2026-07-26,5.34
ENG02990,2026-07-27,5.7
ENG02990,2026-07-28,7.03
ENG02990,2026-07-29,7.06
ENG02990,2026-07-30,7.51
ENG02990,2026-07-31,7.4
ENG02990,2026-08-01,6.4
ENG02990,2026-08-02,5.37
ENG02990,2026-08-03,7.64
ENG02990,2026-08-04,7.73
ENG02990,2026-08-05,5.65
ENG02991,2026-07-09,4.73
ENG02991,2026-07-10,6.46
ENG02991,2026-07-11,5.84
ENG02991,2026-07-12,4.09
ENG02991,2026-07-13,7.5
ENG02991,2026-07-14,7.46
ENG02991,2026-07-15,6.71
ENG02991,2026-07-16,7.49
ENG02991,2026-07-17,5.18
ENG02991,2026-07-18,7.58
ENG02991,2026-07-19,6.26
ENG02991,2026-07-20,7.19
ENG02991,2026-07-21,4.05
ENG02991,2026-07-22,7.4
ENG02991,2026-07-23,5.53
ENG02991,2026-07-24,6.97
ENG02991,2026-07-25,7.65
ENG02991,2026-07-26,6.28
ENG02991,2026-07-27,5.16
ENG02991,2026-07-28,6.07
ENG02991,2026-07-29,7.39
ENG02991,2026-07-30,4.82
ENG02991,2026-07-31,7.89
ENG02991,2026-08-01,4.15
ENG02991,2026-08-02,4.93
ENG02991,2026-08-03,5.73
ENG02991,2026-08-04,7.69
ENG02991,2026-08-05,7.25
ENG02992,2026-07-09,5.94
ENG02992,2026-07-10,5.55
ENG02992,2026-07-11,6.9
ENG02992,2026-07-12,5.39
ENG02992,2026-07-13,4.34
ENG02992,2026-07-14,6.35
ENG02992,2026-07-15,6.77
ENG02992,2026-07-16,7.75
ENG02992,2026-07-17,6.54
ENG02992,2026-07-18,7.89
ENG02992,2026-07-19,7.44
ENG02992,2026-07-20,6.05
ENG02992,2026-07-21,5.47
ENG02992,2026-07-22,5.6
ENG02992,2026-07-23,6.9
ENG02992,2026-07-24,6.86
ENG02992,2026-07-25,4.03
ENG02992,2026-07-26,5.04
ENG02992,2026-07-27,4.02
ENG02992,2026-07-28,7.27
ENG02992,2026-07-29,7.5
ENG02992,2026-07-30,5.65
ENG02992,2026-07-31,6.86
ENG02992,2026-08-01,5.48
ENG02992,2026-08-02,5.59
ENG02992,2026-08-03,7.44
ENG02992,2026-08-04,6.35
ENG02992,2026-08-05,5.49
ENG02993,2026-07-09,7.82
ENG02993,2026-07-10,7.76
ENG02993,2026-07-11,4.41
ENG02993,2026-07-12,5.61
ENG02993,2026-07-13,6.14
ENG02993,2026-07-14,4.43
ENG02993,2026-07-15,6.16
ENG02993,2026-07-16,5.15
ENG02993,2026-07-17,5.24
ENG02993,2026-07-18,7.92
ENG02993,2026-07-19,4.7
ENG02993,2026-07-20,6.72
ENG02993,2026-07-21,5.54
ENG02993,2026-07-22,4.27
ENG02993,2026-07-23,6.13
ENG02993,2026-07-24,7.31
ENG02993,2026-07-25,7.24
ENG02993,2026-07-26,7.26
ENG02993,2026-07-27,7.72
ENG02993,2026-07-28,7.43
ENG02993,2026-07-29,6.9
ENG02993,2026-07-30,6.27
ENG02993,2026-07-31,4.83
ENG02993,2026-08-01,4.58
ENG02993,2026-08-02,6.22
ENG02993,2026-08-03,5.79
ENG02993,2026-08-04,6.93
ENG02993,2026-08-05,7.59
ENG02994,2026-07-09,5.08
ENG02994,2026-07-10,5.85
ENG02994,2026-07-11,6.23
ENG02994,2026-07-12,5.97
ENG02994,2026-07-13,4.43
ENG02994,2026-07-14,5.54
ENG02994,2026-07-15,5.07
ENG02994,2026-07-16,6.75
ENG02994,2026-07-17,5.8
ENG02994,2026-07-18,4.8
ENG02994,2026-07-19,5.07
ENG02994,2026-07-20,6.91
ENG02994,2026-07-21,4.23
ENG02994,2026-07-22,6.54
ENG02994,2026-07-23,5.93
ENG02994,2026-07-24,4.86
ENG02994,2026-07-25,5.92
ENG02994,2026-07-26,5.98
ENG02994,2026-07-27,6.06
ENG02994,2026-07-28,5.81
ENG02994,2026-07-29,7.96
ENG02994,2026-07-30,4.16
ENG02994,2026-07-31,7.53
ENG02994,2026-08-01,7.26
ENG02994,2026-08-02,5.09
ENG02994,2026-08-03,4.07
ENG02994,2026-08-04,4.57
ENG02994,2026-08-05,4.19
ENG02995,2026-07-09,5.15
ENG02995,2026-07-10,7.57
ENG02995,2026-07-11,5.88
ENG02995,2026-07-12,5.21
ENG02995,2026-07-13,6.37
ENG02995,2026-07-14,5.54
ENG02995,2026-07-15,4.27
ENG02995,2026-07-16,6.42
ENG02995,2026-07-17,4.85
ENG02995,2026-07-18,6.71
ENG02995,2026-07-19,5.13
ENG02995,2026-07-20,5.73
ENG02995,2026-07-21,4.15
ENG02995,2026-07-22,5.29
ENG02995,2026-07-23,4.82
ENG02995,2026-07-24,7.0
ENG02995,2026-07-25,5.13
ENG02995,2026-07-26,4.35
ENG02995,2026-07-27,7.23
ENG02995,2026-07-28,5.09
ENG02995,2026-07-29,6.07
ENG02995,2026-07-30,7.95
ENG02995,2026-07-31,6.18
ENG02995,2026-08-01,4.36
ENG02995,2026-08-02,6.15
ENG02995,2026-08-03,6.31
ENG02995,2026-08-04,4.66
ENG02995,2026-08-05,7.58
ENG02996,2026-07-09,5.22
ENG02996,2026-07-10,4.05
ENG02996,2026-07-11,4.24
ENG02996,2026-07-12,7.06
ENG02996,2026-07-13,7.31
ENG02996,2026-07-14,5.28
ENG02996,2026-07-15,5.29
ENG02996,2026-07-16,6.35
ENG02996,2026-07-17,7.58
ENG02996,2026-07-18,5.94
ENG02996,2026-07-19,7.66
ENG02996,2026-07-20,5.51
ENG02996,2026-07-21,7.68
ENG02996,2026-07-22,5.14
ENG02996,2026-07-23,6.56
ENG02996,2026-07-24,7.77
ENG02996,2026-07-25,4.89
