customer_id,repair_date,repair_type,parts_changed,fault_code,fault_reason
CUST00201492,2026-07-29,Emergency,Part_Z17,F30,System error occurred due to component failure
CUST00201493,2026-07-25,Emergency,Part_Z17,F69,System error occurred due to component failure
CUST00201494,2026-07-29,Emergency,Part_F0,F27,System error occurred due to component failure
CUST00201495,2026-07-25,Emergency,Part_L3,F78,System error occurred due to component failure
CUST00201496,2026-07-28,Emergency,Part_Y7,F30,System error occurred due to component failure
CUST00201497,2026-07-23,Emergency,Part_M10,F69,System error occurred due to component failure
CUST00201498,2026-07-27,Emergency,Part_Q15,F92,System error occurred due to component failure
CUST00201499,2026-07-27,Emergency,Part_Q11,F30,System error occurred due to component failure
CUST00201500,2026-07-26,Emergency,Part_F8,F69,System error occurred due to component failure
CUST00201501,2026-07-27,Emergency,Part_H5,F53,System error occurred due to component failure
CUST00201502,2026-07-23,Emergency,Part_A13,F53,System error occurred due to component failure
CUST00201503,2026-07-27,Emergency,Part_R16,F73,System error occurred due to component failure
CUST00201504,2026-07-23,Emergency,Part_C12,F78,System error occurred due to component failure
CUST00201505,2026-07-29,Emergency,Part_F0,F27,System error occurred due to component failure
CUST00201506,2026-07-25,Emergency,Part_M10,F44,System error occurred due to component failure
CUST00201507,2026-07-28,Emergency,Part_Q11,F64,System error occurred due to component failure
CUST00201508,2026-07-24,Emergency,Part_F0,F78,System error occurred due to component failure
CUST00201509,2026-07-28,Emergency,Part_A13,F59,System error occurred due to component failure
CUST00201510,2026-07-29,Emergency,Part_D18,F82,System error occurred due to component failure
CUST00201511,2026-07-26,Emergency,Part_F0,F92,System error occurred due to component failure
CUST00201512,2026-07-29,Emergency,Part_F0,F44,System error occurred due to component failure
CUST00201513,2026-07-24,Emergency,Part_F0,F30,System error occurred due to component failure
CUST00201514,2026-07-25,Emergency,Part_R9,F16,System error occurred due to component failure
CUST00201515,2026-07-23,Emergency,Part_Y7,F16,System error occurred due to component failure
CUST00201516,2026-07-23,Emergency,Part_P4,F53,System error occurred due to component failure
CUST00201517,2026-07-28,Emergency,Part_C14,F78,System error occurred due to component failure
CUST00201518,2026-07-23,Emergency,Part_R9,F27,System error occurred due to component failure
CUST00201519,2026-07-26,Emergency,Part_M10,F27,System error occurred due to component failure
CUST00201520,2026-07-25,Emergency,Part_F0,F78,System error occurred due to component failure
CUST00201521,2026-07-26,Emergency,Part_Y7,F73,System error occurred due to component failure
CUST00201522,2026-07-23,Emergency,Part_Y7,F69,System error occurred due to component failure
CUST00201523,2026-07-27,Emergency,Part_Y1,F30,System error occurred due to component failure
CUST00201524,2026-07-25,Emergency,Part_Q15,F82,System error occurred due to component failure
CUST00201525,2026-07-29,Emergency,Part_D18,F78,System error occurred due to component failure
CUST00201526,2026-07-26,Emergency,Part_U2,F92,System error occurred due to component failure
CUST00201527,2026-07-25,Emergency,Part_A13,F30,System error occurred due to component failure
CUST00201528,2026-07-27,Emergency,Part_X6,F16,System error occurred due to component failure
CUST00201529,2026-07-27,Emergency,Part_C12,F44,System error occurred due to component failure
CUST00201530,2026-07-27,Emergency,Part_D18,F82,System error occurred due to component failure
CUST00201531,2026-07-26,Emergency,Part_Q15,F53,System error occurred due to component failure
CUST00201532,2026-07-26,Emergency,Part_C14,F53,System error occurred due to component failure
CUST00201533,2026-07-29,Emergency,Part_Y7,F27,System error occurred due to component failure
CUST00201534,2026-07-26,Emergency,Part_F8,F11,System error occurred due to component failure
CUST00201535,2026-07-26,Emergency,Part_F0,F82,System error occurred due to component failure
CUST00201536,2026-07-28,Emergency,Part_U2,F82,System error occurred due to component failure
CUST00201537,2026-07-26,Emergency,Part_U2,F73,System error occurred due to component failure
CUST00201538,2026-07-23,Emergency,Part_Q11,F16,System error occurred due to component failure
CUST00201539,2026-07-29,Emergency,Part_A13,F16,System error occurred due to component failure
CUST00201540,2026-07-27,Emergency,Part_C12,F27,System error occurred due to component failure
CUST00201541,2026-07-27,Emergency,Part_H5,F82,System error occurred due to component failure
CUST00201542,2026-07-28,Emergency,Part_R9,F78,System error occurred due to component failure
CUST00201543,2026-07-23,Emergency,Part_R9,F16,System error occurred due to component failure
CUST00201544,2026-07-26,Emergency,Part_Q11,F82,System error occurred due to component failure
CUST00201545,2026-07-26,Emergency,Part_U2,F78,System error occurred due to component failure
CUST00201546,2026-07-28,Emergency,Part_U2,F59,System error occurred due to component failure
CUST00201547,2026-07-24,Emergency,Part_H5,F53,System error occurred due to component failure
CUST00201548,2026-07-29,Emergency,Part_R9,F16,System error occurred due to component failure
CUST00201549,2026-07-24,Emergency,Part_P4,F78,System error occurred due to component failure
CUST00201550,2026-07-27,Emergency,Part_C14,F78,System error occurred due to component failure
CUST00201551,2026-07-26,Emergency,Part_Z17,F64,System error occurred due to component failure
CUST00201552,2026-07-24,Emergency,Part_U2,F59,System error occurred due to component failure
CUST00201553,2026-07-24,Emergency,Part_Q15,F73,System error occurred due to component failure
CUST00201554,2026-07-26,Emergency,Part_F0,F59,System error occurred due to component failure
CUST00201555,2026-07-23,Emergency,Part_M10,F78,System error occurred due to component failure
CUST00201556,2026-07-28,Emergency,Part_Q11,F73,System error occurred due to component failure
CUST00201557,2026-07-27,Emergency,Part_D18,F73,System error occurred due to component failure
CUST00201558,2026-07-29,Emergency,Part_H5,F30,System error occurred due to component failure
CUST00201559,2026-07-28,Emergency,Part_P4,F78,System error occurred due to component failure
CUST00201560,2026-07-25,Emergency,Part_R16,F30,System error occurred due to component failure
CUST00201561,2026-07-23,Emergency,Part_Y1,F11,System error occurred due to component failure
CUST00201562,2026-07-25,Emergency,Part_R16,F27,System error occurred due to component failure
CUST00201563,2026-07-24,Emergency,Part_F8,F73,System error occurred due to component failure
CUST00201564,2026-07-26,Emergency,Part_A13,F44,System error occurred due to component failure
CUST00201565,2026-07-25,Emergency,Part_R16,F69,System error occurred due to component failure
CUST00201566,2026-07-26,Emergency,Part_Y1,F53,System error occurred due to component failure
CUST00201567,2026-07-27,Emergency,Part_C14,F73,System error occurred due to component failure
CUST00201568,2026-07-26,Emergency,Part_R9,F27,System error occurred due to component failure
CUST00201569,2026-07-28,Emergency,Part_N19,F53,System error occurred due to component failure
CUST00201570,2026-07-26,Emergency,Part_F0,F53,System error occurred due to component failure
CUST00201571,2026-07-27,Emergency,Part_U2,F78,System error occurred due to component failure
CUST00201572,2026-07-28,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00201573,2026-07-25,Emergency,Part_F0,F11,System error occurred due to component failure
CUST00201574,2026-07-29,Emergency,Part_C14,F44,System error occurred due to component failure
CUST00201575,2026-07-26,Emergency,Part_Y1,F78,System error occurred due to component failure
CUST00201576,2026-07-29,Emergency,Part_R16,F69,System error occurred due to component failure
CUST00201577,2026-07-29,Emergency,Part_N19,F27,System error occurred due to component failure
CUST00201578,2026-07-29,Emergency,Part_H5,F11,System error occurred due to component failure
CUST00201579,2026-07-24,Emergency,Part_F0,F11,System error occurred due to component failure
CUST00201580,2026-07-26,Emergency,Part_P4,F64,System error occurred due to component failure
CUST00201581,2026-07-28,Emergency,Part_R16,F64,System error occurred due to component failure
CUST00201582,2026-07-27,Emergency,Part_Y1,F69,System error occurred due to component failure
CUST00201583,2026-07-24,Emergency,Part_Q11,F44,System error occurred due to component failure
CUST00201584,2026-07-24,Emergency,Part_N19,F78,System error occurred due to component failure
CUST00201585,2026-07-24,Emergency,Part_F8,F59,System error occurred due to component failure
CUST00201586,2026-07-24,Emergency,Part_X6,F59,System error occurred due to component failure
CUST00201587,2026-07-24,Emergency,Part_F0,F78,System error occurred due to component failure
CUST00201588,2026-07-26,Emergency,Part_U2,F82,System error occurred due to component failure
CUST00201589,2026-07-24,Emergency,Part_L3,F11,System error occurred due to component failure
CUST00201590,2026-07-29,Emergency,Part_F0,F30,System error occurred due to component failure
CUST00201591,2026-07-26,Emergency,Part_H5,F78,System error occurred due to component failure
CUST00201592,2026-07-28,Emergency,Part_Q15,F78,System error occurred due to component failure
CUST00201593,2026-07-25,Emergency,Part_C14,F16,System error occurred due to component failure
CUST00201594,2026-07-23,Emergency,Part_F8,F78,System error occurred due to component failure
CUST00201595,2026-07-25,Emergency,Part_Y1,F11,System error occurred due to component failure
CUST00201596,2026-07-24,Emergency,Part_P4,F27,System error occurred due to component failure
CUST00201597,2026-07-25,Emergency,Part_Y7,F69,System error occurred due to component failure
CUST00201598,2026-07-23,Emergency,Part_U2,F73,System error occurred due to component failure
CUST00201599,2026-07-27,Emergency,Part_Y7,F11,System error occurred due to component failure
CUST00201600,2026-07-29,Emergency,Part_R16,F53,System error occurred due to component failure
CUST00201601,2026-07-27,Emergency,Part_M10,F30,System error occurred due to component failure
CUST00201602,2026-07-27,Emergency,Part_H5,F44,System error occurred due to component failure
CUST00201603,2026-07-27,Emergency,Part_Z17,F27,System error occurred due to component failure
CUST00201604,2026-07-26,Emergency,Part_F8,F11,System error occurred due to component failure
CUST00201605,2026-07-26,Emergency,Part_N19,F11,System error occurred due to component failure
CUST00201606,2026-07-24,Emergency,Part_C12,F53,System error occurred due to component failure
CUST00201607,2026-07-23,Emergency,Part_C14,F64,System error occurred due to component failure
CUST00201608,2026-07-29,Emergency,Part_R9,F78,System error occurred due to component failure
CUST00201609,2026-07-23,Emergency,Part_Q11,F11,System error occurred due to component failure
CUST00201610,2026-07-24,Emergency,Part_Y7,F64,System error occurred due to component failure
CUST00201611,2026-07-29,Emergency,Part_N19,F78,System error occurred due to component failure
CUST00201612,2026-07-29,Emergency,Part_R9,F53,System error occurred due to component failure
CUST00201613,2026-07-23,Emergency,Part_Q11,F11,System error occurred due to component failure
CUST00201614,2026-07-26,Emergency,Part_C14,F27,System error occurred due to component failure
CUST00201615,2026-07-27,Emergency,Part_R9,F64,System error occurred due to component failure
CUST00201616,2026-07-23,Emergency,Part_Z17,F82,System error occurred due to component failure
CUST00201617,2026-07-27,Emergency,Part_Y1,F53,System error occurred due to component failure
CUST00201618,2026-07-28,Emergency,Part_X6,F16,System error occurred due to component failure
CUST00201619,2026-07-25,Emergency,Part_A13,F30,System error occurred due to component failure
CUST00201620,2026-07-25,Emergency,Part_P4,F82,System error occurred due to component failure
CUST00201621,2026-07-23,Emergency,Part_L3,F64,System error occurred due to component failure
CUST00201622,2026-07-25,Emergency,Part_Q15,F27,System error occurred due to component failure
CUST00201623,2026-07-27,Emergency,Part_L3,F69,System error occurred due to component failure
CUST00201624,2026-07-23,Emergency,Part_F0,F82,System error occurred due to component failure
CUST00201625,2026-07-24,Emergency,Part_C14,F27,System error occurred due to component failure
CUST00201626,2026-07-23,Emergency,Part_F8,F92,System error occurred due to component failure
CUST00201627,2026-07-23,Emergency,Part_Z17,F27,System error occurred due to component failure
CUST00201628,2026-07-28,Emergency,Part_Y7,F11,System error occurred due to component failure
CUST00201629,2026-07-29,Emergency,Part_M10,F92,System error occurred due to component failure
CUST00201630,2026-07-29,Emergency,Part_Q11,F11,System error occurred due to component failure
CUST00201631,2026-07-26,Emergency,Part_Q11,F16,System error occurred due to component failure
CUST00201632,2026-07-23,Emergency,Part_X6,F27,System error occurred due to component failure
CUST00201633,2026-07-23,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00201634,2026-07-26,Emergency,Part_P4,F59,System error occurred due to component failure
CUST00201635,2026-07-27,Emergency,Part_H5,F78,System error occurred due to component failure
CUST00201636,2026-07-29,Emergency,Part_C14,F64,System error occurred due to component failure
CUST00201637,2026-07-28,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00201638,2026-07-29,Emergency,Part_R16,F16,System error occurred due to component failure
CUST00201639,2026-07-24,Emergency,Part_C14,F82,System error occurred due to component failure
CUST00201640,2026-07-28,Emergency,Part_F8,F44,System error occurred due to component failure
CUST00201641,2026-07-24,Emergency,Part_M10,F78,System error occurred due to component failure
CUST00201642,2026-07-25,Emergency,Part_R16,F64,System error occurred due to component failure
CUST00201643,2026-07-25,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00201644,2026-07-28,Emergency,Part_R9,F78,System error occurred due to component failure
CUST00201645,2026-07-27,Emergency,Part_C14,F73,System error occurred due to component failure
CUST00201646,2026-07-27,Emergency,Part_L3,F78,System error occurred due to component failure
CUST00201647,2026-07-27,Emergency,Part_F8,F82,System error occurred due to component failure
CUST00201648,2026-07-25,Emergency,Part_R9,F69,System error occurred due to component failure
CUST00201649,2026-07-26,Emergency,Part_Q15,F30,System error occurred due to component failure
CUST00201650,2026-07-29,Emergency,Part_P4,F53,System error occurred due to component failure
CUST00201651,2026-07-28,Emergency,Part_F0,F92,System error occurred due to component failure
CUST00201652,2026-07-24,Emergency,Part_N19,F69,System error occurred due to component failure
CUST00201653,2026-07-24,Emergency,Part_D18,F16,System error occurred due to component failure
CUST00201654,2026-07-27,Emergency,Part_Q15,F30,System error occurred due to component failure
CUST00201655,2026-07-23,Emergency,Part_C14,F11,System error occurred due to component failure
CUST00201656,2026-07-28,Emergency,Part_M10,F44,System error occurred due to component failure
CUST00201657,2026-07-27,Emergency,Part_Q11,F69,System error occurred due to component failure
CUST00201658,2026-07-29,Emergency,Part_C12,F69,System error occurred due to component failure
CUST00201659,2026-07-29,Emergency,Part_Z17,F11,System error occurred due to component failure
CUST00201660,2026-07-28,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00201661,2026-07-29,Emergency,Part_Q11,F11,System error occurred due to component failure
CUST00201662,2026-07-28,Emergency,Part_C14,F64,System error occurred due to component failure
CUST00201663,2026-07-25,Emergency,Part_R9,F69,System error occurred due to component failure
CUST00201664,2026-07-28,Emergency,Part_R9,F27,System error occurred due to component failure
CUST00201665,2026-07-26,Emergency,Part_U2,F73,System error occurred due to component failure
CUST00201666,2026-07-25,Emergency,Part_C14,F73,System error occurred due to component failure
CUST00201667,2026-07-28,Emergency,Part_Z17,F82,System error occurred due to component failure
CUST00201668,2026-07-28,Emergency,Part_U2,F73,System error occurred due to component failure
CUST00201669,2026-07-25,Emergency,Part_F0,F69,System error occurred due to component failure
CUST00201670,2026-07-26,Emergency,Part_Y7,F27,System error occurred due to component failure
CUST00201671,2026-07-27,Emergency,Part_F8,F53,System error occurred due to component failure
CUST00201672,2026-07-26,Emergency,Part_H5,F69,System error occurred due to component failure
CUST00201673,2026-07-23,Emergency,Part_D18,F11,System error occurred due to component failure
CUST00201674,2026-07-29,Emergency,Part_Q15,F27,System error occurred due to component failure
CUST00201675,2026-07-24,Emergency,Part_C12,F78,System error occurred due to component failure
CUST00201676,2026-07-26,Emergency,Part_Q11,F53,System error occurred due to component failure
CUST00201677,2026-07-25,Emergency,Part_Q15,F53,System error occurred due to component failure
CUST00201678,2026-07-29,Emergency,Part_Y1,F16,System error occurred due to component failure
CUST00201679,2026-07-25,Emergency,Part_N19,F78,System error occurred due to component failure
CUST00201680,2026-07-24,Emergency,Part_Y1,F73,System error occurred due to component failure
CUST00201681,2026-07-23,Emergency,Part_P4,F64,System error occurred due to component failure
CUST00201682,2026-07-28,Emergency,Part_H5,F78,System error occurred due to component failure
CUST00201683,2026-07-26,Emergency,Part_C12,F30,System error occurred due to component failure
CUST00201684,2026-07-26,Emergency,Part_M10,F92,System error occurred due to component failure
CUST00201685,2026-07-26,Emergency,Part_F8,F92,System error occurred due to component failure
CUST00201686,2026-07-27,Emergency,Part_A13,F69,System error occurred due to component failure
CUST00201687,2026-07-24,Emergency,Part_L3,F82,System error occurred due to component failure
CUST00201688,2026-07-28,Emergency,Part_M10,F53,System error occurred due to component failure
CUST00201689,2026-07-23,Emergency,Part_C12,F78,System error occurred due to component failure
CUST00201690,2026-07-24,Emergency,Part_A13,F78,System error occurred due to component failure
CUST00201691,2026-07-26,Emergency,Part_F0,F92,System error occurred due to component failure
CUST00201692,2026-07-23,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00201693,2026-07-27,Emergency,Part_Q15,F78,System error occurred due to component failure
CUST00201694,2026-07-24,Emergency,Part_M10,F44,System error occurred due to component failure
CUST00201695,2026-07-29,Emergency,Part_Q11,F78,System error occurred due to component failure
CUST00201696,2026-07-28,Emergency,Part_D18,F44,System error occurred due to component failure
CUST00201697,2026-07-23,Emergency,Part_C12,F16,System error occurred due to component failure
CUST00201698,2026-07-25,Emergency,Part_N19,F64,System error occurred due to component failure
CUST00201699,2026-07-25,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00201700,2026-07-27,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00201701,2026-07-27,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00201702,2026-07-24,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00201703,2026-07-29,Emergency,Part_C14,F92,System error occurred due to component failure
CUST00201704,2026-07-29,Emergency,Part_P4,F92,System error occurred due to component failure
CUST00201705,2026-07-24,Emergency,Part_Q11,F82,System error occurred due to component failure
CUST00201706,2026-07-28,Emergency,Part_Y7,F44,System error occurred due to component failure
CUST00201707,2026-07-26,Emergency,Part_N19,F82,System error occurred due to component failure
CUST00201708,2026-07-25,Emergency,Part_Z17,F27,System error occurred due to component failure
CUST00201709,2026-07-25,Emergency,Part_X6,F16,System error occurred due to component failure
CUST00201710,2026-07-29,Emergency,Part_F0,F78,System error occurred due to component failure
CUST00201711,2026-07-24,Emergency,Part_N19,F64,System error occurred due to component failure
CUST00201712,2026-07-28,Emergency,Part_R16,F44,System error occurred due to component failure
CUST00201713,2026-07-27,Emergency,Part_R16,F27,System error occurred due to component failure
CUST00201714,2026-07-23,Emergency,Part_Q15,F82,System error occurred due to component failure
CUST00201715,2026-07-24,Emergency,Part_N19,F16,System error occurred due to component failure
CUST00201716,2026-07-28,Emergency,Part_P4,F53,System error occurred due to component failure
CUST00201717,2026-07-27,Emergency,Part_U2,F73,System error occurred due to component failure
CUST00201718,2026-07-27,Emergency,Part_M10,F69,System error occurred due to component failure
CUST00201719,2026-07-25,Emergency,Part_C12,F59,System error occurred due to component failure
CUST00201720,2026-07-24,Emergency,Part_U2,F92,System error occurred due to component failure
CUST00201721,2026-07-25,Emergency,Part_Z17,F27,System error occurred due to component failure
CUST00201722,2026-07-25,Emergency,Part_F0,F78,System error occurred due to component failure
CUST00201723,2026-07-25,Emergency,Part_Q15,F78,System error occurred due to component failure
CUST00201724,2026-07-23,Emergency,Part_D18,F69,System error occurred due to component failure
CUST00201725,2026-07-28,Emergency,Part_F0,F27,System error occurred due to component failure
CUST00201726,2026-07-28,Emergency,Part_F0,F78,System error occurred due to component failure
CUST00201727,2026-07-26,Emergency,Part_R16,F78,System error occurred due to component failure
CUST00201728,2026-07-24,Emergency,Part_F8,F44,System error occurred due to component failure
CUST00201729,2026-07-28,Emergency,Part_U2,F69,System error occurred due to component failure
CUST00201730,2026-07-29,Emergency,Part_Q11,F27,System error occurred due to component failure
CUST00201731,2026-07-29,Emergency,Part_M10,F27,System error occurred due to component failure
CUST00201732,2026-07-28,Emergency,Part_C14,F11,System error occurred due to component failure
CUST00201733,2026-07-25,Emergency,Part_Z17,F92,System error occurred due to component failure
CUST00201734,2026-07-28,Emergency,Part_Y1,F69,System error occurred due to component failure
CUST00201735,2026-07-26,Emergency,Part_A13,F69,System error occurred due to component failure
CUST00201736,2026-07-24,Emergency,Part_C12,F27,System error occurred due to component failure
CUST00201737,2026-07-27,Emergency,Part_H5,F16,System error occurred due to component failure
CUST00201738,2026-07-28,Emergency,Part_Q11,F78,System error occurred due to component failure
CUST00201739,2026-07-25,Emergency,Part_C14,F64,System error occurred due to component failure
CUST00201740,2026-07-23,Emergency,Part_Q15,F44,System error occurred due to component failure
CUST00201741,2026-07-24,Emergency,Part_R16,F11,System error occurred due to component failure
CUST00201742,2026-07-25,Emergency,Part_Q11,F59,System error occurred due to component failure
CUST00201743,2026-07-27,Emergency,Part_D18,F27,System error occurred due to component failure
CUST00201744,2026-07-25,Emergency,Part_R16,F44,System error occurred due to component failure
CUST00201745,2026-07-28,Emergency,Part_M10,F53,System error occurred due to component failure
CUST00201746,2026-07-26,Emergency,Part_A13,F69,System error occurred due to component failure
CUST00201747,2026-07-28,Emergency,Part_D18,F11,System error occurred due to component failure
CUST00201748,2026-07-28,Emergency,Part_R9,F64,System error occurred due to component failure
CUST00201749,2026-07-23,Emergency,Part_F8,F64,System error occurred due to component failure
CUST00201750,2026-07-28,Emergency,Part_D18,F11,System error occurred due to component failure
CUST00201751,2026-07-23,Emergency,Part_P4,F30,System error occurred due to component failure
CUST00201752,2026-07-26,Emergency,Part_Q11,F27,System error occurred due to component failure
CUST00201753,2026-07-28,Emergency,Part_Z17,F82,System error occurred due to component failure
CUST00201754,2026-07-29,Emergency,Part_R16,F53,System error occurred due to component failure
CUST00201755,2026-07-27,Emergency,Part_Q15,F64,System error occurred due to component failure
CUST00201756,2026-07-28,Emergency,Part_F0,F82,System error occurred due to component failure
CUST00201757,2026-07-24,Emergency,Part_P4,F53,System error occurred due to component failure
CUST00201758,2026-07-26,Emergency,Part_P4,F30,System error occurred due to component failure
CUST00201759,2026-07-24,Emergency,Part_R9,F44,System error occurred due to component failure
CUST00201760,2026-07-26,Emergency,Part_P4,F44,System error occurred due to component failure
CUST00201761,2026-07-23,Emergency,Part_X6,F64,System error occurred due to component failure
CUST00201762,2026-07-23,Emergency,Part_F0,F59,System error occurred due to component failure
CUST00201763,2026-07-26,Emergency,Part_Q15,F30,System error occurred due to component failure
CUST00201764,2026-07-29,Emergency,Part_Q15,F11,System error occurred due to component failure
CUST00201765,2026-07-24,Emergency,Part_P4,F30,System error occurred due to component failure
CUST00201766,2026-07-23,Emergency,Part_P4,F73,System error occurred due to component failure
CUST00201767,2026-07-29,Emergency,Part_Y7,F73,System error occurred due to component failure
CUST00201768,2026-07-28,Emergency,Part_M10,F78,System error occurred due to component failure
CUST00201769,2026-07-23,Emergency,Part_Q11,F64,System error occurred due to component failure
CUST00201770,2026-07-29,Emergency,Part_D18,F69,System error occurred due to component failure
CUST00201771,2026-07-27,Emergency,Part_P4,F73,System error occurred due to component failure
CUST00201772,2026-07-24,Emergency,Part_M10,F11,System error occurred due to component failure
CUST00201773,2026-07-26,Emergency,Part_C12,F27,System error occurred due to component failure
CUST00201774,2026-07-28,Emergency,Part_Y1,F73,System error occurred due to component failure
CUST00201775,2026-07-26,Emergency,Part_R16,F82,System error occurred due to component failure
CUST00201776,2026-07-23,Emergency,Part_L3,F27,System error occurred due to component failure
CUST00201777,2026-07-25,Emergency,Part_A13,F73,System error occurred due to component failure
CUST00201778,2026-07-24,Emergency,Part_R16,F92,System error occurred due to component failure
CUST00201779,2026-07-29,Emergency,Part_P4,F11,System error occurred due to component failure
CUST00201780,2026-07-28,Emergency,Part_F8,F11,System error occurred due to component failure
CUST00201781,2026-07-25,Emergency,Part_C12,F30,System error occurred due to component failure
CUST00201782,2026-07-28,Emergency,Part_H5,F16,System error occurred due to component failure
CUST00201783,2026-07-27,Emergency,Part_F8,F59,System error occurred due to component failure
CUST00201784,2026-07-27,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00201785,2026-07-27,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00201786,2026-07-29,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00201787,2026-07-29,Emergency,Part_L3,F92,System error occurred due to component failure
CUST00201788,2026-07-25,Emergency,Part_R16,F27,System error occurred due to component failure
CUST00201789,2026-07-26,Emergency,Part_C12,F73,System error occurred due to component failure
CUST00201790,2026-07-26,Emergency,Part_P4,F78,System error occurred due to component failure
CUST00201791,2026-07-29,Emergency,Part_F8,F53,System error occurred due to component failure
CUST00201792,2026-07-29,Emergency,Part_H5,F64,System error occurred due to component failure
CUST00201793,2026-07-28,Emergency,Part_R16,F69,System error occurred due to component failure
CUST00201794,2026-07-26,Emergency,Part_Z17,F30,System error occurred due to component failure
CUST00201795,2026-07-26,Emergency,Part_R9,F44,System error occurred due to component failure
CUST00201796,2026-07-26,Emergency,Part_H5,F82,System error occurred due to component failure
CUST00201797,2026-07-23,Emergency,Part_Y7,F82,System error occurred due to component failure
CUST00201798,2026-07-29,Emergency,Part_Y1,F73,System error occurred due to component failure
CUST00201799,2026-07-24,Emergency,Part_R16,F44,System error occurred due to component failure
CUST00201800,2026-07-28,Emergency,Part_R9,F11,System error occurred due to component failure
CUST00201801,2026-07-26,Emergency,Part_L3,F16,System error occurred due to component failure
CUST00201802,2026-07-27,Emergency,Part_Z17,F64,System error occurred due to component failure
CUST00201803,2026-07-24,Emergency,Part_X6,F92,System error occurred due to component failure
CUST00201804,2026-07-25,Emergency,Part_F0,F11,System error occurred due to component failure
CUST00201805,2026-07-28,Emergency,Part_U2,F59,System error occurred due to component failure
CUST00201806,2026-07-28,Emergency,Part_Z17,F27,System error occurred due to component failure
CUST00201807,2026-07-23,Emergency,Part_R9,F30,System error occurred due to component failure
CUST00201808,2026-07-28,Emergency,Part_N19,F82,System error occurred due to component failure
CUST00201809,2026-07-25,Emergency,Part_L3,F78,System error occurred due to component failure
CUST00201810,2026-07-27,Emergency,Part_A13,F64,System error occurred due to component failure
CUST00201811,2026-07-23,Emergency,Part_Z17,F27,System error occurred due to component failure
CUST00201812,2026-07-23,Emergency,Part_R16,F16,System error occurred due to component failure
CUST00201813,2026-07-28,Emergency,Part_Y1,F53,System error occurred due to component failure
CUST00201814,2026-07-28,Emergency,Part_M10,F44,System error occurred due to component failure
CUST00201815,2026-07-28,Emergency,Part_P4,F30,System error occurred due to component failure
CUST00201816,2026-07-26,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00201817,2026-07-27,Emergency,Part_A13,F59,System error occurred due to component failure
CUST00201818,2026-07-29,Emergency,Part_Q11,F44,System error occurred due to component failure
CUST00201819,2026-07-27,Emergency,Part_Q15,F30,System error occurred due to component failure
CUST00201820,2026-07-23,Emergency,Part_F0,F64,System error occurred due to component failure
CUST00201821,2026-07-27,Emergency,Part_H5,F11,System error occurred due to component failure
CUST00201822,2026-07-25,Emergency,Part_Y1,F69,System error occurred due to component failure
CUST00201823,2026-07-28,Emergency,Part_U2,F30,System error occurred due to component failure
CUST00201824,2026-07-26,Emergency,Part_H5,F16,System error occurred due to component failure
CUST00201825,2026-07-26,Emergency,Part_Q15,F69,System error occurred due to component failure
CUST00201826,2026-07-23,Emergency,Part_P4,F16,System error occurred due to component failure
CUST00201827,2026-07-26,Emergency,Part_L3,F92,System error occurred due to component failure
CUST00201828,2026-07-23,Emergency,Part_F8,F11,System error occurred due to component failure
CUST00201829,2026-07-28,Emergency,Part_Q15,F78,System error occurred due to component failure
CUST00201830,2026-07-23,Emergency,Part_F0,F78,System error occurred due to component failure
CUST00201831,2026-07-27,Emergency,Part_F8,F69,System error occurred due to component failure
CUST00201832,2026-07-24,Emergency,Part_Q11,F73,System error occurred due to component failure
CUST00201833,2026-07-27,Emergency,Part_A13,F16,System error occurred due to component failure
CUST00201834,2026-07-29,Emergency,Part_R9,F59,System error occurred due to component failure
CUST00201835,2026-07-23,Emergency,Part_C14,F44,System error occurred due to component failure
CUST00201836,2026-07-25,Emergency,Part_L3,F11,System error occurred due to component failure
CUST00201837,2026-07-29,Emergency,Part_F8,F78,System error occurred due to component failure
CUST00201838,2026-07-29,Emergency,Part_A13,F78,System error occurred due to component failure
CUST00201839,2026-07-26,Emergency,Part_P4,F73,System error occurred due to component failure
CUST00201840,2026-07-26,Emergency,Part_F8,F59,System error occurred due to component failure
CUST00201841,2026-07-27,Emergency,Part_Q11,F27,System error occurred due to component failure
CUST00201842,2026-07-28,Emergency,Part_P4,F44,System error occurred due to component failure
CUST00201843,2026-07-27,Emergency,Part_F8,F73,System error occurred due to component failure
CUST00201844,2026-07-27,Emergency,Part_F0,F82,System error occurred due to component failure
CUST00201845,2026-07-27,Emergency,Part_C14,F11,System error occurred due to component failure
CUST00201846,2026-07-27,Emergency,Part_Y1,F27,System error occurred due to component failure
