customer_id,property_type,number_of_floors,rooms,have_gas_pipeline,external_or_internal_electricity_source,property_built_date
CUST00043384,Detached,1,4,Yes,Solar,2014-08-18
CUST00014991,Bungalow,2,6,No,Company Provided,1997-07-28
CUST00030682,Bungalow,3,6,No,Company Provided,2018-08-01
CUST00170644,Detached,1,5,Yes,Company Provided,1994-12-08
CUST00228957,Semi-Detached,2,3,Yes,Solar,2006-07-22
CUST00031208,Bungalow,2,6,Yes,Grid + Solar,2014-04-23
CUST00265652,Detached,3,5,No,Solar,1983-07-31
CUST00083394,Detached,1,6,Yes,Company Provided,1972-11-02
CUST00235612,Bungalow,1,3,Yes,Company Provided,2010-06-27
CUST00062445,Semi-Detached,3,7,Yes,Grid + Solar,2013-11-25
CUST00156792,Semi-Detached,1,2,Yes,Grid + Solar,1997-09-26
CUST00226816,Semi-Detached,3,6,No,Grid + Solar,2016-05-06
CUST00061292,Terraced,3,7,No,Solar,1979-06-13
CUST00035135,Detached,3,2,No,Solar,2014-09-07
CUST00184906,Bungalow,3,7,Yes,Solar,2017-10-19
CUST00097243,Bungalow,3,2,Yes,Company Provided,1999-03-10
CUST00139736,Terraced,1,7,Yes,Company Provided,1996-04-03
CUST00170398,Semi-Detached,3,3,Yes,Solar,1982-12-23
CUST00180769,Detached,3,4,No,Company Provided,1986-05-14
CUST00258947,Flat,1,5,Yes,Grid + Solar,1974-06-06
CUST00259754,Bungalow,3,3,Yes,Solar,2016-05-03
CUST00138321,Detached,3,4,Yes,Company Provided,1979-04-26
CUST00170597,Detached,1,2,Yes,Grid + Solar,1979-10-21
CUST00098271,Semi-Detached,3,6,No,Solar,1990-02-27
CUST00058781,Bungalow,3,4,No,Solar,1977-10-12
CUST00147616,Terraced,1,7,No,Grid + Solar,2013-06-28
CUST00021135,Flat,2,3,No,Solar,1995-06-15
CUST00024587,Flat,1,4,No,Company Provided,1989-07-22
CUST00197778,Flat,2,7,No,Grid + Solar,2007-06-12
CUST00087257,Semi-Detached,1,4,No,Grid + Solar,2000-12-05
CUST00216475,Flat,3,5,No,Solar,1998-11-28
CUST00137683,Detached,2,7,No,Solar,2010-09-06
CUST00124958,Detached,2,7,No,Grid + Solar,2010-09-15
CUST00029156,Detached,3,2,Yes,Company Provided,2010-10-30
CUST00179777,Detached,2,3,Yes,Solar,1976-05-28
CUST00065406,Detached,3,4,Yes,Company Provided,1985-09-12
CUST00238812,Flat,3,7,No,Grid + Solar,1999-11-14
CUST00182400,Bungalow,1,4,No,Solar,2013-02-17
CUST00123351,Semi-Detached,2,6,No,Solar,2014-04-11
CUST00200073,Flat,2,5,No,Solar,1986-10-31
CUST00033504,Terraced,3,6,No,Grid + Solar,1982-06-26
CUST00113997,Semi-Detached,1,6,Yes,Solar,2005-09-08
CUST00258205,Bungalow,3,4,Yes,Company Provided,1979-06-30
CUST00218400,Terraced,1,4,No,Company Provided,2000-08-13
CUST00167958,Detached,1,5,No,Grid + Solar,2009-03-13
CUST00107277,Bungalow,2,7,Yes,Grid + Solar,1982-09-25
CUST00198567,Terraced,2,4,No,Solar,1970-01-15
CUST00093805,Flat,1,3,No,Solar,1988-12-09
CUST00005742,Flat,3,7,Yes,Company Provided,2000-05-03
CUST00049058,Detached,2,2,Yes,Grid + Solar,2012-12-05
CUST00029386,Semi-Detached,2,5,Yes,Company Provided,2011-05-21
CUST00028117,Semi-Detached,2,5,Yes,Grid + Solar,1973-04-03
CUST00266879,Flat,2,6,No,Company Provided,2008-07-16
CUST00237559,Semi-Detached,3,4,Yes,Solar,1995-01-13
CUST00226788,Terraced,1,7,No,Solar,1996-03-17
CUST00211051,Semi-Detached,1,3,No,Solar,2006-07-06
CUST00238793,Flat,1,5,No,Grid + Solar,1990-04-01
CUST00032313,Terraced,1,2,No,Grid + Solar,1978-12-17
CUST00072924,Bungalow,1,3,No,Grid + Solar,2003-11-12
CUST00186801,Detached,3,2,Yes,Company Provided,1992-03-07
CUST00160599,Bungalow,1,6,Yes,Solar,2010-09-26
CUST00219358,Bungalow,3,2,No,Company Provided,2010-11-06
CUST00023193,Bungalow,3,3,No,Grid + Solar,1975-11-12
CUST00050919,Terraced,3,6,No,Company Provided,2012-06-18
CUST00053190,Flat,3,3,Yes,Grid + Solar,1984-03-23
CUST00208478,Semi-Detached,2,7,No,Solar,1994-12-02
CUST00010302,Detached,3,4,Yes,Company Provided,1978-04-02
CUST00023677,Bungalow,2,3,No,Grid + Solar,1985-11-08
CUST00005406,Semi-Detached,2,2,No,Solar,1993-03-02
CUST00127717,Terraced,1,2,Yes,Company Provided,1986-03-17
CUST00161813,Bungalow,2,2,Yes,Solar,1973-11-12
CUST00097878,Detached,2,7,No,Solar,2010-07-25
CUST00082340,Bungalow,2,7,Yes,Company Provided,1996-05-13
CUST00158324,Flat,1,5,No,Company Provided,1994-08-04
CUST00068871,Semi-Detached,3,7,No,Company Provided,1997-02-09
CUST00263199,Bungalow,1,5,Yes,Solar,1994-09-26
CUST00009197,Bungalow,3,3,No,Solar,1991-01-26
CUST00049481,Flat,1,5,Yes,Company Provided,2001-11-02
CUST00116272,Semi-Detached,2,5,No,Solar,1982-09-11
CUST00229482,Bungalow,3,7,No,Grid + Solar,1972-02-27
CUST00157326,Detached,1,5,Yes,Solar,1987-02-03
CUST00169681,Terraced,1,2,Yes,Company Provided,2010-09-13
CUST00110826,Flat,1,3,No,Grid + Solar,1998-12-20
CUST00267257,Semi-Detached,2,6,No,Solar,2009-03-13
CUST00078645,Bungalow,3,4,No,Grid + Solar,2012-02-19
CUST00149689,Bungalow,2,5,Yes,Company Provided,2000-10-22
CUST00024332,Terraced,3,4,No,Solar,1985-02-02
CUST00119395,Flat,2,4,No,Company Provided,1999-12-05
CUST00034704,Detached,3,4,Yes,Solar,1971-08-25
CUST00092500,Flat,3,4,No,Company Provided,1974-05-12
CUST00106863,Semi-Detached,1,6,Yes,Solar,2014-10-14
CUST00108437,Semi-Detached,3,3,No,Company Provided,2008-06-04
CUST00166238,Semi-Detached,3,4,Yes,Solar,1976-10-12
CUST00131298,Terraced,3,3,No,Solar,1978-03-10
CUST00091186,Detached,3,3,Yes,Grid + Solar,2001-01-25
CUST00141516,Flat,3,6,No,Grid + Solar,1980-06-14
CUST00050622,Flat,2,7,Yes,Grid + Solar,1973-01-23
CUST00119961,Semi-Detached,3,7,Yes,Grid + Solar,2012-08-26
CUST00143273,Semi-Detached,3,2,No,Company Provided,1979-10-26
CUST00208144,Detached,3,2,Yes,Solar,1983-11-09
CUST00115851,Detached,1,5,No,Solar,2002-10-26
CUST00116889,Terraced,2,2,No,Grid + Solar,2017-10-06
CUST00149926,Terraced,2,5,No,Company Provided,1977-03-29
CUST00162141,Terraced,1,2,No,Company Provided,2004-03-02
CUST00238534,Semi-Detached,3,6,No,Solar,1970-02-14
CUST00240026,Detached,2,5,No,Company Provided,2014-06-09
CUST00089054,Detached,3,7,Yes,Solar,2000-08-14
CUST00075888,Flat,1,2,Yes,Company Provided,1989-08-27
CUST00145974,Terraced,2,4,Yes,Grid + Solar,2006-03-21
CUST00264603,Terraced,3,3,No,Solar,1979-02-13
CUST00203998,Flat,1,5,No,Company Provided,2011-11-02
CUST00128909,Semi-Detached,3,7,Yes,Company Provided,1983-11-29
CUST00013787,Terraced,3,3,Yes,Company Provided,1970-12-26
CUST00210891,Semi-Detached,2,7,Yes,Company Provided,2007-01-07
CUST00239078,Bungalow,3,5,No,Company Provided,1987-10-17
CUST00175304,Semi-Detached,2,2,No,Company Provided,1990-08-04
CUST00136826,Terraced,2,6,No,Grid + Solar,1976-09-15
CUST00147293,Flat,3,6,Yes,Company Provided,1977-06-16
CUST00061769,Flat,1,3,Yes,Solar,1998-03-15
CUST00248851,Semi-Detached,3,5,No,Solar,1988-07-18
CUST00054055,Bungalow,3,3,Yes,Grid + Solar,2006-02-08
CUST00086779,Semi-Detached,3,5,Yes,Grid + Solar,1993-08-25
CUST00044677,Semi-Detached,3,6,No,Grid + Solar,2012-07-15
CUST00163496,Detached,1,5,No,Solar,2012-12-28
CUST00252792,Detached,1,5,No,Solar,2004-02-16
CUST00225291,Detached,2,5,No,Solar,1983-05-26
CUST00093268,Flat,2,3,Yes,Company Provided,2010-09-06
CUST00036026,Flat,2,6,No,Solar,2009-01-23
CUST00176866,Semi-Detached,2,4,No,Solar,2006-11-27
CUST00201088,Detached,3,5,Yes,Solar,2012-07-22
CUST00136848,Terraced,1,2,Yes,Company Provided,1981-03-07
CUST00249315,Bungalow,2,6,Yes,Solar,1977-06-05
CUST00190344,Terraced,3,7,No,Grid + Solar,1998-10-03
CUST00088323,Semi-Detached,3,6,Yes,Solar,1977-08-24
CUST00044361,Detached,1,2,No,Company Provided,1990-01-07
CUST00155023,Flat,1,7,Yes,Solar,1970-05-23
CUST00009144,Bungalow,1,6,No,Grid + Solar,1996-11-01
CUST00105369,Detached,3,2,Yes,Company Provided,1997-12-07
CUST00168630,Bungalow,3,3,No,Company Provided,1979-06-29
CUST00140254,Terraced,3,3,Yes,Solar,1993-02-16
CUST00097407,Semi-Detached,3,4,Yes,Grid + Solar,1985-07-21
CUST00245536,Semi-Detached,3,6,Yes,Grid + Solar,1981-01-29
CUST00057571,Flat,2,7,Yes,Company Provided,2004-02-15
CUST00190642,Flat,2,5,Yes,Grid + Solar,2012-08-22
CUST00108139,Bungalow,2,7,No,Company Provided,2001-02-21
CUST00233701,Detached,1,2,No,Solar,1975-04-24
CUST00025375,Detached,2,3,No,Company Provided,2012-04-25
CUST00167526,Terraced,1,6,Yes,Solar,1986-08-29
CUST00014286,Detached,3,4,Yes,Solar,2019-03-01
CUST00157168,Flat,1,3,Yes,Solar,1981-04-30
CUST00006286,Detached,1,6,Yes,Solar,2018-06-16
CUST00206503,Semi-Detached,3,5,Yes,Solar,1988-01-30
CUST00074028,Terraced,2,3,Yes,Solar,1973-09-15
CUST00182098,Detached,2,7,No,Solar,1998-07-25
CUST00044943,Bungalow,2,6,No,Solar,2018-02-09
CUST00088721,Detached,2,3,No,Solar,1984-10-03
CUST00089673,Flat,2,5,Yes,Grid + Solar,2015-10-20
CUST00068696,Terraced,2,2,No,Company Provided,1971-10-03
CUST00065125,Detached,3,5,Yes,Solar,1997-07-21
CUST00130033,Semi-Detached,2,5,No,Grid + Solar,1987-02-07
CUST00066420,Terraced,2,3,Yes,Company Provided,1983-06-24
CUST00096227,Semi-Detached,1,7,Yes,Grid + Solar,1993-01-24
CUST00141607,Terraced,2,7,No,Solar,1988-09-09
CUST00165241,Terraced,1,6,Yes,Company Provided,1997-02-06
CUST00234731,Terraced,3,3,No,Grid + Solar,2010-04-08
CUST00026831,Bungalow,2,4,Yes,Solar,2006-12-02
CUST00091411,Detached,3,2,Yes,Grid + Solar,1998-03-23
CUST00204934,Bungalow,3,5,Yes,Grid + Solar,1992-01-16
CUST00074828,Bungalow,3,4,Yes,Company Provided,1983-01-23
CUST00232247,Detached,1,6,Yes,Grid + Solar,1983-02-19
CUST00051677,Flat,2,4,No,Solar,1995-02-09
CUST00045163,Terraced,2,2,Yes,Company Provided,2007-08-10
CUST00050462,Semi-Detached,1,3,Yes,Solar,1986-10-11
CUST00036981,Bungalow,2,6,No,Solar,1996-01-02
CUST00088111,Detached,3,6,No,Grid + Solar,1978-09-08
CUST00053605,Terraced,3,3,No,Grid + Solar,2011-02-12
CUST00229156,Detached,2,3,No,Solar,2015-10-22
CUST00157485,Detached,3,4,Yes,Solar,2000-05-05
CUST00218048,Semi-Detached,1,5,Yes,Company Provided,2015-04-20
CUST00228676,Semi-Detached,1,5,No,Company Provided,1993-01-14
CUST00092589,Bungalow,1,2,No,Company Provided,1980-05-22
CUST00242349,Detached,3,6,Yes,Company Provided,1988-09-07
CUST00005003,Terraced,2,4,Yes,Company Provided,1977-03-01
CUST00119567,Detached,1,3,No,Grid + Solar,2006-08-17
CUST00195044,Bungalow,1,3,Yes,Grid + Solar,2006-08-26
CUST00080326,Terraced,3,3,Yes,Grid + Solar,2008-12-02
CUST00159303,Detached,1,6,No,Company Provided,1994-02-16
CUST00064403,Bungalow,1,4,Yes,Solar,2005-10-21
CUST00220646,Terraced,2,3,Yes,Grid + Solar,1983-03-26
CUST00168374,Detached,3,7,Yes,Grid + Solar,1999-07-08
CUST00146074,Terraced,3,6,Yes,Grid + Solar,1999-12-16
CUST00217440,Bungalow,1,5,No,Company Provided,1990-05-17
CUST00191903,Bungalow,3,2,Yes,Company Provided,1981-04-09
CUST00059803,Semi-Detached,1,2,No,Company Provided,1971-01-11
CUST00122367,Semi-Detached,1,4,No,Solar,2011-05-06
CUST00147784,Semi-Detached,3,2,Yes,Company Provided,1978-03-31
CUST00071192,Bungalow,1,6,Yes,Grid + Solar,2015-06-23
CUST00150337,Flat,1,3,Yes,Grid + Solar,2007-10-02
CUST00226935,Terraced,1,5,Yes,Grid + Solar,2000-09-25
CUST00201053,Terraced,2,4,Yes,Solar,1980-02-01
CUST00017730,Bungalow,2,7,No,Company Provided,2013-02-08
CUST00166195,Terraced,3,7,Yes,Solar,1983-09-13
CUST00118901,Semi-Detached,1,7,No,Grid + Solar,2000-03-25
CUST00262727,Detached,1,4,Yes,Solar,2013-03-21
CUST00146794,Flat,1,7,No,Solar,1991-10-11
CUST00076324,Semi-Detached,2,5,No,Solar,1997-12-17
CUST00096873,Bungalow,2,5,Yes,Company Provided,2004-01-03
CUST00186097,Flat,2,5,No,Company Provided,1986-12-19
CUST00026219,Detached,2,6,No,Grid + Solar,2016-02-19
CUST00128762,Flat,1,2,Yes,Grid + Solar,1991-09-29
CUST00246917,Bungalow,3,7,No,Solar,1993-08-09
CUST00209546,Bungalow,1,2,Yes,Solar,2017-03-24
CUST00076469,Bungalow,3,3,Yes,Company Provided,1975-01-04
CUST00150156,Terraced,2,7,No,Solar,1990-12-09
CUST00057051,Semi-Detached,1,7,No,Company Provided,2014-06-20
CUST00258487,Detached,2,6,Yes,Solar,2000-06-15
CUST00157797,Semi-Detached,1,6,Yes,Company Provided,1987-10-21
CUST00210518,Terraced,3,2,Yes,Grid + Solar,1985-02-25
CUST00046259,Flat,1,3,Yes,Company Provided,2000-03-16
CUST00270840,Flat,1,5,Yes,Grid + Solar,1990-10-28
CUST00117573,Detached,1,5,No,Grid + Solar,2007-09-10
CUST00254114,Flat,1,6,Yes,Grid + Solar,2005-12-04
CUST00050450,Semi-Detached,2,5,Yes,Solar,2001-04-08
CUST00106815,Flat,1,5,No,Grid + Solar,1983-10-13
CUST00217962,Bungalow,2,6,No,Grid + Solar,2001-05-29
CUST00065002,Detached,2,7,No,Solar,1973-11-21
CUST00059949,Terraced,1,5,No,Company Provided,1977-05-18
CUST00108982,Semi-Detached,2,7,Yes,Company Provided,1975-05-31
CUST00014000,Detached,3,3,No,Company Provided,2008-06-07
CUST00212522,Detached,2,5,No,Grid + Solar,1970-12-15
CUST00251679,Terraced,1,5,Yes,Solar,2018-12-22
CUST00248295,Flat,3,7,No,Grid + Solar,2010-03-12
CUST00107457,Bungalow,3,3,No,Company Provided,1999-06-30
CUST00118077,Flat,2,4,Yes,Grid + Solar,2016-05-06
CUST00153846,Detached,2,5,No,Solar,2019-04-05
CUST00261322,Semi-Detached,2,3,No,Solar,2017-01-21
CUST00155622,Terraced,2,2,No,Solar,1999-06-03
CUST00215537,Detached,2,5,Yes,Company Provided,2012-08-14
CUST00010076,Semi-Detached,1,4,Yes,Company Provided,2009-09-02
CUST00193025,Flat,3,3,Yes,Company Provided,1989-04-03
CUST00262771,Flat,1,2,No,Grid + Solar,2011-02-12
CUST00077528,Flat,3,5,Yes,Company Provided,1989-01-11
CUST00066665,Detached,3,2,Yes,Grid + Solar,1988-09-19
CUST00077807,Bungalow,3,4,Yes,Solar,1972-08-06
CUST00042518,Semi-Detached,3,5,Yes,Grid + Solar,1980-04-11
CUST00026503,Semi-Detached,3,3,Yes,Solar,1998-03-19
CUST00132944,Detached,2,5,Yes,Company Provided,1998-04-20
CUST00130142,Detached,1,7,Yes,Solar,1997-07-11
CUST00039981,Detached,2,2,Yes,Solar,1993-04-17
CUST00048038,Detached,1,5,Yes,Company Provided,2019-03-17
CUST00259576,Semi-Detached,3,6,No,Solar,1988-08-20
CUST00222908,Terraced,1,4,No,Solar,2014-08-28
CUST00264337,Semi-Detached,1,2,No,Solar,2012-11-08
CUST00187716,Semi-Detached,1,5,Yes,Company Provided,1992-03-22
CUST00190614,Bungalow,2,4,No,Company Provided,2014-01-28
CUST00212930,Terraced,1,5,Yes,Company Provided,2015-10-29
CUST00158695,Bungalow,2,3,Yes,Solar,2012-04-27
CUST00108269,Terraced,2,4,No,Company Provided,1984-08-31
CUST00037991,Bungalow,2,5,Yes,Grid + Solar,1986-11-20
CUST00040051,Flat,3,7,Yes,Solar,1992-11-26
CUST00040272,Detached,2,2,Yes,Company Provided,2007-03-23
CUST00110456,Bungalow,1,4,Yes,Solar,1970-09-06
CUST00112798,Flat,1,7,No,Company Provided,1988-08-26
CUST00256964,Terraced,2,4,No,Grid + Solar,1990-08-18
CUST00267193,Detached,3,3,Yes,Company Provided,2019-10-23
CUST00036847,Detached,2,6,No,Company Provided,1974-09-30
CUST00068785,Semi-Detached,3,4,No,Grid + Solar,1997-03-20
CUST00085141,Flat,2,6,No,Solar,1984-06-06
CUST00099819,Bungalow,3,7,No,Grid + Solar,1985-09-03
CUST00155188,Flat,1,5,Yes,Solar,2008-09-22
CUST00042441,Semi-Detached,2,7,Yes,Company Provided,1977-11-25
CUST00005092,Bungalow,2,3,Yes,Solar,1974-06-02
CUST00259111,Detached,2,3,No,Solar,2003-06-25
CUST00134082,Flat,2,5,Yes,Solar,1988-11-17
CUST00109801,Detached,3,6,No,Company Provided,1978-03-20
CUST00000534,Flat,1,5,Yes,Grid + Solar,2017-02-07
CUST00254306,Semi-Detached,1,2,No,Solar,2011-07-17
CUST00041493,Semi-Detached,2,6,No,Solar,1987-03-02
CUST00100625,Bungalow,1,6,Yes,Grid + Solar,1994-09-10
CUST00078686,Flat,2,2,Yes,Solar,1980-08-24
CUST00082145,Flat,1,7,No,Company Provided,1976-11-16
CUST00163887,Bungalow,1,7,Yes,Company Provided,1989-01-27
CUST00147570,Detached,3,2,Yes,Solar,1988-05-02
CUST00141392,Bungalow,3,7,No,Company Provided,2013-08-17
CUST00224374,Flat,3,3,No,Grid + Solar,2003-04-18
CUST00141003,Bungalow,3,2,Yes,Company Provided,2008-08-05
CUST00087411,Semi-Detached,2,7,No,Solar,2004-11-09
CUST00233646,Semi-Detached,3,7,Yes,Solar,1999-07-12
CUST00007628,Detached,1,4,Yes,Grid + Solar,2011-07-30
CUST00248319,Bungalow,1,3,Yes,Grid + Solar,1970-09-21
CUST00267562,Flat,2,5,Yes,Solar,1984-09-30
CUST00235885,Detached,1,2,Yes,Grid + Solar,1980-06-29
CUST00073789,Flat,1,5,No,Solar,1991-05-29
CUST00043531,Semi-Detached,3,5,Yes,Company Provided,1972-06-27
CUST00147892,Flat,2,3,No,Company Provided,1992-08-02
CUST00079051,Terraced,2,4,No,Solar,1986-12-25
CUST00150826,Semi-Detached,2,2,No,Company Provided,2008-07-21
CUST00233605,Detached,2,5,No,Solar,1976-08-31
CUST00255351,Bungalow,1,3,Yes,Grid + Solar,1987-07-31
CUST00047271,Terraced,2,3,Yes,Company Provided,2001-11-01
CUST00131139,Semi-Detached,3,5,Yes,Grid + Solar,2018-01-09
CUST00101743,Terraced,1,2,No,Company Provided,2004-03-07
CUST00030200,Detached,3,5,Yes,Grid + Solar,2018-10-15
CUST00127447,Bungalow,3,3,Yes,Grid + Solar,1970-06-01
CUST00244438,Terraced,1,4,No,Solar,1977-02-09
CUST00168015,Flat,3,7,Yes,Company Provided,2006-02-01
CUST00165686,Semi-Detached,3,6,No,Grid + Solar,1982-10-09
CUST00249227,Semi-Detached,1,5,No,Grid + Solar,1975-12-01
CUST00256699,Flat,1,4,Yes,Grid + Solar,2010-08-23
CUST00100571,Flat,3,2,No,Company Provided,1994-11-11
CUST00012939,Flat,2,2,No,Solar,1988-02-15
CUST00070468,Flat,2,6,No,Solar,1976-05-28
CUST00230986,Detached,1,3,No,Solar,2005-04-12
CUST00100355,Semi-Detached,2,7,No,Grid + Solar,1970-05-31
CUST00180133,Flat,2,3,No,Company Provided,2007-04-20
CUST00118144,Detached,1,6,Yes,Grid + Solar,2002-11-04
CUST00029605,Detached,2,6,Yes,Grid + Solar,1970-12-17
CUST00113938,Flat,3,6,No,Solar,1979-09-28
CUST00142245,Terraced,1,7,Yes,Grid + Solar,2017-12-10
CUST00026898,Bungalow,2,5,No,Company Provided,1998-07-30
CUST00214014,Terraced,1,5,Yes,Solar,2010-03-24
CUST00225896,Semi-Detached,3,3,Yes,Solar,2016-03-09
CUST00242630,Flat,2,6,Yes,Company Provided,2013-12-20
CUST00247729,Detached,1,4,No,Solar,2019-06-02
CUST00050136,Flat,1,7,Yes,Grid + Solar,1997-08-16
CUST00141729,Semi-Detached,3,4,No,Grid + Solar,1990-04-15
CUST00188458,Detached,3,2,Yes,Grid + Solar,2006-12-29
CUST00188604,Semi-Detached,3,7,Yes,Grid + Solar,2007-11-12
CUST00103512,Flat,1,2,No,Company Provided,1997-07-25
CUST00221955,Detached,3,3,Yes,Grid + Solar,2018-09-21
CUST00063299,Semi-Detached,2,7,No,Company Provided,1994-04-01
CUST00195803,Bungalow,1,5,No,Solar,1997-02-11
CUST00070735,Bungalow,3,2,Yes,Grid + Solar,2007-03-25
CUST00156644,Terraced,1,4,No,Grid + Solar,2011-03-04
CUST00077088,Bungalow,3,4,No,Company Provided,1986-12-28
CUST00112263,Semi-Detached,3,6,Yes,Solar,1988-07-13
CUST00031170,Detached,2,7,No,Grid + Solar,1987-07-05
CUST00144034,Semi-Detached,1,2,Yes,Grid + Solar,1986-06-05
CUST00118596,Bungalow,2,7,No,Company Provided,1973-10-06
CUST00217521,Bungalow,2,7,No,Solar,1976-07-24
CUST00251265,Semi-Detached,1,7,No,Company Provided,1982-03-11
CUST00269008,Flat,1,5,No,Grid + Solar,2012-07-31
CUST00030251,Terraced,2,2,Yes,Company Provided,2000-05-21
CUST00125398,Semi-Detached,3,7,Yes,Grid + Solar,2008-02-20
CUST00055051,Detached,2,2,Yes,Company Provided,1983-02-05
CUST00220597,Flat,1,7,Yes,Grid + Solar,1978-03-11
CUST00002890,Bungalow,1,5,Yes,Company Provided,2000-10-15
CUST00266394,Semi-Detached,1,2,Yes,Company Provided,1988-11-06
CUST00248809,Terraced,1,7,No,Grid + Solar,2002-06-21
CUST00089961,Detached,3,3,No,Solar,2015-12-15
CUST00031749,Bungalow,2,5,No,Company Provided,2005-04-18
CUST00250600,Detached,2,7,No,Solar,1990-02-25
CUST00254563,Detached,2,6,No,Grid + Solar,1971-01-16
CUST00117174,Detached,2,7,No,Grid + Solar,2000-02-10
CUST00217337,Detached,2,3,No,Company Provided,1991-04-08
CUST00042202,Detached,2,2,No,Solar,1992-01-30
CUST00250765,Bungalow,1,2,No,Grid + Solar,1989-12-24
CUST00162684,Bungalow,2,4,No,Grid + Solar,2014-06-07
CUST00159194,Flat,1,3,No,Solar,1976-01-24
CUST00122845,Bungalow,1,4,Yes,Grid + Solar,1978-04-20
CUST00244558,Terraced,1,3,Yes,Solar,1982-06-24
CUST00049941,Detached,1,2,Yes,Grid + Solar,1990-09-25
CUST00186052,Bungalow,2,7,Yes,Grid + Solar,2009-01-20
CUST00044795,Flat,1,4,Yes,Company Provided,2000-12-14
CUST00255154,Semi-Detached,1,2,Yes,Grid + Solar,2019-01-20
CUST00051593,Semi-Detached,2,5,No,Grid + Solar,2011-02-14
CUST00099016,Terraced,3,2,Yes,Company Provided,1988-08-21
CUST00059990,Semi-Detached,2,2,Yes,Solar,1998-10-16
CUST00121123,Detached,3,2,No,Company Provided,2005-03-19
CUST00176541,Bungalow,1,7,Yes,Solar,1971-06-02
CUST00023928,Terraced,3,3,Yes,Grid + Solar,2010-03-01
CUST00073803,Terraced,1,6,No,Solar,2003-05-15
CUST00245722,Semi-Detached,3,6,No,Grid + Solar,1999-12-08
CUST00264257,Bungalow,1,6,Yes,Solar,1971-07-03
CUST00193419,Detached,2,3,Yes,Solar,1981-06-19
CUST00097141,Terraced,1,6,Yes,Grid + Solar,1977-07-02
CUST00011617,Semi-Detached,2,7,Yes,Grid + Solar,2017-07-19
CUST00101035,Flat,2,4,No,Grid + Solar,1973-06-27
CUST00197524,Terraced,2,6,No,Grid + Solar,1992-05-29
CUST00109216,Bungalow,3,6,No,Grid + Solar,1984-02-20
CUST00254643,Terraced,1,4,Yes,Company Provided,1996-01-06
CUST00195265,Detached,2,2,Yes,Solar,2018-12-03
CUST00204098,Bungalow,3,6,No,Grid + Solar,1980-06-04
CUST00200116,Terraced,2,5,Yes,Company Provided,1978-04-21
CUST00105727,Detached,3,2,Yes,Grid + Solar,1995-11-06
CUST00237805,Bungalow,2,6,No,Solar,1976-11-30
CUST00261835,Flat,3,7,No,Company Provided,1971-08-09
CUST00009864,Terraced,3,7,Yes,Company Provided,1981-04-15
CUST00078302,Terraced,1,7,No,Company Provided,1970-04-19
CUST00063849,Terraced,2,6,Yes,Grid + Solar,1976-07-12
CUST00176395,Bungalow,2,6,Yes,Company Provided,1975-02-04
CUST00187219,Detached,3,7,No,Company Provided,2012-06-20
CUST00246706,Bungalow,3,5,Yes,Company Provided,2008-07-08
CUST00237545,Terraced,1,2,No,Company Provided,1972-07-07
CUST00159504,Semi-Detached,2,2,Yes,Solar,1982-05-01
CUST00053542,Terraced,2,6,No,Solar,1993-03-08
CUST00080454,Detached,1,4,Yes,Solar,2010-04-05
CUST00216457,Bungalow,1,4,Yes,Grid + Solar,1995-08-28
CUST00194584,Flat,3,3,Yes,Grid + Solar,2012-09-22
CUST00119103,Detached,3,3,No,Solar,1991-07-15
CUST00124708,Flat,1,2,No,Company Provided,1972-05-24
CUST00091959,Bungalow,3,5,Yes,Grid + Solar,2009-03-31
CUST00069555,Terraced,1,5,Yes,Grid + Solar,2002-10-30
CUST00174120,Flat,2,2,No,Solar,2002-11-06
CUST00236605,Detached,2,3,Yes,Company Provided,1970-08-29
CUST00102206,Flat,1,2,Yes,Company Provided,1975-08-23
CUST00246668,Semi-Detached,1,2,Yes,Solar,2019-07-08
CUST00264756,Semi-Detached,2,5,Yes,Grid + Solar,1984-11-23
CUST00022116,Flat,2,6,Yes,Grid + Solar,2005-11-29
CUST00147970,Flat,1,7,No,Company Provided,2017-03-09
CUST00224568,Flat,1,6,Yes,Grid + Solar,1988-10-05
CUST00182090,Flat,3,5,Yes,Grid + Solar,1989-07-15
CUST00036507,Terraced,2,2,Yes,Grid + Solar,2004-11-09
CUST00041526,Detached,2,3,No,Company Provided,1970-08-09
CUST00112612,Flat,1,6,Yes,Grid + Solar,2015-06-07
CUST00251543,Detached,1,7,No,Company Provided,2013-10-16
CUST00236008,Flat,2,6,No,Company Provided,1987-06-21
CUST00130832,Bungalow,3,5,No,Company Provided,1992-08-08
CUST00017479,Flat,1,7,No,Solar,2018-04-26
CUST00047710,Terraced,1,7,No,Grid + Solar,2017-02-15
CUST00202117,Bungalow,3,4,No,Company Provided,2004-08-17
CUST00206647,Semi-Detached,3,4,No,Grid + Solar,1994-06-05
CUST00160575,Semi-Detached,3,5,Yes,Solar,1971-02-07
CUST00019243,Flat,1,7,No,Solar,1974-04-08
CUST00164648,Bungalow,3,4,Yes,Grid + Solar,1986-11-22
CUST00213622,Semi-Detached,1,7,No,Company Provided,2010-12-09
CUST00167405,Terraced,1,7,Yes,Grid + Solar,2012-07-31
CUST00009438,Terraced,1,7,Yes,Solar,1986-11-02
CUST00224088,Terraced,3,3,Yes,Grid + Solar,1998-04-10
CUST00190770,Detached,1,4,Yes,Solar,1990-10-01
