job_id,appointment_date,job_category,severity,assigned_pay_id
JOB00178536,2026-07-27,Repair,Low,ENG01722
JOB00178537,2026-07-27,Repair,Critical,ENG02104
JOB00178538,2026-07-24,Repair,Critical,ENG01805
JOB00178539,2026-07-24,Repair,High,ENG02655
JOB00178540,2026-07-29,Repair,Critical,ENG01895
JOB00178541,2026-07-26,Repair,High,ENG00256
JOB00178542,2026-07-23,Repair,Low,ENG00853
JOB00178543,2026-07-26,Repair,High,ENG02892
JOB00178544,2026-07-25,Repair,Critical,ENG03593
JOB00178545,2026-07-27,Repair,Low,ENG02849
JOB00178546,2026-07-27,Repair,Low,ENG02995
JOB00178547,2026-07-25,Repair,Critical,ENG00149
JOB00178548,2026-07-23,Repair,Critical,ENG03351
JOB00178549,2026-07-24,Repair,High,ENG00138
JOB00178550,2026-07-29,Repair,High,ENG03346
JOB00178551,2026-07-24,Repair,Critical,ENG03772
JOB00178552,2026-07-27,Repair,Critical,ENG01770
JOB00178553,2026-07-28,Repair,High,ENG02616
JOB00178554,2026-07-28,Repair,High,ENG00345
JOB00178555,2026-07-28,Repair,Critical,ENG03699
JOB00178556,2026-07-27,Repair,Critical,ENG03779
JOB00178557,2026-07-26,Repair,Critical,ENG02572
JOB00178558,2026-07-26,Repair,Low,ENG01183
JOB00178559,2026-07-28,Repair,Low,ENG03539
JOB00178560,2026-07-23,Repair,Critical,ENG03023
JOB00178561,2026-07-27,Repair,Low,ENG00921
JOB00178562,2026-07-29,Repair,Critical,ENG00291
JOB00178563,2026-07-27,Repair,Medium,ENG00765
JOB00178564,2026-07-23,Repair,Low,ENG00007
JOB00178565,2026-07-27,Repair,Low,ENG01222
JOB00178566,2026-07-28,Repair,High,ENG00721
JOB00178567,2026-07-25,Repair,Medium,ENG01226
JOB00178568,2026-07-25,Repair,High,ENG01249
JOB00178569,2026-07-29,Repair,Low,ENG00729
JOB00178570,2026-07-24,Repair,High,ENG00968
JOB00178571,2026-07-26,Repair,Critical,ENG03678
JOB00178572,2026-07-25,Repair,Critical,ENG02746
JOB00178573,2026-07-29,Repair,Low,ENG01801
JOB00178574,2026-07-28,Repair,Low,ENG03522
JOB00178575,2026-07-25,Repair,Low,ENG02375
JOB00178576,2026-07-27,Repair,Critical,ENG01203
JOB00178577,2026-07-28,Repair,Critical,ENG02697
JOB00178578,2026-07-26,Repair,Critical,ENG01856
JOB00178579,2026-07-24,Repair,Low,ENG01187
JOB00178580,2026-07-29,Repair,Low,ENG01872
JOB00178581,2026-07-23,Repair,Critical,ENG03093
JOB00178582,2026-07-26,Repair,Low,ENG00571
JOB00178583,2026-07-29,Repair,Critical,ENG02640
JOB00178584,2026-07-23,Repair,Low,ENG01938
JOB00178585,2026-07-23,Repair,Critical,ENG00714
JOB00178586,2026-07-25,Repair,High,ENG02274
JOB00178587,2026-07-29,Repair,High,ENG00630
JOB00178588,2026-07-29,Repair,Critical,ENG01551
JOB00178589,2026-07-24,Repair,High,ENG01188
JOB00178590,2026-07-29,Repair,Critical,ENG02014
JOB00178591,2026-07-28,Repair,High,ENG01042
JOB00178592,2026-07-29,Repair,Low,ENG00419
JOB00178593,2026-07-27,Repair,Medium,ENG00842
JOB00178594,2026-07-23,Repair,Medium,ENG02092
JOB00178595,2026-07-29,Repair,Critical,ENG03056
JOB00178596,2026-07-27,Repair,High,ENG02821
JOB00178597,2026-07-29,Repair,Critical,ENG03700
JOB00178598,2026-07-25,Repair,High,ENG00698
JOB00178599,2026-07-23,Repair,Critical,ENG01511
JOB00178600,2026-07-25,Repair,Medium,ENG02089
JOB00178601,2026-07-25,Repair,Low,ENG02929
JOB00178602,2026-07-26,Repair,Critical,ENG00446
JOB00178603,2026-07-28,Repair,Low,ENG00030
JOB00178604,2026-07-28,Repair,High,ENG03150
JOB00178605,2026-07-29,Repair,High,ENG01968
JOB00178606,2026-07-27,Repair,Critical,ENG00225
JOB00178607,2026-07-23,Repair,Low,ENG00357
JOB00178608,2026-07-29,Repair,Low,ENG01182
JOB00178609,2026-07-29,Repair,Low,ENG02635
JOB00178610,2026-07-29,Repair,Low,ENG01658
JOB00178611,2026-07-29,Repair,High,ENG02284
JOB00178612,2026-07-26,Repair,Medium,ENG00858
JOB00178613,2026-07-24,Repair,High,ENG01976
JOB00178614,2026-07-24,Repair,High,ENG02548
JOB00178615,2026-07-28,Repair,Low,ENG02035
JOB00178616,2026-07-27,Repair,Low,ENG01928
JOB00178617,2026-07-23,Repair,Critical,ENG02317
JOB00178618,2026-07-26,Repair,Critical,ENG00206
JOB00178619,2026-07-25,Repair,Critical,ENG01111
JOB00178620,2026-07-24,Repair,Critical,ENG02753
JOB00178621,2026-07-23,Repair,Critical,ENG00579
JOB00178622,2026-07-27,Repair,Low,ENG01438
JOB00178623,2026-07-28,Repair,High,ENG03238
JOB00178624,2026-07-28,Repair,Medium,ENG00405
JOB00178625,2026-07-26,Repair,Low,ENG02392
JOB00178626,2026-07-29,Repair,Low,ENG01286
JOB00178627,2026-07-28,Repair,Low,ENG00052
JOB00178628,2026-07-28,Repair,High,ENG00317
JOB00178629,2026-07-26,Repair,Critical,ENG00359
JOB00178630,2026-07-29,Repair,Low,ENG01544
JOB00178631,2026-07-29,Repair,Medium,ENG00311
JOB00178632,2026-07-27,Repair,Critical,ENG03140
JOB00178633,2026-07-25,Repair,Low,ENG00866
JOB00178634,2026-07-23,Repair,Critical,ENG01294
JOB00178635,2026-07-29,Repair,Critical,ENG00337
JOB00178636,2026-07-24,Repair,Medium,ENG02476
JOB00178637,2026-07-27,Repair,High,ENG03631
JOB00178638,2026-07-23,Repair,Critical,ENG03191
JOB00178639,2026-07-28,Repair,High,ENG03490
JOB00178640,2026-07-25,Repair,Critical,ENG00753
JOB00178641,2026-07-27,Repair,High,ENG00828
JOB00178642,2026-07-23,Repair,Low,ENG02390
JOB00178643,2026-07-23,Repair,High,ENG00123
JOB00178644,2026-07-26,Repair,Critical,ENG01850
JOB00178645,2026-07-29,Repair,Low,ENG00039
JOB00178646,2026-07-23,Repair,Low,ENG02407
JOB00178647,2026-07-25,Repair,High,ENG00020
JOB00178648,2026-07-24,Repair,Critical,ENG01506
JOB00178649,2026-07-25,Repair,Low,ENG02554
JOB00178650,2026-07-25,Repair,Low,ENG00527
JOB00178651,2026-07-25,Repair,Low,ENG03336
JOB00178652,2026-07-26,Repair,High,ENG00850
JOB00178653,2026-07-23,Repair,Medium,ENG01622
JOB00178654,2026-07-25,Repair,Critical,ENG01837
JOB00178655,2026-07-29,Repair,Critical,ENG00405
JOB00178656,2026-07-23,Repair,High,ENG00837
JOB00178657,2026-07-26,Repair,High,ENG03522
JOB00178658,2026-07-27,Repair,Critical,ENG03337
JOB00178659,2026-07-24,Repair,Low,ENG00925
JOB00178660,2026-07-27,Repair,Medium,ENG01039
JOB00178661,2026-07-24,Repair,Low,ENG03383
JOB00178662,2026-07-26,Repair,Critical,ENG01526
JOB00178663,2026-07-26,Repair,Low,ENG03225
JOB00178664,2026-07-27,Repair,Medium,ENG01466
JOB00178665,2026-07-27,Repair,High,ENG02461
JOB00178666,2026-07-23,Repair,Critical,ENG01131
JOB00178667,2026-07-27,Repair,Medium,ENG01226
JOB00178668,2026-07-23,Repair,Critical,ENG00657
JOB00178669,2026-07-26,Repair,High,ENG03081
JOB00178670,2026-07-23,Repair,Low,ENG00803
JOB00178671,2026-07-26,Repair,Critical,ENG02937
JOB00178672,2026-07-28,Repair,Medium,ENG03764
JOB00178673,2026-07-25,Repair,Critical,ENG03612
JOB00178674,2026-07-28,Repair,High,ENG02952
JOB00178675,2026-07-29,Repair,High,ENG01394
JOB00178676,2026-07-29,Repair,Critical,ENG00191
JOB00178677,2026-07-24,Repair,Low,ENG02059
JOB00178678,2026-07-24,Repair,Critical,ENG03577
JOB00178679,2026-07-24,Repair,Medium,ENG00666
JOB00178680,2026-07-27,Repair,High,ENG02311
JOB00178681,2026-07-29,Repair,Critical,ENG01271
JOB00178682,2026-07-28,Repair,Critical,ENG01257
JOB00178683,2026-07-27,Repair,Critical,ENG00554
JOB00178684,2026-07-23,Repair,Critical,ENG00129
JOB00178685,2026-07-29,Repair,Low,ENG03730
JOB00178686,2026-07-26,Repair,Critical,ENG02498
JOB00178687,2026-07-28,Repair,High,ENG01452
JOB00178688,2026-07-26,Repair,Critical,ENG03800
JOB00178689,2026-07-27,Repair,Critical,ENG00189
JOB00178690,2026-07-25,Repair,Critical,ENG00810
JOB00178691,2026-07-29,Repair,Critical,ENG03727
JOB00178692,2026-07-23,Repair,Critical,ENG00332
JOB00178693,2026-07-25,Repair,Critical,ENG02303
JOB00178694,2026-07-25,Repair,High,ENG01131
JOB00178695,2026-07-24,Repair,Critical,ENG03398
JOB00178696,2026-07-29,Repair,Critical,ENG03772
JOB00178697,2026-07-24,Repair,Critical,ENG02326
JOB00178698,2026-07-23,Repair,High,ENG02915
JOB00178699,2026-07-29,Repair,Medium,ENG03266
JOB00178700,2026-07-24,Repair,High,ENG00830
JOB00178701,2026-07-26,Repair,High,ENG02683
JOB00178702,2026-07-29,Repair,Critical,ENG03132
JOB00178703,2026-07-29,Repair,Critical,ENG03387
JOB00178704,2026-07-27,Repair,Critical,ENG02333
JOB00178705,2026-07-25,Repair,High,ENG00801
JOB00178706,2026-07-27,Repair,Critical,ENG00417
JOB00178707,2026-07-24,Repair,Low,ENG02722
JOB00178708,2026-07-26,Repair,Low,ENG03256
JOB00178709,2026-07-24,Repair,Critical,ENG00113
JOB00178710,2026-07-27,Repair,High,ENG01577
JOB00178711,2026-07-25,Repair,High,ENG03195
JOB00178712,2026-07-25,Repair,Critical,ENG02310
JOB00178713,2026-07-28,Repair,Medium,ENG01827
JOB00178714,2026-07-29,Repair,Critical,ENG02204
JOB00178715,2026-07-23,Repair,High,ENG02525
JOB00178716,2026-07-24,Repair,Low,ENG00877
JOB00178717,2026-07-27,Repair,High,ENG02309
JOB00178718,2026-07-29,Repair,Critical,ENG00866
JOB00178719,2026-07-24,Repair,Medium,ENG03636
JOB00178720,2026-07-26,Repair,Low,ENG03381
JOB00178721,2026-07-25,Repair,Critical,ENG03509
JOB00178722,2026-07-25,Repair,High,ENG01534
JOB00178723,2026-07-24,Repair,Critical,ENG01256
JOB00178724,2026-07-29,Repair,Low,ENG00109
JOB00178725,2026-07-28,Repair,Critical,ENG03106
JOB00178726,2026-07-26,Repair,High,ENG00153
JOB00178727,2026-07-23,Repair,High,ENG03516
JOB00178728,2026-07-23,Repair,Critical,ENG02235
JOB00178729,2026-07-24,Repair,High,ENG00662
JOB00178730,2026-07-24,Repair,Low,ENG00093
JOB00178731,2026-07-26,Repair,Low,ENG00364
JOB00178732,2026-07-24,Repair,Critical,ENG00896
JOB00178733,2026-07-24,Repair,High,ENG01481
JOB00178734,2026-07-28,Repair,Low,ENG03776
JOB00178735,2026-07-28,Repair,High,ENG02416
JOB00178736,2026-07-28,Repair,Critical,ENG02112
JOB00178737,2026-07-25,Repair,Low,ENG03260
JOB00178738,2026-07-25,Repair,Critical,ENG00719
JOB00178739,2026-07-24,Repair,Medium,ENG01162
JOB00178740,2026-07-28,Repair,Critical,ENG01483
JOB00178741,2026-07-27,Repair,Critical,ENG01881
JOB00178742,2026-07-27,Repair,High,ENG00115
JOB00178743,2026-07-27,Repair,Critical,ENG01844
JOB00178744,2026-07-28,Repair,High,ENG02637
JOB00178745,2026-07-26,Repair,Critical,ENG01785
JOB00178746,2026-07-25,Repair,High,ENG01195
JOB00178747,2026-07-29,Repair,Critical,ENG02096
JOB00178748,2026-07-28,Repair,High,ENG03360
JOB00178749,2026-07-23,Repair,Critical,ENG01688
JOB00178750,2026-07-27,Repair,High,ENG00744
JOB00178751,2026-07-24,Repair,Low,ENG00289
JOB00178752,2026-07-25,Repair,High,ENG01802
JOB00178753,2026-07-29,Repair,High,ENG02481
JOB00178754,2026-07-28,Repair,High,ENG03526
JOB00178755,2026-07-28,Repair,Critical,ENG02783
JOB00178756,2026-07-26,Repair,Critical,ENG01374
JOB00178757,2026-07-28,Repair,High,ENG00809
JOB00178758,2026-07-24,Repair,Low,ENG00574
JOB00178759,2026-07-25,Repair,Critical,ENG00800
JOB00178760,2026-07-24,Repair,High,ENG01076
JOB00178761,2026-07-28,Repair,Low,ENG00266
JOB00178762,2026-07-23,Repair,Critical,ENG01725
JOB00178763,2026-07-23,Repair,Low,ENG03001
JOB00178764,2026-07-28,Repair,Critical,ENG03784
JOB00178765,2026-07-23,Repair,High,ENG03188
JOB00178766,2026-07-23,Repair,Critical,ENG01812
JOB00178767,2026-07-25,Repair,Medium,ENG01115
JOB00178768,2026-07-28,Repair,High,ENG03715
JOB00178769,2026-07-26,Repair,Critical,ENG02313
JOB00178770,2026-07-27,Repair,Low,ENG00166
JOB00178771,2026-07-25,Repair,Low,ENG01327
JOB00178772,2026-07-26,Repair,Critical,ENG00632
JOB00178773,2026-07-24,Repair,High,ENG01504
JOB00178774,2026-07-29,Repair,Critical,ENG02999
JOB00178775,2026-07-27,Repair,Critical,ENG02456
JOB00178776,2026-07-23,Repair,High,ENG00806
JOB00178777,2026-07-25,Repair,Critical,ENG03487
JOB00178778,2026-07-27,Repair,Critical,ENG03622
JOB00178779,2026-07-26,Repair,Medium,ENG01653
JOB00178780,2026-07-24,Repair,Low,ENG01993
JOB00178781,2026-07-28,Repair,High,ENG02766
JOB00178782,2026-07-26,Repair,High,ENG02248
JOB00178783,2026-07-28,Repair,Low,ENG03437
JOB00178784,2026-07-28,Repair,High,ENG02798
JOB00178785,2026-07-29,Repair,Low,ENG01790
JOB00178786,2026-07-26,Repair,Critical,ENG00172
JOB00178787,2026-07-29,Repair,Critical,ENG03027
JOB00178788,2026-07-24,Repair,Critical,ENG02712
JOB00178789,2026-07-26,Repair,Medium,ENG03665
JOB00178790,2026-07-28,Repair,Critical,ENG02736
JOB00178791,2026-07-26,Repair,Critical,ENG03100
JOB00178792,2026-07-28,Repair,Medium,ENG02436
JOB00178793,2026-07-28,Repair,Low,ENG02155
JOB00178794,2026-07-24,Repair,Low,ENG02921
JOB00178795,2026-07-23,Repair,High,ENG01964
JOB00178796,2026-07-29,Repair,Low,ENG00221
JOB00178797,2026-07-27,Repair,Medium,ENG01895
JOB00178798,2026-07-25,Repair,Low,ENG00011
JOB00178799,2026-07-26,Repair,Critical,ENG02675
JOB00178800,2026-07-24,Repair,Critical,ENG02474
JOB00178801,2026-07-23,Repair,Low,ENG03622
JOB00178802,2026-07-25,Repair,Critical,ENG01972
JOB00178803,2026-07-24,Repair,Low,ENG01909
JOB00178804,2026-07-23,Repair,Critical,ENG01165
JOB00178805,2026-07-25,Repair,High,ENG03276
JOB00178806,2026-07-29,Repair,Critical,ENG03132
JOB00178807,2026-07-25,Repair,High,ENG02445
JOB00178808,2026-07-27,Repair,Critical,ENG00745
JOB00178809,2026-07-23,Repair,Low,ENG01612
JOB00178810,2026-07-23,Repair,Critical,ENG03769
JOB00178811,2026-07-28,Repair,Low,ENG02493
JOB00178812,2026-07-29,Repair,High,ENG00526
JOB00178813,2026-07-24,Repair,Low,ENG01417
JOB00178814,2026-07-27,Repair,High,ENG00425
JOB00178815,2026-07-24,Repair,Critical,ENG03670
JOB00178816,2026-07-26,Repair,Critical,ENG01029
JOB00178817,2026-07-25,Repair,Low,ENG01099
JOB00178818,2026-07-23,Repair,Critical,ENG02490
JOB00178819,2026-07-23,Repair,Critical,ENG03532
JOB00178820,2026-07-23,Repair,Critical,ENG02053
JOB00178821,2026-07-25,Repair,Critical,ENG00673
JOB00178822,2026-07-23,Repair,Critical,ENG01832
JOB00178823,2026-07-25,Repair,Critical,ENG03209
JOB00178824,2026-07-23,Repair,Low,ENG02645
JOB00178825,2026-07-26,Repair,High,ENG02896
JOB00178826,2026-07-26,Repair,Low,ENG01607
JOB00178827,2026-07-29,Repair,Critical,ENG02184
JOB00178828,2026-07-25,Repair,Medium,ENG03612
JOB00178829,2026-07-27,Repair,Critical,ENG00861
JOB00178830,2026-07-26,Repair,High,ENG03781
JOB00178831,2026-07-28,Repair,Critical,ENG00085
JOB00178832,2026-07-23,Repair,High,ENG01724
JOB00178833,2026-07-25,Repair,High,ENG02227
JOB00178834,2026-07-26,Repair,Critical,ENG02003
JOB00178835,2026-07-23,Repair,Critical,ENG01711
JOB00178836,2026-07-23,Repair,Critical,ENG01064
JOB00178837,2026-07-29,Repair,High,ENG01233
JOB00178838,2026-07-23,Repair,Critical,ENG00370
JOB00178839,2026-07-28,Repair,High,ENG01097
JOB00178840,2026-07-27,Repair,Critical,ENG02390
JOB00178841,2026-07-26,Repair,High,ENG02543
JOB00178842,2026-07-24,Repair,Critical,ENG03541
JOB00178843,2026-07-24,Repair,Low,ENG00694
JOB00178844,2026-07-28,Repair,Low,ENG01407
JOB00178845,2026-07-24,Repair,Low,ENG01898
JOB00178846,2026-07-25,Repair,Low,ENG01992
JOB00178847,2026-07-23,Repair,Critical,ENG00859
JOB00178848,2026-07-24,Repair,Critical,ENG00472
JOB00178849,2026-07-25,Repair,Low,ENG03469
JOB00178850,2026-07-27,Repair,High,ENG02341
JOB00178851,2026-07-28,Repair,Critical,ENG01776
JOB00178852,2026-07-29,Repair,Low,ENG03428
JOB00178853,2026-07-25,Repair,Critical,ENG00500
JOB00178854,2026-07-28,Repair,High,ENG03476
JOB00178855,2026-07-26,Repair,High,ENG01217
JOB00178856,2026-07-23,Repair,High,ENG03688
JOB00178857,2026-07-26,Repair,Critical,ENG02647
JOB00178858,2026-07-23,Repair,Medium,ENG01074
JOB00178859,2026-07-25,Repair,Critical,ENG01097
JOB00178860,2026-07-28,Repair,Critical,ENG02533
JOB00178861,2026-07-28,Repair,Critical,ENG03147
JOB00178862,2026-07-27,Repair,Critical,ENG00204
JOB00178863,2026-07-24,Repair,Critical,ENG03034
JOB00178864,2026-07-26,Repair,High,ENG00808
JOB00178865,2026-07-23,Repair,Critical,ENG00590
JOB00178866,2026-07-27,Repair,High,ENG02365
JOB00178867,2026-07-29,Repair,Low,ENG02124
JOB00178868,2026-07-27,Repair,High,ENG01269
JOB00178869,2026-07-23,Repair,Low,ENG01010
JOB00178870,2026-07-23,Repair,High,ENG03357
JOB00178871,2026-07-25,Repair,Critical,ENG01460
JOB00178872,2026-07-26,Repair,Critical,ENG01035
JOB00178873,2026-07-25,Repair,Critical,ENG03337
JOB00178874,2026-07-26,Repair,Low,ENG01958
JOB00178875,2026-07-24,Repair,High,ENG00593
JOB00178876,2026-07-23,Repair,Medium,ENG00540
JOB00178877,2026-07-25,Repair,High,ENG03423
JOB00178878,2026-07-28,Repair,High,ENG01275
JOB00178879,2026-07-24,Repair,High,ENG03411
JOB00178880,2026-07-24,Repair,Critical,ENG01290
JOB00178881,2026-07-28,Repair,Low,ENG00164
JOB00178882,2026-07-24,Repair,Low,ENG01130
JOB00178883,2026-07-28,Repair,High,ENG03245
JOB00178884,2026-07-24,Repair,Critical,ENG03103
JOB00178885,2026-07-26,Repair,Low,ENG01866
JOB00178886,2026-07-23,Repair,High,ENG01935
JOB00178887,2026-07-25,Repair,Critical,ENG03232
JOB00178888,2026-07-28,Repair,High,ENG02671
JOB00178889,2026-07-24,Repair,High,ENG00756
JOB00178890,2026-07-24,Repair,Low,ENG03210
JOB00178891,2026-07-25,Repair,Medium,ENG00914
JOB00178892,2026-07-24,Repair,High,ENG01290
JOB00178893,2026-07-27,Repair,High,ENG00008
JOB00178894,2026-07-26,Repair,Low,ENG03067
JOB00178895,2026-07-23,Repair,Critical,ENG01291
JOB00178896,2026-07-24,Repair,Critical,ENG02172
JOB00178897,2026-07-27,Repair,Critical,ENG01707
JOB00178898,2026-07-25,Repair,Low,ENG00702
JOB00178899,2026-07-29,Repair,Medium,ENG01089
JOB00178900,2026-07-25,Repair,Critical,ENG01220
JOB00178901,2026-07-26,Repair,Critical,ENG03615
JOB00178902,2026-07-26,Repair,Low,ENG03041
JOB00178903,2026-07-23,Repair,High,ENG01200
JOB00178904,2026-07-27,Repair,High,ENG02303
JOB00178905,2026-07-27,Repair,High,ENG03527
JOB00178906,2026-07-27,Repair,Critical,ENG02527
JOB00178907,2026-07-25,Repair,Critical,ENG01771
JOB00178908,2026-07-24,Repair,High,ENG02143
JOB00178909,2026-07-25,Repair,Critical,ENG02464
JOB00178910,2026-07-27,Repair,Critical,ENG00275
JOB00178911,2026-07-29,Repair,High,ENG03759
JOB00178912,2026-07-26,Repair,Critical,ENG01178
JOB00178913,2026-07-25,Repair,Critical,ENG01594
JOB00178914,2026-07-25,Repair,Critical,ENG02386
JOB00178915,2026-07-25,Repair,Critical,ENG00910
JOB00178916,2026-07-25,Repair,Low,ENG02827
JOB00178917,2026-07-28,Repair,Low,ENG03386
JOB00178918,2026-07-27,Repair,High,ENG03551
JOB00178919,2026-07-26,Repair,Critical,ENG02022
JOB00178920,2026-07-28,Repair,Critical,ENG03323
JOB00178921,2026-07-26,Repair,Medium,ENG03773
JOB00178922,2026-07-28,Repair,Low,ENG02687
JOB00178923,2026-07-26,Repair,Low,ENG01220
JOB00178924,2026-07-24,Repair,High,ENG02511
JOB00178925,2026-07-23,Repair,Low,ENG03542
JOB00178926,2026-07-26,Repair,High,ENG02730
JOB00178927,2026-07-25,Repair,Critical,ENG00839
JOB00178928,2026-07-28,Repair,High,ENG03729
JOB00178929,2026-07-24,Repair,High,ENG01943
JOB00178930,2026-07-29,Repair,Low,ENG02563
JOB00178931,2026-07-26,Repair,Critical,ENG03396
JOB00178932,2026-07-29,Repair,Low,ENG01081
JOB00178933,2026-07-29,Repair,Critical,ENG02377
JOB00178934,2026-07-29,Repair,Critical,ENG03191
JOB00178935,2026-07-23,Repair,Critical,ENG02306
JOB00178936,2026-07-24,Repair,Critical,ENG00754
JOB00178937,2026-07-27,Repair,Critical,ENG01899
JOB00178938,2026-07-29,Repair,Critical,ENG02607
JOB00178939,2026-07-23,Repair,High,ENG03076
JOB00178940,2026-07-24,Repair,Low,ENG03195
JOB00178941,2026-07-25,Repair,Critical,ENG02542
JOB00178942,2026-07-27,Repair,High,ENG02491
JOB00178943,2026-07-29,Repair,Critical,ENG02721
JOB00178944,2026-07-29,Repair,Critical,ENG02090
JOB00178945,2026-07-23,Repair,Low,ENG03284
JOB00178946,2026-07-29,Repair,Low,ENG00865
JOB00178947,2026-07-29,Repair,High,ENG02781
JOB00178948,2026-07-28,Repair,Critical,ENG01296
JOB00178949,2026-07-23,Repair,Critical,ENG00178
JOB00178950,2026-07-29,Repair,High,ENG00356
JOB00178951,2026-07-25,Repair,Low,ENG00203
JOB00178952,2026-07-24,Repair,Critical,ENG01554
JOB00178953,2026-07-25,Repair,High,ENG00134
JOB00178954,2026-07-29,Repair,Critical,ENG01006
JOB00178955,2026-07-28,Repair,Medium,ENG02502
JOB00178956,2026-07-23,Repair,Medium,ENG00369
JOB00178957,2026-07-29,Repair,Low,ENG02874
JOB00178958,2026-07-25,Repair,High,ENG02151
JOB00178959,2026-07-27,Repair,Low,ENG01744
JOB00178960,2026-07-26,Repair,Low,ENG02473
JOB00178961,2026-07-29,Repair,High,ENG01945
JOB00178962,2026-07-25,Repair,High,ENG03622
JOB00178963,2026-07-23,Repair,Low,ENG01934
JOB00178964,2026-07-28,Repair,Critical,ENG03654
JOB00178965,2026-07-28,Repair,Critical,ENG00072
JOB00178966,2026-07-28,Repair,Critical,ENG03327
JOB00178967,2026-07-26,Repair,High,ENG03475
JOB00178968,2026-07-25,Repair,Critical,ENG02025
JOB00178969,2026-07-24,Repair,Low,ENG03109
JOB00178970,2026-07-25,Repair,Critical,ENG01113
JOB00178971,2026-07-24,Repair,Low,ENG00214
JOB00178972,2026-07-24,Repair,Low,ENG01332
JOB00178973,2026-07-28,Repair,Critical,ENG03678
JOB00178974,2026-07-26,Repair,High,ENG00036
JOB00178975,2026-07-23,Repair,Critical,ENG02462
JOB00178976,2026-07-28,Repair,High,ENG01047
JOB00178977,2026-07-29,Repair,Critical,ENG01383
JOB00178978,2026-07-26,Repair,Low,ENG00984
JOB00178979,2026-07-25,Repair,Critical,ENG03610
JOB00178980,2026-07-25,Repair,High,ENG01140
JOB00178981,2026-07-28,Repair,Low,ENG02830
JOB00178982,2026-07-26,Repair,Critical,ENG00785
JOB00178983,2026-07-26,Repair,Critical,ENG01645
JOB00178984,2026-07-29,Repair,High,ENG01926
JOB00178985,2026-07-27,Repair,Medium,ENG01286
JOB00178986,2026-07-25,Repair,Low,ENG01444
JOB00178987,2026-07-26,Repair,Low,ENG02623
JOB00178988,2026-07-23,Repair,High,ENG01029
JOB00178989,2026-07-28,Repair,Critical,ENG01914
JOB00178990,2026-07-24,Repair,Critical,ENG01714
JOB00178991,2026-07-23,Repair,Critical,ENG02808
JOB00178992,2026-07-26,Repair,High,ENG01101
JOB00178993,2026-07-25,Repair,Low,ENG03063
JOB00178994,2026-07-27,Repair,High,ENG03418
JOB00178995,2026-07-25,Repair,Critical,ENG00338
JOB00178996,2026-07-27,Repair,Low,ENG00357
JOB00178997,2026-07-24,Repair,Critical,ENG02060
JOB00178998,2026-07-28,Repair,High,ENG02439
JOB00178999,2026-07-25,Repair,Low,ENG02917
JOB00179000,2026-07-27,Repair,High,ENG03310
JOB00179001,2026-07-29,Repair,Critical,ENG00368
JOB00179002,2026-07-28,Repair,Critical,ENG03414
JOB00179003,2026-07-28,Repair,Critical,ENG01945
JOB00179004,2026-07-27,Repair,Critical,ENG01032
JOB00179005,2026-07-27,Repair,Critical,ENG00652
JOB00179006,2026-07-29,Repair,High,ENG02523
JOB00179007,2026-07-28,Repair,Low,ENG02745
JOB00179008,2026-07-29,Repair,High,ENG01563
JOB00179009,2026-07-29,Repair,High,ENG02205
JOB00179010,2026-07-23,Repair,Low,ENG03079
JOB00179011,2026-07-24,Repair,Low,ENG03657
JOB00179012,2026-07-24,Repair,Low,ENG01449
JOB00179013,2026-07-25,Repair,Critical,ENG02162
JOB00179014,2026-07-27,Repair,Low,ENG03616
JOB00179015,2026-07-25,Repair,High,ENG02883
JOB00179016,2026-07-29,Repair,Low,ENG02799
JOB00179017,2026-07-27,Repair,High,ENG01695
JOB00179018,2026-07-29,Repair,High,ENG00552
JOB00179019,2026-07-27,Repair,High,ENG00982
JOB00179020,2026-07-29,Repair,High,ENG00461
JOB00179021,2026-07-24,Repair,Critical,ENG01606
JOB00179022,2026-07-28,Repair,Critical,ENG02340
JOB00179023,2026-07-25,Repair,High,ENG03764
JOB00179024,2026-07-27,Repair,Critical,ENG03016
JOB00179025,2026-07-26,Repair,Critical,ENG03085
JOB00179026,2026-07-24,Repair,High,ENG01322
JOB00179027,2026-07-29,Repair,Critical,ENG00006
JOB00179028,2026-07-27,Repair,High,ENG01691
JOB00179029,2026-07-23,Repair,Low,ENG03109
JOB00179030,2026-07-27,Repair,Critical,ENG03526
JOB00179031,2026-07-26,Repair,Critical,ENG01720
JOB00179032,2026-07-29,Repair,High,ENG01849
JOB00179033,2026-07-29,Repair,Critical,ENG03539
JOB00179034,2026-07-24,Repair,High,ENG01621
JOB00179035,2026-07-27,Repair,High,ENG03681
JOB00179036,2026-07-23,Repair,Critical,ENG00165
JOB00179037,2026-07-27,Repair,Critical,ENG03095
JOB00179038,2026-07-25,Repair,Medium,ENG01685
JOB00179039,2026-07-28,Repair,High,ENG00019
JOB00179040,2026-07-25,Repair,Critical,ENG01881
JOB00179041,2026-07-29,Repair,High,ENG01939
JOB00179042,2026-07-27,Repair,High,ENG01989
JOB00179043,2026-07-27,Repair,Critical,ENG01460
JOB00179044,2026-07-26,Repair,Critical,ENG00161
JOB00179045,2026-07-28,Repair,Critical,ENG00518
JOB00179046,2026-07-25,Repair,Medium,ENG01479
JOB00179047,2026-07-23,Repair,Critical,ENG02383
JOB00179048,2026-07-24,Repair,High,ENG02134
