customer_id,visit_date,visit_status,customer_feedback
CUST00239754,2026-08-05,Completed,Average
CUST00239755,2026-08-05,Completed,Good
CUST00239756,2026-08-02,Completed,Average
CUST00239757,2026-08-05,Completed,Poor
CUST00239758,2026-08-05,Completed,Poor
CUST00239759,2026-08-02,Completed,Average
CUST00239760,2026-07-31,Completed,Average
CUST00239761,2026-08-01,Completed,Poor
CUST00239762,2026-08-04,Completed,Average
CUST00239763,2026-07-31,Completed,Good
CUST00239764,2026-07-30,Completed,Poor
CUST00239765,2026-08-02,Completed,Average
CUST00239766,2026-08-02,Completed,Good
CUST00239767,2026-07-30,Completed,Good
CUST00239768,2026-08-01,Completed,Good
CUST00239769,2026-08-05,Completed,Average
CUST00239770,2026-08-03,Completed,Poor
CUST00239771,2026-07-30,Completed,Poor
CUST00239772,2026-07-30,Completed,Average
CUST00239773,2026-08-02,Completed,Poor
CUST00239774,2026-08-03,Completed,Poor
CUST00239775,2026-08-01,Completed,Poor
CUST00239776,2026-08-04,Completed,Poor
CUST00239777,2026-08-04,Completed,Poor
CUST00239778,2026-08-03,Completed,Good
CUST00239779,2026-07-30,Completed,Poor
CUST00239780,2026-08-02,Completed,Average
CUST00239781,2026-07-31,Completed,Average
CUST00239782,2026-08-03,Completed,Average
CUST00239783,2026-07-30,Completed,Average
CUST00239784,2026-08-02,Completed,Poor
CUST00239785,2026-08-05,Completed,Average
CUST00239786,2026-08-02,Completed,Poor
CUST00239787,2026-08-04,Completed,Poor
CUST00239788,2026-08-02,Completed,Good
CUST00239789,2026-07-30,Completed,Good
CUST00239790,2026-07-30,Completed,Good
CUST00239791,2026-07-31,Completed,Good
CUST00239792,2026-08-02,Completed,Good
CUST00239793,2026-08-03,Completed,Average
CUST00239794,2026-08-02,Completed,Good
CUST00239795,2026-08-04,Completed,Poor
CUST00239796,2026-08-04,Completed,Good
CUST00239797,2026-08-03,Completed,Poor
CUST00239798,2026-08-05,Completed,Poor
CUST00239799,2026-08-02,Completed,Average
CUST00239800,2026-08-02,Completed,Good
CUST00239801,2026-08-03,Completed,Good
CUST00239802,2026-08-04,Completed,Poor
CUST00239803,2026-08-01,Completed,Poor
CUST00239804,2026-08-04,Completed,Poor
CUST00239805,2026-08-05,Completed,Good
CUST00239806,2026-08-03,Completed,Average
CUST00239807,2026-08-03,Completed,Good
CUST00239808,2026-08-05,Completed,Poor
CUST00239809,2026-07-30,Completed,Good
CUST00239810,2026-07-30,Completed,Good
CUST00239811,2026-08-05,Completed,Average
CUST00239812,2026-08-03,Completed,Poor
CUST00239813,2026-08-02,Completed,Poor
CUST00239814,2026-08-03,Completed,Poor
CUST00239815,2026-07-30,Completed,Poor
CUST00239816,2026-08-02,Completed,Poor
CUST00239817,2026-08-03,Completed,Average
CUST00239818,2026-08-02,Completed,Poor
CUST00239819,2026-07-30,Completed,Good
CUST00239820,2026-08-05,Completed,Average
CUST00239821,2026-08-03,Completed,Good
CUST00239822,2026-07-31,Completed,Average
CUST00239823,2026-07-30,Completed,Good
CUST00239824,2026-08-02,Completed,Good
CUST00239825,2026-08-03,Completed,Average
CUST00239826,2026-08-02,Completed,Poor
CUST00239827,2026-07-31,Completed,Poor
CUST00239828,2026-08-03,Completed,Poor
CUST00239829,2026-08-05,Completed,Average
CUST00239830,2026-08-05,Completed,Average
CUST00239831,2026-08-03,Completed,Poor
CUST00239832,2026-08-03,Completed,Poor
CUST00239833,2026-08-04,Completed,Poor
CUST00239834,2026-08-03,Completed,Good
CUST00239835,2026-08-01,Completed,Poor
CUST00239836,2026-08-04,Completed,Average
CUST00239837,2026-08-02,Completed,Average
CUST00239838,2026-08-03,Completed,Poor
CUST00239839,2026-08-01,Completed,Poor
CUST00239840,2026-07-30,Completed,Poor
CUST00239841,2026-08-01,Completed,Poor
CUST00239842,2026-08-05,Completed,Good
CUST00239843,2026-07-30,Completed,Average
CUST00239844,2026-08-01,Completed,Poor
CUST00239845,2026-08-02,Completed,Average
CUST00239846,2026-08-05,Completed,Average
CUST00239847,2026-08-01,Completed,Poor
CUST00239848,2026-08-05,Completed,Average
CUST00239849,2026-08-02,Completed,Poor
CUST00239850,2026-07-31,Completed,Poor
CUST00239851,2026-07-30,Completed,Average
CUST00239852,2026-07-31,Completed,Average
CUST00239853,2026-08-01,Completed,Poor
CUST00239854,2026-07-31,Completed,Good
CUST00239855,2026-07-31,Completed,Good
CUST00239856,2026-08-05,Completed,Good
CUST00239857,2026-08-05,Completed,Poor
CUST00239858,2026-08-01,Completed,Average
CUST00239859,2026-08-02,Completed,Good
CUST00239860,2026-08-01,Completed,Poor
CUST00239861,2026-08-01,Completed,Good
CUST00239862,2026-08-05,Completed,Poor
CUST00239863,2026-07-31,Completed,Poor
CUST00239864,2026-08-02,Completed,Good
CUST00239865,2026-08-03,Completed,Good
CUST00239866,2026-08-02,Completed,Good
CUST00239867,2026-08-01,Completed,Average
CUST00239868,2026-08-02,Completed,Average
CUST00239869,2026-08-05,Completed,Average
CUST00239870,2026-08-03,Completed,Good
CUST00239871,2026-08-03,Completed,Average
CUST00239872,2026-08-04,Completed,Poor
CUST00239873,2026-08-05,Completed,Poor
CUST00239874,2026-08-03,Completed,Good
CUST00239875,2026-07-30,Completed,Average
CUST00239876,2026-07-31,Completed,Average
CUST00239877,2026-08-02,Completed,Poor
CUST00239878,2026-08-02,Completed,Poor
CUST00239879,2026-08-03,Completed,Poor
CUST00239880,2026-07-31,Completed,Good
CUST00239881,2026-08-04,Completed,Good
CUST00239882,2026-08-02,Completed,Average
CUST00239883,2026-08-03,Completed,Poor
CUST00239884,2026-08-04,Completed,Poor
CUST00239885,2026-07-31,Completed,Good
CUST00239886,2026-08-03,Completed,Good
CUST00239887,2026-07-30,Completed,Average
CUST00239888,2026-08-03,Completed,Poor
CUST00239889,2026-07-30,Completed,Good
CUST00239890,2026-08-01,Completed,Average
CUST00239891,2026-07-31,Completed,Average
CUST00239892,2026-08-04,Completed,Good
CUST00239893,2026-08-04,Completed,Poor
CUST00239894,2026-08-04,Completed,Poor
CUST00239895,2026-08-01,Completed,Good
CUST00239896,2026-07-31,Completed,Poor
CUST00239897,2026-07-31,Completed,Average
CUST00239898,2026-08-05,Completed,Good
CUST00239899,2026-07-31,Completed,Good
CUST00239900,2026-08-04,Completed,Good
CUST00239901,2026-08-02,Completed,Average
CUST00239902,2026-07-31,Completed,Poor
CUST00239903,2026-08-01,Completed,Good
CUST00239904,2026-08-01,Completed,Poor
CUST00239905,2026-08-05,Completed,Good
CUST00239906,2026-08-02,Completed,Average
CUST00239907,2026-08-05,Completed,Average
CUST00239908,2026-08-04,Completed,Poor
CUST00239909,2026-07-31,Completed,Poor
CUST00239910,2026-08-01,Completed,Poor
CUST00239911,2026-08-01,Completed,Poor
CUST00239912,2026-08-04,Completed,Poor
CUST00239913,2026-08-05,Completed,Good
CUST00239914,2026-07-31,Completed,Good
CUST00239915,2026-08-02,Completed,Good
CUST00239916,2026-08-03,Completed,Good
CUST00239917,2026-08-02,Completed,Good
CUST00239918,2026-08-02,Completed,Good
CUST00239919,2026-07-30,Completed,Average
CUST00239920,2026-08-04,Completed,Average
CUST00239921,2026-08-05,Completed,Poor
CUST00239922,2026-08-04,Completed,Good
CUST00239923,2026-08-01,Completed,Average
CUST00239924,2026-08-01,Completed,Poor
CUST00239925,2026-08-04,Completed,Poor
CUST00239926,2026-08-04,Completed,Average
CUST00239927,2026-07-31,Completed,Poor
CUST00239928,2026-07-31,Completed,Poor
CUST00239929,2026-08-03,Completed,Poor
CUST00239930,2026-08-05,Completed,Average
CUST00239931,2026-07-30,Completed,Good
CUST00239932,2026-08-05,Completed,Average
CUST00239933,2026-07-31,Completed,Average
CUST00239934,2026-08-02,Completed,Average
CUST00239935,2026-08-05,Completed,Poor
CUST00239936,2026-07-31,Completed,Poor
CUST00239937,2026-07-30,Completed,Average
CUST00239938,2026-07-31,Completed,Good
CUST00239939,2026-08-02,Completed,Poor
CUST00239940,2026-08-03,Completed,Average
CUST00239941,2026-08-04,Completed,Good
CUST00239942,2026-08-05,Completed,Poor
CUST00239943,2026-07-30,Completed,Good
CUST00239944,2026-08-03,Completed,Poor
CUST00239945,2026-08-05,Completed,Average
CUST00239946,2026-08-01,Completed,Poor
CUST00239947,2026-07-31,Completed,Good
CUST00239948,2026-08-05,Completed,Average
CUST00239949,2026-08-05,Completed,Average
CUST00239950,2026-08-01,Completed,Average
CUST00239951,2026-07-30,Completed,Average
CUST00239952,2026-08-01,Completed,Good
CUST00239953,2026-08-05,Completed,Good
CUST00239954,2026-07-30,Completed,Good
CUST00239955,2026-07-30,Completed,Poor
CUST00239956,2026-08-03,Completed,Good
CUST00239957,2026-08-04,Completed,Average
CUST00239958,2026-08-01,Completed,Good
CUST00239959,2026-08-04,Completed,Average
CUST00239960,2026-08-04,Completed,Poor
CUST00239961,2026-08-02,Completed,Poor
CUST00239962,2026-08-05,Completed,Poor
CUST00239963,2026-07-31,Completed,Good
CUST00239964,2026-08-05,Completed,Good
CUST00239965,2026-08-01,Completed,Average
CUST00239966,2026-07-31,Completed,Good
CUST00239967,2026-08-01,Completed,Average
CUST00239968,2026-08-01,Completed,Good
CUST00239969,2026-07-31,Completed,Good
CUST00239970,2026-08-05,Completed,Good
CUST00239971,2026-08-03,Completed,Poor
CUST00239972,2026-08-04,Completed,Good
CUST00239973,2026-07-31,Completed,Good
CUST00239974,2026-08-02,Completed,Good
CUST00239975,2026-08-02,Completed,Average
CUST00239976,2026-08-02,Completed,Good
CUST00239977,2026-07-30,Completed,Poor
CUST00239978,2026-08-01,Completed,Average
CUST00239979,2026-08-04,Completed,Average
CUST00239980,2026-08-04,Completed,Poor
CUST00239981,2026-07-31,Completed,Average
CUST00239982,2026-08-03,Completed,Average
CUST00239983,2026-07-31,Completed,Average
CUST00239984,2026-08-03,Completed,Average
CUST00239985,2026-07-31,Completed,Good
CUST00239986,2026-08-01,Completed,Good
CUST00239987,2026-08-05,Completed,Average
CUST00239988,2026-07-30,Completed,Good
CUST00239989,2026-07-30,Completed,Average
CUST00239990,2026-08-02,Completed,Average
CUST00239991,2026-07-31,Completed,Good
CUST00239992,2026-07-30,Completed,Good
CUST00239993,2026-07-31,Completed,Poor
CUST00239994,2026-08-05,Completed,Average
CUST00239995,2026-07-30,Completed,Average
CUST00239996,2026-08-02,Completed,Average
CUST00239997,2026-08-02,Completed,Poor
CUST00239998,2026-08-04,Completed,Good
CUST00239999,2026-08-05,Completed,Good
CUST00240000,2026-08-03,Completed,Average
CUST00240001,2026-08-03,Completed,Good
CUST00240002,2026-07-30,Completed,Good
CUST00240003,2026-08-03,Completed,Good
CUST00240004,2026-08-02,Completed,Poor
CUST00240005,2026-08-05,Completed,Average
CUST00240006,2026-08-02,Completed,Good
CUST00240007,2026-08-02,Completed,Good
CUST00240008,2026-07-30,Completed,Average
CUST00240009,2026-08-03,Completed,Good
CUST00240010,2026-07-30,Completed,Good
CUST00240011,2026-08-02,Completed,Average
CUST00240012,2026-07-31,Completed,Good
CUST00240013,2026-08-04,Completed,Good
CUST00240014,2026-08-04,Completed,Good
CUST00240015,2026-08-05,Completed,Poor
CUST00240016,2026-08-01,Completed,Good
CUST00240017,2026-08-04,Completed,Average
CUST00240018,2026-08-01,Completed,Good
CUST00240019,2026-08-02,Completed,Average
CUST00240020,2026-08-01,Completed,Average
CUST00240021,2026-08-03,Completed,Average
CUST00240022,2026-07-31,Completed,Average
CUST00240023,2026-07-31,Completed,Poor
CUST00240024,2026-08-04,Completed,Average
CUST00240025,2026-08-03,Completed,Average
CUST00240026,2026-08-01,Completed,Average
CUST00240027,2026-08-03,Completed,Average
CUST00240028,2026-08-02,Completed,Average
CUST00240029,2026-08-03,Completed,Average
CUST00240030,2026-07-30,Completed,Good
CUST00240031,2026-07-31,Completed,Poor
CUST00240032,2026-08-05,Completed,Average
CUST00240033,2026-08-02,Completed,Poor
CUST00240034,2026-08-01,Completed,Average
CUST00240035,2026-07-30,Completed,Average
CUST00240036,2026-07-30,Completed,Good
CUST00240037,2026-08-01,Completed,Average
CUST00240038,2026-07-30,Completed,Good
CUST00240039,2026-08-04,Completed,Poor
CUST00240040,2026-08-01,Completed,Poor
CUST00240041,2026-07-31,Completed,Good
CUST00240042,2026-08-01,Completed,Poor
CUST00240043,2026-07-30,Completed,Poor
CUST00240044,2026-08-04,Completed,Good
CUST00240045,2026-08-01,Completed,Good
CUST00240046,2026-08-04,Completed,Good
CUST00240047,2026-08-04,Completed,Poor
CUST00240048,2026-07-31,Completed,Average
CUST00240049,2026-08-03,Completed,Poor
CUST00240050,2026-07-31,Completed,Good
CUST00240051,2026-08-05,Completed,Poor
CUST00240052,2026-08-04,Completed,Poor
CUST00240053,2026-08-04,Completed,Good
CUST00240054,2026-08-03,Completed,Average
CUST00240055,2026-07-30,Completed,Average
CUST00240056,2026-08-04,Completed,Poor
CUST00240057,2026-07-31,Completed,Poor
CUST00240058,2026-08-05,Completed,Good
CUST00240059,2026-07-31,Completed,Good
CUST00240060,2026-07-30,Completed,Average
CUST00240061,2026-07-30,Completed,Poor
CUST00240062,2026-08-05,Completed,Average
CUST00240063,2026-08-04,Completed,Good
CUST00240064,2026-08-04,Completed,Average
CUST00240065,2026-08-05,Completed,Good
CUST00240066,2026-08-04,Completed,Poor
CUST00240067,2026-08-04,Completed,Poor
CUST00240068,2026-08-05,Completed,Good
CUST00240069,2026-07-31,Completed,Average
CUST00240070,2026-08-03,Completed,Good
CUST00240071,2026-08-05,Completed,Poor
CUST00240072,2026-07-31,Completed,Poor
CUST00240073,2026-08-01,Completed,Poor
CUST00240074,2026-07-31,Completed,Average
CUST00240075,2026-08-01,Completed,Good
CUST00240076,2026-08-01,Completed,Good
CUST00240077,2026-07-30,Completed,Poor
CUST00240078,2026-08-01,Completed,Good
CUST00240079,2026-08-02,Completed,Good
CUST00240080,2026-08-05,Completed,Average
CUST00240081,2026-08-05,Completed,Poor
CUST00240082,2026-07-30,Completed,Good
CUST00240083,2026-08-01,Completed,Poor
CUST00240084,2026-08-01,Completed,Average
CUST00240085,2026-08-01,Completed,Average
CUST00240086,2026-08-03,Completed,Good
CUST00240087,2026-08-05,Completed,Average
CUST00240088,2026-07-31,Completed,Good
CUST00240089,2026-08-03,Completed,Poor
CUST00240090,2026-08-05,Completed,Good
CUST00240091,2026-08-05,Completed,Poor
CUST00240092,2026-08-05,Completed,Poor
CUST00240093,2026-08-04,Completed,Poor
CUST00240094,2026-08-05,Completed,Good
CUST00240095,2026-08-04,Completed,Average
CUST00240096,2026-08-04,Completed,Good
CUST00240097,2026-07-30,Completed,Poor
CUST00240098,2026-08-01,Completed,Poor
CUST00240099,2026-08-01,Completed,Poor
CUST00240100,2026-08-03,Completed,Good
CUST00240101,2026-08-05,Completed,Good
CUST00240102,2026-07-31,Completed,Poor
CUST00240103,2026-07-30,Completed,Average
CUST00240104,2026-08-03,Completed,Poor
CUST00240105,2026-07-30,Completed,Average
CUST00240106,2026-08-02,Completed,Good
CUST00240107,2026-07-30,Completed,Poor
CUST00240108,2026-08-05,Completed,Poor
CUST00240109,2026-08-04,Completed,Average
CUST00240110,2026-08-01,Completed,Average
CUST00240111,2026-08-03,Completed,Good
CUST00240112,2026-07-31,Completed,Average
CUST00240113,2026-08-03,Completed,Average
CUST00240114,2026-08-02,Completed,Poor
CUST00240115,2026-07-30,Completed,Average
CUST00240116,2026-08-01,Completed,Good
CUST00240117,2026-07-31,Completed,Average
CUST00240118,2026-08-03,Completed,Average
CUST00240119,2026-08-05,Completed,Average
CUST00240120,2026-07-30,Completed,Good
CUST00240121,2026-08-04,Completed,Average
CUST00240122,2026-07-30,Completed,Poor
CUST00240123,2026-08-01,Completed,Poor
CUST00240124,2026-07-31,Completed,Average
CUST00240125,2026-08-03,Completed,Average
CUST00240126,2026-08-04,Completed,Average
CUST00240127,2026-07-30,Completed,Good
CUST00240128,2026-08-01,Completed,Average
CUST00240129,2026-08-02,Completed,Average
CUST00240130,2026-08-02,Completed,Good
CUST00240131,2026-08-05,Completed,Poor
CUST00240132,2026-08-03,Completed,Poor
CUST00240133,2026-08-05,Completed,Average
CUST00240134,2026-08-01,Completed,Good
CUST00240135,2026-08-01,Completed,Poor
CUST00240136,2026-08-01,Completed,Good
CUST00240137,2026-08-04,Completed,Good
CUST00240138,2026-08-02,Completed,Poor
CUST00240139,2026-08-01,Completed,Poor
CUST00240140,2026-08-03,Completed,Good
CUST00240141,2026-08-02,Completed,Good
CUST00240142,2026-08-03,Completed,Poor
CUST00240143,2026-08-03,Completed,Good
CUST00240144,2026-08-05,Completed,Good
CUST00240145,2026-08-02,Completed,Poor
CUST00240146,2026-07-31,Completed,Average
CUST00240147,2026-08-05,Completed,Average
CUST00240148,2026-08-04,Completed,Average
CUST00240149,2026-07-30,Completed,Average
CUST00240150,2026-07-30,Completed,Poor
CUST00240151,2026-08-02,Completed,Good
CUST00240152,2026-08-05,Completed,Poor
CUST00240153,2026-08-04,Completed,Good
CUST00240154,2026-08-03,Completed,Poor
CUST00240155,2026-07-30,Completed,Poor
CUST00240156,2026-08-02,Completed,Average
CUST00240157,2026-08-03,Completed,Poor
CUST00240158,2026-07-31,Completed,Good
CUST00240159,2026-08-01,Completed,Poor
CUST00240160,2026-08-04,Completed,Good
CUST00240161,2026-08-02,Completed,Good
CUST00240162,2026-07-31,Completed,Poor
CUST00240163,2026-08-04,Completed,Average
CUST00240164,2026-08-04,Completed,Average
CUST00240165,2026-08-01,Completed,Average
CUST00240166,2026-08-03,Completed,Poor
CUST00240167,2026-08-05,Completed,Good
CUST00240168,2026-07-30,Completed,Poor
CUST00240169,2026-08-02,Completed,Poor
CUST00240170,2026-08-02,Completed,Good
CUST00240171,2026-07-30,Completed,Average
CUST00240172,2026-08-01,Completed,Average
CUST00240173,2026-08-02,Completed,Poor
CUST00240174,2026-08-02,Completed,Good
CUST00240175,2026-08-01,Completed,Good
CUST00240176,2026-08-05,Completed,Average
CUST00240177,2026-08-02,Completed,Average
CUST00240178,2026-07-30,Completed,Good
CUST00240179,2026-08-03,Completed,Good
CUST00240180,2026-08-05,Completed,Average
CUST00240181,2026-08-05,Completed,Average
CUST00240182,2026-07-31,Completed,Average
CUST00240183,2026-08-02,Completed,Poor
CUST00240184,2026-07-30,Completed,Poor
CUST00240185,2026-08-01,Completed,Good
CUST00240186,2026-07-31,Completed,Average
CUST00240187,2026-08-01,Completed,Average
CUST00240188,2026-08-01,Completed,Poor
CUST00240189,2026-07-31,Completed,Good
CUST00240190,2026-08-02,Completed,Good
CUST00240191,2026-08-03,Completed,Average
CUST00240192,2026-07-30,Completed,Average
CUST00240193,2026-08-03,Completed,Good
CUST00240194,2026-07-31,Completed,Poor
CUST00240195,2026-08-01,Completed,Average
CUST00240196,2026-08-05,Completed,Average
CUST00240197,2026-08-05,Completed,Average
CUST00240198,2026-08-01,Completed,Good
CUST00240199,2026-07-30,Completed,Average
CUST00240200,2026-08-04,Completed,Average
CUST00240201,2026-07-30,Completed,Poor
CUST00240202,2026-08-02,Completed,Average
CUST00240203,2026-08-05,Completed,Poor
CUST00240204,2026-08-01,Completed,Good
CUST00240205,2026-08-03,Completed,Good
CUST00240206,2026-07-30,Completed,Good
CUST00240207,2026-07-31,Completed,Average
CUST00240208,2026-08-02,Completed,Good
CUST00240209,2026-08-05,Completed,Poor
CUST00240210,2026-07-31,Completed,Poor
CUST00240211,2026-08-02,Completed,Average
CUST00240212,2026-08-02,Completed,Good
CUST00240213,2026-08-04,Completed,Poor
CUST00240214,2026-08-01,Completed,Average
CUST00240215,2026-07-31,Completed,Poor
CUST00240216,2026-08-02,Completed,Good
CUST00240217,2026-07-31,Completed,Good
CUST00240218,2026-08-02,Completed,Average
CUST00240219,2026-08-03,Completed,Good
CUST00240220,2026-08-05,Completed,Poor
CUST00240221,2026-08-03,Completed,Average
CUST00240222,2026-08-01,Completed,Good
CUST00240223,2026-07-31,Completed,Good
CUST00240224,2026-08-02,Completed,Average
CUST00240225,2026-08-02,Completed,Average
CUST00240226,2026-08-01,Completed,Average
CUST00240227,2026-08-01,Completed,Good
CUST00240228,2026-08-04,Completed,Poor
CUST00240229,2026-08-03,Completed,Poor
CUST00240230,2026-08-01,Completed,Good
CUST00240231,2026-08-01,Completed,Average
CUST00240232,2026-07-31,Completed,Poor
CUST00240233,2026-08-05,Completed,Poor
CUST00240234,2026-08-01,Completed,Average
CUST00240235,2026-07-31,Completed,Good
CUST00240236,2026-08-03,Completed,Good
CUST00240237,2026-08-01,Completed,Good
CUST00240238,2026-08-04,Completed,Good
CUST00240239,2026-08-02,Completed,Poor
CUST00240240,2026-07-31,Completed,Good
CUST00240241,2026-07-30,Completed,Poor
CUST00240242,2026-07-31,Completed,Poor
CUST00240243,2026-08-03,Completed,Poor
CUST00240244,2026-08-02,Completed,Average
CUST00240245,2026-08-02,Completed,Average
CUST00240246,2026-08-01,Completed,Good
CUST00240247,2026-08-03,Completed,Average
CUST00240248,2026-08-04,Completed,Poor
CUST00240249,2026-08-01,Completed,Average
CUST00240250,2026-08-03,Completed,Poor
CUST00240251,2026-08-05,Completed,Good
CUST00240252,2026-08-03,Completed,Poor
CUST00240253,2026-07-31,Completed,Good
CUST00240254,2026-07-30,Completed,Good
CUST00240255,2026-08-03,Completed,Poor
CUST00240256,2026-08-04,Completed,Poor
CUST00240257,2026-07-31,Completed,Poor
CUST00240258,2026-08-05,Completed,Poor
CUST00240259,2026-07-30,Completed,Average
CUST00240260,2026-08-04,Completed,Poor
CUST00240261,2026-08-02,Completed,Good
CUST00240262,2026-08-01,Completed,Good
CUST00240263,2026-08-03,Completed,Average
CUST00240264,2026-08-02,Completed,Poor
CUST00240265,2026-07-31,Completed,Average
CUST00240266,2026-08-02,Completed,Good
CUST00240267,2026-08-01,Completed,Poor
CUST00240268,2026-07-30,Completed,Good
CUST00240269,2026-08-01,Completed,Poor
CUST00240270,2026-08-01,Completed,Good
CUST00240271,2026-08-05,Completed,Poor
CUST00240272,2026-07-30,Completed,Poor
CUST00240273,2026-08-04,Completed,Good
CUST00240274,2026-07-30,Completed,Poor
CUST00240275,2026-08-03,Completed,Good
CUST00240276,2026-07-31,Completed,Average
CUST00240277,2026-07-31,Completed,Poor
CUST00240278,2026-08-03,Completed,Average
CUST00240279,2026-08-03,Completed,Good
CUST00240280,2026-08-03,Completed,Poor
CUST00240281,2026-08-02,Completed,Good
CUST00240282,2026-08-03,Completed,Average
CUST00240283,2026-07-30,Completed,Average
CUST00240284,2026-08-04,Completed,Good
CUST00240285,2026-08-02,Completed,Poor
CUST00240286,2026-08-05,Completed,Average
CUST00240287,2026-07-31,Completed,Good
CUST00240288,2026-07-31,Completed,Good
CUST00240289,2026-08-05,Completed,Poor
CUST00240290,2026-08-05,Completed,Poor
CUST00240291,2026-08-01,Completed,Poor
CUST00240292,2026-08-02,Completed,Average
CUST00240293,2026-07-31,Completed,Poor
CUST00240294,2026-08-03,Completed,Good
CUST00240295,2026-08-02,Completed,Poor
CUST00240296,2026-08-01,Completed,Poor
CUST00240297,2026-07-31,Completed,Poor
CUST00240298,2026-08-05,Completed,Good
CUST00240299,2026-08-01,Completed,Average
CUST00240300,2026-07-30,Completed,Poor
CUST00240301,2026-08-03,Completed,Average
CUST00240302,2026-08-02,Completed,Good
CUST00240303,2026-08-05,Completed,Average
CUST00240304,2026-08-01,Completed,Average
CUST00240305,2026-07-31,Completed,Poor
CUST00240306,2026-08-04,Completed,Good
CUST00240307,2026-08-02,Completed,Good
CUST00240308,2026-07-30,Completed,Average
CUST00240309,2026-07-31,Completed,Good
CUST00240310,2026-08-04,Completed,Poor
CUST00240311,2026-07-31,Completed,Poor
CUST00240312,2026-07-30,Completed,Average
CUST00240313,2026-08-05,Completed,Average
CUST00240314,2026-07-30,Completed,Poor
CUST00240315,2026-07-30,Completed,Poor
CUST00240316,2026-07-31,Completed,Good
CUST00240317,2026-08-01,Completed,Average
CUST00240318,2026-07-31,Completed,Good
CUST00240319,2026-08-02,Completed,Average
CUST00240320,2026-08-03,Completed,Poor
CUST00240321,2026-07-30,Completed,Good
CUST00240322,2026-08-05,Completed,Good
CUST00240323,2026-08-05,Completed,Average
CUST00240324,2026-08-04,Completed,Poor
CUST00240325,2026-08-02,Completed,Poor
CUST00240326,2026-07-30,Completed,Average
CUST00240327,2026-08-02,Completed,Average
CUST00240328,2026-07-30,Completed,Average
CUST00240329,2026-08-04,Completed,Poor
CUST00240330,2026-07-30,Completed,Average
CUST00240331,2026-07-31,Completed,Poor
CUST00240332,2026-08-01,Completed,Poor
CUST00240333,2026-07-31,Completed,Average
CUST00240334,2026-08-01,Completed,Good
CUST00240335,2026-07-31,Completed,Average
CUST00240336,2026-08-04,Completed,Average
CUST00240337,2026-08-04,Completed,Poor
CUST00240338,2026-07-30,Completed,Average
CUST00240339,2026-08-03,Completed,Good
CUST00240340,2026-08-04,Completed,Good
CUST00240341,2026-07-30,Completed,Poor
CUST00240342,2026-08-03,Completed,Good
CUST00240343,2026-08-03,Completed,Poor
CUST00240344,2026-08-02,Completed,Good
CUST00240345,2026-08-04,Completed,Poor
CUST00240346,2026-08-03,Completed,Good
CUST00240347,2026-08-01,Completed,Poor
CUST00240348,2026-08-04,Completed,Average
CUST00240349,2026-07-30,Completed,Poor
CUST00240350,2026-08-05,Completed,Average
CUST00240351,2026-07-30,Completed,Average
CUST00240352,2026-08-04,Completed,Poor
CUST00240353,2026-08-03,Completed,Average
CUST00240354,2026-08-05,Completed,Average
CUST00240355,2026-08-03,Completed,Poor
CUST00240356,2026-07-30,Completed,Good
CUST00240357,2026-08-03,Completed,Average
CUST00240358,2026-08-03,Completed,Good
CUST00240359,2026-07-30,Completed,Poor
CUST00240360,2026-07-30,Completed,Average
CUST00240361,2026-07-31,Completed,Good
CUST00240362,2026-07-31,Completed,Poor
CUST00240363,2026-08-02,Completed,Average
CUST00240364,2026-07-31,Completed,Good
CUST00240365,2026-08-04,Completed,Poor
CUST00240366,2026-08-02,Completed,Good
CUST00240367,2026-08-01,Completed,Good
CUST00240368,2026-08-01,Completed,Good
CUST00240369,2026-07-31,Completed,Poor
CUST00240370,2026-08-04,Completed,Poor
CUST00240371,2026-08-01,Completed,Poor
CUST00240372,2026-08-05,Completed,Good
CUST00240373,2026-08-05,Completed,Good
CUST00240374,2026-08-03,Completed,Average
CUST00240375,2026-08-05,Completed,Good
CUST00240376,2026-08-02,Completed,Average
CUST00240377,2026-08-05,Completed,Poor
CUST00240378,2026-08-02,Completed,Good
CUST00240379,2026-07-31,Completed,Average
CUST00240380,2026-08-05,Completed,Good
CUST00240381,2026-07-30,Completed,Average
CUST00240382,2026-07-30,Completed,Poor
CUST00240383,2026-08-04,Completed,Average
CUST00240384,2026-08-02,Completed,Good
CUST00240385,2026-08-02,Completed,Poor
CUST00240386,2026-08-02,Completed,Average
CUST00240387,2026-08-05,Completed,Poor
CUST00240388,2026-07-31,Completed,Good
CUST00240389,2026-08-05,Completed,Average
CUST00240390,2026-08-01,Completed,Poor
CUST00240391,2026-08-03,Completed,Poor
CUST00240392,2026-07-31,Completed,Poor
CUST00240393,2026-07-31,Completed,Poor
CUST00240394,2026-08-01,Completed,Poor
CUST00240395,2026-08-04,Completed,Average
CUST00240396,2026-07-30,Completed,Average
CUST00240397,2026-08-04,Completed,Good
CUST00240398,2026-08-01,Completed,Good
CUST00240399,2026-07-30,Completed,Average
CUST00240400,2026-08-02,Completed,Good
CUST00240401,2026-08-04,Completed,Poor
CUST00240402,2026-07-31,Completed,Average
CUST00240403,2026-08-02,Completed,Good
CUST00240404,2026-08-03,Completed,Poor
CUST00240405,2026-08-02,Completed,Poor
CUST00240406,2026-08-04,Completed,Good
CUST00240407,2026-08-01,Completed,Poor
