job_id,job_registration_datetime,contact_center_agent_id,mode_of_contact
JOB00202990,2026-08-03 09:00:00,CCA124,Visit
JOB00202991,2026-07-31 09:00:00,CCA108,Call
JOB00202992,2026-08-01 09:00:00,CCA139,App
JOB00202993,2026-08-04 09:00:00,CCA106,Call
JOB00202994,2026-08-03 09:00:00,CCA110,Email
JOB00202995,2026-07-31 09:00:00,CCA144,Email
JOB00202996,2026-07-31 09:00:00,CCA103,Email
JOB00202997,2026-08-01 09:00:00,CCA142,Call
JOB00202998,2026-07-30 09:00:00,CCA127,Call
JOB00202999,2026-08-05 09:00:00,CCA143,Call
JOB00203000,2026-08-03 09:00:00,CCA137,Call
JOB00203001,2026-08-03 09:00:00,CCA116,Call
JOB00203002,2026-08-01 09:00:00,CCA137,Email
JOB00203003,2026-08-04 09:00:00,CCA124,Email
JOB00203004,2026-08-02 09:00:00,CCA139,Email
JOB00203005,2026-07-30 09:00:00,CCA106,Email
JOB00203006,2026-08-04 09:00:00,CCA130,Call
JOB00203007,2026-08-02 09:00:00,CCA150,Visit
JOB00203008,2026-07-30 09:00:00,CCA102,Visit
JOB00203009,2026-08-01 09:00:00,CCA117,Visit
JOB00203010,2026-08-01 09:00:00,CCA112,App
JOB00203011,2026-08-03 09:00:00,CCA129,Call
JOB00203012,2026-08-04 09:00:00,CCA123,Visit
JOB00203013,2026-08-01 09:00:00,CCA130,App
JOB00203014,2026-08-04 09:00:00,CCA112,Call
JOB00203015,2026-07-30 09:00:00,CCA135,Visit
JOB00203016,2026-07-31 09:00:00,CCA128,Email
JOB00203017,2026-07-31 09:00:00,CCA150,Visit
JOB00203018,2026-08-03 09:00:00,CCA124,App
JOB00203019,2026-07-31 09:00:00,CCA119,App
JOB00203020,2026-08-01 09:00:00,CCA135,Visit
JOB00203021,2026-08-03 09:00:00,CCA149,Visit
JOB00203022,2026-08-03 09:00:00,CCA123,Visit
JOB00203023,2026-07-31 09:00:00,CCA119,Call
JOB00203024,2026-07-30 09:00:00,CCA122,Call
JOB00203025,2026-08-04 09:00:00,CCA100,Visit
JOB00203026,2026-08-03 09:00:00,CCA108,Visit
JOB00203027,2026-08-03 09:00:00,CCA137,Visit
JOB00203028,2026-08-02 09:00:00,CCA142,Call
JOB00203029,2026-08-05 09:00:00,CCA115,Visit
JOB00203030,2026-07-30 09:00:00,CCA132,Email
JOB00203031,2026-08-03 09:00:00,CCA102,App
JOB00203032,2026-08-04 09:00:00,CCA120,Call
JOB00203033,2026-08-05 09:00:00,CCA109,App
JOB00203034,2026-08-02 09:00:00,CCA104,Email
JOB00203035,2026-08-05 09:00:00,CCA104,Visit
JOB00203036,2026-08-04 09:00:00,CCA136,App
JOB00203037,2026-07-31 09:00:00,CCA110,Email
JOB00203038,2026-08-05 09:00:00,CCA146,App
JOB00203039,2026-08-03 09:00:00,CCA109,Email
JOB00203040,2026-07-30 09:00:00,CCA133,Email
JOB00203041,2026-08-03 09:00:00,CCA141,Call
JOB00203042,2026-07-31 09:00:00,CCA128,Call
JOB00203043,2026-08-02 09:00:00,CCA119,Call
JOB00203044,2026-08-02 09:00:00,CCA130,Call
JOB00203045,2026-07-30 09:00:00,CCA147,Call
JOB00203046,2026-08-05 09:00:00,CCA101,App
JOB00203047,2026-08-03 09:00:00,CCA129,Visit
JOB00203048,2026-07-30 09:00:00,CCA140,Call
JOB00203049,2026-07-30 09:00:00,CCA101,App
JOB00203050,2026-08-05 09:00:00,CCA102,Email
JOB00203051,2026-08-04 09:00:00,CCA121,Visit
JOB00203052,2026-08-05 09:00:00,CCA145,Visit
JOB00203053,2026-08-04 09:00:00,CCA114,Email
JOB00203054,2026-08-01 09:00:00,CCA138,Call
JOB00203055,2026-07-31 09:00:00,CCA150,Visit
JOB00203056,2026-07-31 09:00:00,CCA119,App
JOB00203057,2026-07-31 09:00:00,CCA141,Email
JOB00203058,2026-08-04 09:00:00,CCA145,Visit
JOB00203059,2026-08-03 09:00:00,CCA128,App
JOB00203060,2026-08-01 09:00:00,CCA130,Visit
JOB00203061,2026-07-31 09:00:00,CCA108,Email
JOB00203062,2026-08-01 09:00:00,CCA103,Visit
JOB00203063,2026-08-01 09:00:00,CCA119,Visit
JOB00203064,2026-08-01 09:00:00,CCA113,Email
JOB00203065,2026-07-31 09:00:00,CCA116,Visit
JOB00203066,2026-08-01 09:00:00,CCA142,Email
JOB00203067,2026-08-03 09:00:00,CCA128,Call
JOB00203068,2026-07-30 09:00:00,CCA130,App
JOB00203069,2026-08-05 09:00:00,CCA104,Visit
JOB00203070,2026-08-05 09:00:00,CCA135,Visit
JOB00203071,2026-08-05 09:00:00,CCA110,Visit
JOB00203072,2026-07-30 09:00:00,CCA100,Visit
JOB00203073,2026-08-04 09:00:00,CCA104,Visit
JOB00203074,2026-08-04 09:00:00,CCA143,Call
JOB00203075,2026-08-02 09:00:00,CCA105,App
JOB00203076,2026-08-02 09:00:00,CCA138,Call
JOB00203077,2026-08-04 09:00:00,CCA131,Email
JOB00203078,2026-08-02 09:00:00,CCA146,Visit
JOB00203079,2026-07-31 09:00:00,CCA119,Call
JOB00203080,2026-08-03 09:00:00,CCA115,App
JOB00203081,2026-08-03 09:00:00,CCA118,App
JOB00203082,2026-08-02 09:00:00,CCA130,Email
JOB00203083,2026-08-02 09:00:00,CCA141,Visit
JOB00203084,2026-07-31 09:00:00,CCA143,Email
JOB00203085,2026-08-01 09:00:00,CCA141,Call
JOB00203086,2026-08-01 09:00:00,CCA116,Call
JOB00203087,2026-08-02 09:00:00,CCA107,Call
JOB00203088,2026-08-02 09:00:00,CCA106,App
JOB00203089,2026-08-01 09:00:00,CCA149,Call
JOB00203090,2026-08-01 09:00:00,CCA139,App
JOB00203091,2026-08-03 09:00:00,CCA121,App
JOB00203092,2026-07-30 09:00:00,CCA110,Email
JOB00203093,2026-07-31 09:00:00,CCA136,App
JOB00203094,2026-08-05 09:00:00,CCA117,Email
JOB00203095,2026-08-03 09:00:00,CCA107,Visit
JOB00203096,2026-08-04 09:00:00,CCA102,Call
JOB00203097,2026-08-03 09:00:00,CCA118,Visit
JOB00203098,2026-08-01 09:00:00,CCA124,Visit
JOB00203099,2026-08-01 09:00:00,CCA136,Call
JOB00203100,2026-07-30 09:00:00,CCA108,App
JOB00203101,2026-08-02 09:00:00,CCA132,Call
JOB00203102,2026-07-30 09:00:00,CCA129,App
JOB00203103,2026-07-30 09:00:00,CCA141,Visit
JOB00203104,2026-07-31 09:00:00,CCA132,Email
JOB00203105,2026-07-30 09:00:00,CCA112,Call
JOB00203106,2026-08-05 09:00:00,CCA144,App
JOB00203107,2026-08-03 09:00:00,CCA114,Email
JOB00203108,2026-07-31 09:00:00,CCA134,App
JOB00203109,2026-07-31 09:00:00,CCA144,Email
JOB00203110,2026-08-01 09:00:00,CCA116,Call
JOB00203111,2026-08-01 09:00:00,CCA149,Email
JOB00203112,2026-07-31 09:00:00,CCA118,App
JOB00203113,2026-08-01 09:00:00,CCA101,Email
JOB00203114,2026-08-05 09:00:00,CCA114,Visit
JOB00203115,2026-07-31 09:00:00,CCA124,Email
JOB00203116,2026-07-31 09:00:00,CCA108,Email
JOB00203117,2026-08-05 09:00:00,CCA143,Email
JOB00203118,2026-08-05 09:00:00,CCA127,App
JOB00203119,2026-08-02 09:00:00,CCA149,Visit
JOB00203120,2026-08-05 09:00:00,CCA101,App
JOB00203121,2026-08-01 09:00:00,CCA127,Email
JOB00203122,2026-08-03 09:00:00,CCA105,Visit
JOB00203123,2026-08-05 09:00:00,CCA135,Email
JOB00203124,2026-08-05 09:00:00,CCA112,App
JOB00203125,2026-08-03 09:00:00,CCA121,Visit
JOB00203126,2026-08-04 09:00:00,CCA103,Visit
JOB00203127,2026-08-05 09:00:00,CCA150,App
JOB00203128,2026-08-05 09:00:00,CCA149,Call
JOB00203129,2026-08-03 09:00:00,CCA132,App
JOB00203130,2026-08-01 09:00:00,CCA136,Call
JOB00203131,2026-08-05 09:00:00,CCA107,Call
JOB00203132,2026-07-31 09:00:00,CCA116,Call
JOB00203133,2026-08-05 09:00:00,CCA109,Call
JOB00203134,2026-07-30 09:00:00,CCA126,Call
JOB00203135,2026-08-01 09:00:00,CCA139,Call
JOB00203136,2026-08-01 09:00:00,CCA148,Email
JOB00203137,2026-08-02 09:00:00,CCA123,Visit
JOB00203138,2026-08-02 09:00:00,CCA116,App
JOB00203139,2026-08-01 09:00:00,CCA134,Email
JOB00203140,2026-07-30 09:00:00,CCA116,Call
JOB00203141,2026-08-02 09:00:00,CCA141,Visit
JOB00203142,2026-08-01 09:00:00,CCA104,Call
JOB00203143,2026-08-05 09:00:00,CCA103,Visit
JOB00203144,2026-08-05 09:00:00,CCA120,Call
JOB00203145,2026-08-01 09:00:00,CCA133,Email
JOB00203146,2026-08-05 09:00:00,CCA127,Call
JOB00203147,2026-08-03 09:00:00,CCA138,Email
JOB00203148,2026-08-04 09:00:00,CCA109,Email
JOB00203149,2026-08-04 09:00:00,CCA146,Email
JOB00203150,2026-08-02 09:00:00,CCA147,Call
JOB00203151,2026-08-01 09:00:00,CCA136,Visit
JOB00203152,2026-08-05 09:00:00,CCA147,Visit
JOB00203153,2026-08-04 09:00:00,CCA129,Call
JOB00203154,2026-08-02 09:00:00,CCA142,App
JOB00203155,2026-08-05 09:00:00,CCA120,Call
JOB00203156,2026-08-01 09:00:00,CCA108,App
JOB00203157,2026-08-05 09:00:00,CCA135,App
JOB00203158,2026-07-30 09:00:00,CCA149,Visit
JOB00203159,2026-07-31 09:00:00,CCA147,App
JOB00203160,2026-08-01 09:00:00,CCA105,Email
JOB00203161,2026-08-02 09:00:00,CCA113,Visit
JOB00203162,2026-07-31 09:00:00,CCA147,App
JOB00203163,2026-08-04 09:00:00,CCA139,Visit
JOB00203164,2026-08-03 09:00:00,CCA133,Visit
JOB00203165,2026-07-30 09:00:00,CCA124,App
JOB00203166,2026-07-30 09:00:00,CCA130,Call
JOB00203167,2026-08-02 09:00:00,CCA123,Call
JOB00203168,2026-07-31 09:00:00,CCA100,App
JOB00203169,2026-07-30 09:00:00,CCA149,App
JOB00203170,2026-08-05 09:00:00,CCA100,App
JOB00203171,2026-07-30 09:00:00,CCA111,Email
JOB00203172,2026-08-03 09:00:00,CCA142,App
JOB00203173,2026-07-30 09:00:00,CCA138,App
JOB00203174,2026-08-05 09:00:00,CCA149,Visit
JOB00203175,2026-08-04 09:00:00,CCA140,Call
JOB00203176,2026-08-02 09:00:00,CCA133,Email
JOB00203177,2026-08-02 09:00:00,CCA124,Call
JOB00203178,2026-08-05 09:00:00,CCA149,Visit
JOB00203179,2026-08-02 09:00:00,CCA132,Call
JOB00203180,2026-08-03 09:00:00,CCA142,App
JOB00203181,2026-07-31 09:00:00,CCA109,Email
JOB00203182,2026-07-31 09:00:00,CCA111,Email
JOB00203183,2026-08-01 09:00:00,CCA132,Call
JOB00203184,2026-07-30 09:00:00,CCA135,Visit
JOB00203185,2026-08-01 09:00:00,CCA118,Email
JOB00203186,2026-08-04 09:00:00,CCA134,Visit
JOB00203187,2026-08-03 09:00:00,CCA125,Call
JOB00203188,2026-08-02 09:00:00,CCA121,App
JOB00203189,2026-08-03 09:00:00,CCA142,Email
JOB00203190,2026-08-04 09:00:00,CCA106,App
JOB00203191,2026-07-30 09:00:00,CCA124,App
JOB00203192,2026-07-30 09:00:00,CCA137,Email
JOB00203193,2026-08-04 09:00:00,CCA118,Call
JOB00203194,2026-07-30 09:00:00,CCA111,Call
JOB00203195,2026-07-31 09:00:00,CCA107,Call
JOB00203196,2026-08-04 09:00:00,CCA111,Email
JOB00203197,2026-07-30 09:00:00,CCA138,Call
JOB00203198,2026-08-04 09:00:00,CCA143,Email
JOB00203199,2026-08-02 09:00:00,CCA121,Email
JOB00203200,2026-07-31 09:00:00,CCA119,Call
JOB00203201,2026-07-31 09:00:00,CCA150,Email
JOB00203202,2026-08-05 09:00:00,CCA146,Visit
JOB00203203,2026-08-05 09:00:00,CCA126,Visit
JOB00203204,2026-08-01 09:00:00,CCA141,Visit
JOB00203205,2026-07-31 09:00:00,CCA137,App
JOB00203206,2026-07-31 09:00:00,CCA147,App
JOB00203207,2026-07-30 09:00:00,CCA120,Visit
JOB00203208,2026-07-30 09:00:00,CCA122,Call
JOB00203209,2026-08-04 09:00:00,CCA114,App
JOB00203210,2026-07-31 09:00:00,CCA110,Call
JOB00203211,2026-08-01 09:00:00,CCA130,Visit
JOB00203212,2026-07-31 09:00:00,CCA113,Visit
JOB00203213,2026-08-01 09:00:00,CCA127,Visit
JOB00203214,2026-07-30 09:00:00,CCA139,App
JOB00203215,2026-08-03 09:00:00,CCA119,Visit
JOB00203216,2026-08-05 09:00:00,CCA125,Visit
JOB00203217,2026-08-03 09:00:00,CCA147,Email
JOB00203218,2026-08-04 09:00:00,CCA135,Visit
JOB00203219,2026-08-04 09:00:00,CCA117,Visit
JOB00203220,2026-08-02 09:00:00,CCA121,App
JOB00203221,2026-08-03 09:00:00,CCA115,Email
JOB00203222,2026-08-04 09:00:00,CCA109,Visit
JOB00203223,2026-08-04 09:00:00,CCA124,App
JOB00203224,2026-08-05 09:00:00,CCA147,Call
JOB00203225,2026-07-31 09:00:00,CCA116,Email
JOB00203226,2026-07-31 09:00:00,CCA103,App
JOB00203227,2026-08-05 09:00:00,CCA148,Visit
JOB00203228,2026-08-02 09:00:00,CCA123,Visit
JOB00203229,2026-08-04 09:00:00,CCA130,Visit
JOB00203230,2026-08-02 09:00:00,CCA147,Call
JOB00203231,2026-08-01 09:00:00,CCA133,Call
JOB00203232,2026-08-04 09:00:00,CCA146,Visit
JOB00203233,2026-08-05 09:00:00,CCA125,Email
JOB00203234,2026-08-04 09:00:00,CCA114,App
JOB00203235,2026-08-01 09:00:00,CCA133,App
JOB00203236,2026-07-31 09:00:00,CCA101,Visit
JOB00203237,2026-08-05 09:00:00,CCA118,Visit
JOB00203238,2026-08-05 09:00:00,CCA126,App
JOB00203239,2026-08-05 09:00:00,CCA128,App
JOB00203240,2026-07-30 09:00:00,CCA109,Call
JOB00203241,2026-08-01 09:00:00,CCA104,Visit
JOB00203242,2026-08-01 09:00:00,CCA114,Call
JOB00203243,2026-08-05 09:00:00,CCA123,Visit
JOB00203244,2026-08-03 09:00:00,CCA117,Call
JOB00203245,2026-08-05 09:00:00,CCA108,Call
JOB00203246,2026-08-04 09:00:00,CCA128,Visit
JOB00203247,2026-08-02 09:00:00,CCA149,App
JOB00203248,2026-08-05 09:00:00,CCA117,App
JOB00203249,2026-07-31 09:00:00,CCA104,Call
JOB00203250,2026-08-01 09:00:00,CCA134,Visit
JOB00203251,2026-08-05 09:00:00,CCA143,App
JOB00203252,2026-08-02 09:00:00,CCA132,App
JOB00203253,2026-08-01 09:00:00,CCA127,Visit
JOB00203254,2026-08-05 09:00:00,CCA120,App
JOB00203255,2026-08-01 09:00:00,CCA109,App
JOB00203256,2026-08-02 09:00:00,CCA110,App
JOB00203257,2026-07-30 09:00:00,CCA132,Visit
JOB00203258,2026-08-02 09:00:00,CCA130,App
JOB00203259,2026-08-02 09:00:00,CCA105,App
JOB00203260,2026-07-31 09:00:00,CCA134,App
JOB00203261,2026-08-01 09:00:00,CCA118,App
JOB00203262,2026-08-01 09:00:00,CCA136,Visit
JOB00203263,2026-08-02 09:00:00,CCA115,App
JOB00203264,2026-07-30 09:00:00,CCA122,Call
JOB00203265,2026-08-02 09:00:00,CCA100,App
JOB00203266,2026-08-04 09:00:00,CCA149,Email
JOB00203267,2026-07-31 09:00:00,CCA137,Visit
JOB00203268,2026-07-31 09:00:00,CCA124,App
JOB00203269,2026-08-01 09:00:00,CCA109,Visit
JOB00203270,2026-08-04 09:00:00,CCA139,Visit
JOB00203271,2026-07-30 09:00:00,CCA145,Email
JOB00203272,2026-08-04 09:00:00,CCA137,Call
JOB00203273,2026-07-31 09:00:00,CCA119,Email
JOB00203274,2026-08-04 09:00:00,CCA137,Call
JOB00203275,2026-07-30 09:00:00,CCA150,Visit
JOB00203276,2026-08-05 09:00:00,CCA100,Call
JOB00203277,2026-08-01 09:00:00,CCA145,App
JOB00203278,2026-07-30 09:00:00,CCA116,App
JOB00203279,2026-08-02 09:00:00,CCA119,App
JOB00203280,2026-08-04 09:00:00,CCA149,App
JOB00203281,2026-08-03 09:00:00,CCA107,Call
JOB00203282,2026-08-03 09:00:00,CCA130,Call
JOB00203283,2026-07-31 09:00:00,CCA101,Call
JOB00203284,2026-08-02 09:00:00,CCA118,Visit
JOB00203285,2026-08-03 09:00:00,CCA148,Call
JOB00203286,2026-07-31 09:00:00,CCA119,Email
JOB00203287,2026-08-01 09:00:00,CCA129,Call
JOB00203288,2026-08-05 09:00:00,CCA113,App
JOB00203289,2026-08-02 09:00:00,CCA149,Email
JOB00203290,2026-08-04 09:00:00,CCA115,Visit
JOB00203291,2026-08-02 09:00:00,CCA117,Call
JOB00203292,2026-07-30 09:00:00,CCA120,Call
JOB00203293,2026-08-01 09:00:00,CCA108,Email
JOB00203294,2026-08-04 09:00:00,CCA144,App
JOB00203295,2026-08-02 09:00:00,CCA147,Email
JOB00203296,2026-08-02 09:00:00,CCA104,Call
JOB00203297,2026-08-04 09:00:00,CCA114,Call
JOB00203298,2026-08-04 09:00:00,CCA141,App
JOB00203299,2026-08-02 09:00:00,CCA126,App
JOB00203300,2026-07-31 09:00:00,CCA120,Call
JOB00203301,2026-08-03 09:00:00,CCA149,App
JOB00203302,2026-08-02 09:00:00,CCA123,Visit
JOB00203303,2026-08-04 09:00:00,CCA128,App
JOB00203304,2026-07-30 09:00:00,CCA130,Call
JOB00203305,2026-08-03 09:00:00,CCA150,Call
JOB00203306,2026-08-05 09:00:00,CCA128,App
JOB00203307,2026-08-04 09:00:00,CCA134,App
JOB00203308,2026-07-31 09:00:00,CCA131,Visit
JOB00203309,2026-08-03 09:00:00,CCA141,Email
JOB00203310,2026-08-02 09:00:00,CCA137,Visit
JOB00203311,2026-08-05 09:00:00,CCA130,Call
JOB00203312,2026-08-05 09:00:00,CCA115,Call
JOB00203313,2026-08-03 09:00:00,CCA139,Call
JOB00203314,2026-07-31 09:00:00,CCA104,Email
JOB00203315,2026-07-31 09:00:00,CCA130,App
JOB00203316,2026-08-03 09:00:00,CCA114,Visit
JOB00203317,2026-07-31 09:00:00,CCA147,App
JOB00203318,2026-08-02 09:00:00,CCA102,Email
JOB00203319,2026-08-04 09:00:00,CCA129,Visit
JOB00203320,2026-08-04 09:00:00,CCA150,Call
JOB00203321,2026-07-30 09:00:00,CCA109,Call
JOB00203322,2026-07-31 09:00:00,CCA103,App
JOB00203323,2026-08-01 09:00:00,CCA126,Visit
JOB00203324,2026-07-30 09:00:00,CCA129,Email
JOB00203325,2026-08-03 09:00:00,CCA135,Call
JOB00203326,2026-07-31 09:00:00,CCA117,Visit
JOB00203327,2026-07-30 09:00:00,CCA134,Visit
JOB00203328,2026-07-31 09:00:00,CCA114,App
JOB00203329,2026-08-05 09:00:00,CCA125,App
JOB00203330,2026-08-02 09:00:00,CCA130,App
JOB00203331,2026-08-01 09:00:00,CCA134,Email
JOB00203332,2026-07-30 09:00:00,CCA132,Email
JOB00203333,2026-08-04 09:00:00,CCA117,App
JOB00203334,2026-08-03 09:00:00,CCA108,App
JOB00203335,2026-07-31 09:00:00,CCA105,Visit
JOB00203336,2026-08-05 09:00:00,CCA137,Email
JOB00203337,2026-08-04 09:00:00,CCA105,Email
JOB00203338,2026-08-01 09:00:00,CCA134,Email
JOB00203339,2026-07-31 09:00:00,CCA129,Email
JOB00203340,2026-08-04 09:00:00,CCA114,Email
JOB00203341,2026-08-01 09:00:00,CCA149,Visit
JOB00203342,2026-07-30 09:00:00,CCA131,Email
JOB00203343,2026-07-31 09:00:00,CCA150,App
JOB00203344,2026-08-02 09:00:00,CCA104,Email
JOB00203345,2026-07-31 09:00:00,CCA103,Visit
JOB00203346,2026-08-02 09:00:00,CCA121,Call
JOB00203347,2026-07-30 09:00:00,CCA131,Call
JOB00203348,2026-08-03 09:00:00,CCA109,Visit
JOB00203349,2026-08-04 09:00:00,CCA133,Call
JOB00203350,2026-08-05 09:00:00,CCA133,Visit
JOB00203351,2026-08-05 09:00:00,CCA134,Call
JOB00203352,2026-07-30 09:00:00,CCA132,Visit
JOB00203353,2026-07-30 09:00:00,CCA109,Email
JOB00203354,2026-08-04 09:00:00,CCA143,Call
JOB00203355,2026-08-02 09:00:00,CCA125,App
JOB00203356,2026-08-05 09:00:00,CCA150,App
JOB00203357,2026-08-04 09:00:00,CCA106,Call
JOB00203358,2026-08-05 09:00:00,CCA114,Call
JOB00203359,2026-08-04 09:00:00,CCA150,Email
JOB00203360,2026-08-03 09:00:00,CCA142,Call
JOB00203361,2026-08-01 09:00:00,CCA139,App
JOB00203362,2026-08-04 09:00:00,CCA142,Visit
JOB00203363,2026-07-31 09:00:00,CCA127,Call
JOB00203364,2026-08-02 09:00:00,CCA142,Visit
JOB00203365,2026-08-03 09:00:00,CCA142,Visit
JOB00203366,2026-07-31 09:00:00,CCA137,Visit
JOB00203367,2026-07-31 09:00:00,CCA124,Call
JOB00203368,2026-07-30 09:00:00,CCA116,Call
JOB00203369,2026-08-04 09:00:00,CCA150,Email
JOB00203370,2026-08-02 09:00:00,CCA112,Call
JOB00203371,2026-08-04 09:00:00,CCA108,Visit
JOB00203372,2026-08-05 09:00:00,CCA131,Visit
JOB00203373,2026-07-30 09:00:00,CCA129,App
JOB00203374,2026-08-02 09:00:00,CCA111,App
JOB00203375,2026-08-01 09:00:00,CCA148,Visit
JOB00203376,2026-08-05 09:00:00,CCA146,Call
JOB00203377,2026-08-01 09:00:00,CCA110,Email
JOB00203378,2026-08-03 09:00:00,CCA145,App
JOB00203379,2026-08-05 09:00:00,CCA129,Call
JOB00203380,2026-07-30 09:00:00,CCA126,Visit
JOB00203381,2026-08-03 09:00:00,CCA136,Email
JOB00203382,2026-08-01 09:00:00,CCA145,Email
JOB00203383,2026-07-30 09:00:00,CCA104,Visit
JOB00203384,2026-07-30 09:00:00,CCA125,App
JOB00203385,2026-07-31 09:00:00,CCA134,Email
JOB00203386,2026-07-30 09:00:00,CCA142,App
JOB00203387,2026-08-02 09:00:00,CCA142,Email
JOB00203388,2026-08-01 09:00:00,CCA138,Email
JOB00203389,2026-08-05 09:00:00,CCA104,Visit
JOB00203390,2026-08-05 09:00:00,CCA147,Email
JOB00203391,2026-08-05 09:00:00,CCA123,Email
JOB00203392,2026-08-05 09:00:00,CCA105,Call
JOB00203393,2026-08-01 09:00:00,CCA143,Visit
JOB00203394,2026-08-05 09:00:00,CCA104,Email
JOB00203395,2026-08-02 09:00:00,CCA113,Email
JOB00203396,2026-08-03 09:00:00,CCA125,App
JOB00203397,2026-08-05 09:00:00,CCA138,Email
JOB00203398,2026-07-31 09:00:00,CCA108,Visit
JOB00203399,2026-07-30 09:00:00,CCA100,Call
JOB00203400,2026-07-31 09:00:00,CCA112,App
JOB00203401,2026-07-30 09:00:00,CCA126,App
JOB00203402,2026-08-02 09:00:00,CCA108,Call
JOB00203403,2026-08-05 09:00:00,CCA118,App
JOB00203404,2026-08-04 09:00:00,CCA149,Call
JOB00203405,2026-08-01 09:00:00,CCA123,Email
JOB00203406,2026-08-02 09:00:00,CCA133,Call
JOB00203407,2026-08-02 09:00:00,CCA145,Email
JOB00203408,2026-08-02 09:00:00,CCA128,Call
JOB00203409,2026-07-31 09:00:00,CCA107,Email
JOB00203410,2026-07-30 09:00:00,CCA141,Visit
JOB00203411,2026-07-30 09:00:00,CCA149,Email
JOB00203412,2026-08-01 09:00:00,CCA139,Visit
JOB00203413,2026-08-01 09:00:00,CCA118,Visit
JOB00203414,2026-08-03 09:00:00,CCA126,Email
JOB00203415,2026-07-30 09:00:00,CCA149,Call
JOB00203416,2026-08-01 09:00:00,CCA106,Email
JOB00203417,2026-07-31 09:00:00,CCA143,App
JOB00203418,2026-07-31 09:00:00,CCA121,Visit
JOB00203419,2026-08-01 09:00:00,CCA128,App
JOB00203420,2026-08-02 09:00:00,CCA144,Visit
JOB00203421,2026-08-04 09:00:00,CCA128,Visit
JOB00203422,2026-08-03 09:00:00,CCA114,Email
JOB00203423,2026-08-04 09:00:00,CCA128,Email
JOB00203424,2026-08-01 09:00:00,CCA145,App
JOB00203425,2026-08-01 09:00:00,CCA113,Visit
JOB00203426,2026-07-30 09:00:00,CCA148,Visit
JOB00203427,2026-08-02 09:00:00,CCA147,Call
JOB00203428,2026-08-04 09:00:00,CCA131,App
JOB00203429,2026-08-05 09:00:00,CCA141,App
JOB00203430,2026-08-01 09:00:00,CCA122,Email
JOB00203431,2026-08-01 09:00:00,CCA148,App
JOB00203432,2026-07-30 09:00:00,CCA130,Call
JOB00203433,2026-08-05 09:00:00,CCA143,Email
JOB00203434,2026-08-05 09:00:00,CCA103,Email
JOB00203435,2026-08-01 09:00:00,CCA104,Email
JOB00203436,2026-08-03 09:00:00,CCA115,Email
JOB00203437,2026-08-05 09:00:00,CCA142,Visit
JOB00203438,2026-07-30 09:00:00,CCA148,Visit
JOB00203439,2026-08-01 09:00:00,CCA131,Visit
JOB00203440,2026-07-30 09:00:00,CCA105,Email
JOB00203441,2026-07-30 09:00:00,CCA123,Visit
JOB00203442,2026-08-05 09:00:00,CCA108,App
JOB00203443,2026-07-31 09:00:00,CCA113,Visit
JOB00203444,2026-08-01 09:00:00,CCA117,App
JOB00203445,2026-08-04 09:00:00,CCA102,Visit
JOB00203446,2026-08-05 09:00:00,CCA125,Call
JOB00203447,2026-08-04 09:00:00,CCA121,App
JOB00203448,2026-08-04 09:00:00,CCA131,Visit
JOB00203449,2026-07-30 09:00:00,CCA128,App
JOB00203450,2026-08-02 09:00:00,CCA106,Call
JOB00203451,2026-08-01 09:00:00,CCA115,Call
JOB00203452,2026-08-01 09:00:00,CCA115,App
JOB00203453,2026-08-03 09:00:00,CCA137,App
JOB00203454,2026-08-05 09:00:00,CCA103,App
JOB00203455,2026-08-03 09:00:00,CCA124,Call
JOB00203456,2026-07-31 09:00:00,CCA131,Visit
JOB00203457,2026-07-30 09:00:00,CCA145,Visit
JOB00203458,2026-07-30 09:00:00,CCA136,Visit
JOB00203459,2026-08-01 09:00:00,CCA148,App
JOB00203460,2026-08-02 09:00:00,CCA143,App
JOB00203461,2026-07-31 09:00:00,CCA138,App
JOB00203462,2026-08-04 09:00:00,CCA123,App
JOB00203463,2026-08-02 09:00:00,CCA149,Email
JOB00203464,2026-08-02 09:00:00,CCA139,Email
JOB00203465,2026-08-01 09:00:00,CCA127,App
JOB00203466,2026-08-05 09:00:00,CCA118,App
JOB00203467,2026-08-05 09:00:00,CCA122,Call
JOB00203468,2026-08-01 09:00:00,CCA113,Visit
JOB00203469,2026-08-01 09:00:00,CCA117,Email
JOB00203470,2026-08-03 09:00:00,CCA116,App
JOB00203471,2026-07-31 09:00:00,CCA135,App
JOB00203472,2026-08-03 09:00:00,CCA120,Visit
JOB00203473,2026-07-31 09:00:00,CCA145,Email
JOB00203474,2026-08-05 09:00:00,CCA116,Visit
JOB00203475,2026-08-03 09:00:00,CCA117,App
JOB00203476,2026-08-03 09:00:00,CCA108,Visit
JOB00203477,2026-08-03 09:00:00,CCA132,Email
JOB00203478,2026-08-01 09:00:00,CCA139,Visit
JOB00203479,2026-07-31 09:00:00,CCA113,Email
JOB00203480,2026-07-30 09:00:00,CCA103,Call
JOB00203481,2026-08-05 09:00:00,CCA126,App
JOB00203482,2026-07-31 09:00:00,CCA106,Visit
JOB00203483,2026-08-03 09:00:00,CCA139,Email
JOB00203484,2026-08-01 09:00:00,CCA138,App
JOB00203485,2026-08-03 09:00:00,CCA138,Call
JOB00203486,2026-08-05 09:00:00,CCA124,Visit
JOB00203487,2026-08-04 09:00:00,CCA149,App
